measurement_data;state_data;mode_probabilities;state_errors
[9.34405182e+03, 1.36799126e+02, 1.00350980e+00, 9.34425692e+03, 1.36764489e+02, 1.00775256e+00];[9.34406252e+03, 1.36795308e+02, 1.00046711e+00, 9.34393840e+03, 1.36711529e+02, 1.00048907e+00];[0.0029663, 0.9970337];[0.01070374, 0.00381817, 0.00304269, 0.31852913, 0.05296016, 0.00726349]
[9.35807884e+03, 1.36803320e+02, 1.00554644e+00, 9.35802635e+03, 1.36876847e+02, 1.00397801e+00];[9.35776998e+03, 1.36903521e+02, 1.00045337e+00, 9.35765124e+03, 1.36836272e+02, 1.00047968e+00];[0.00296626, 0.99703374];[0.30885907, 0.10020113, 0.00509307, 0.37511068, 0.04057465, 0.00349833]
[9.37160342e+03, 1.36958040e+02, 1.00645417e+00, 9.37148615e+03, 1.36934764e+02, 1.00124462e+00];[9.37147455e+03, 1.37006730e+02, 1.00046344e+00, 9.37135177e+03, 1.36943452e+02, 1.00046181e+00];[0.00296633, 0.99703367];[0.12887158, 0.04869046, 0.00599073, 0.1343822, 0.00868755, 0.00078281]
[9.38471341e+03, 1.37063570e+02, 1.00258066e+00, 9.38540985e+03, 1.37043282e+02, 1.00536897e+00];[9.38514004e+03, 1.37082018e+02, 1.00045636e+00, 9.38508047e+03, 1.37060137e+02, 1.00046985e+00];[0.00296632, 0.99703368];[0.42663139, 0.01844799, 0.0021243, 0.32938658, 0.01685504, 0.00489912]
[9.39855349e+03, 1.37106629e+02, 1.00683432e+00, 9.39867273e+03, 1.37188859e+02, 1.00069752e+00];[9.39882525e+03, 1.37162726e+02, 1.00045866e+00, 9.39878308e+03, 1.37157660e+02, 1.00046608e+00];[0.00296628, 0.99703372];[2.71766591e-01, 5.60976011e-02, 6.37566095e-03, 1.10350226e-01, 3.11994362e-02, 2.31440241e-04]
[9.41212314e+03, 1.37276445e+02, 1.00804384e+00, 9.41234838e+03, 1.37231056e+02, 1.00591658e+00];[9.41251251e+03, 1.37245156e+02, 1.00047746e+00, 9.41248990e+03, 1.37249089e+02, 1.00046605e+00];[0.00296631, 0.99703369];[0.3893671, 0.03128835, 0.00756638, 0.14152515, 0.01803319, 0.00545053]
[9.42642183e+03, 1.37374633e+02, 1.00705054e+00, 9.42614079e+03, 1.37324010e+02, 1.00248033e+00];[9.42625809e+03, 1.37356462e+02, 1.00047885e+00, 9.42621219e+03, 1.37344058e+02, 1.00045961e+00];[0.00296632, 0.99703368];[0.16374151, 0.01817093, 0.00657169, 0.07140663, 0.02004779, 0.00202072]
[9.43994673e+03, 1.37415235e+02, 1.00727994e+00, 9.44011176e+03, 1.37406811e+02, 1.00979953e+00];[9.43999259e+03, 1.37451373e+02, 1.00046627e+00, 9.43996300e+03, 1.37449030e+02, 1.00047163e+00];[0.00296629, 0.99703371];[0.045859, 0.03613804, 0.00681367, 0.1487593, 0.0422192, 0.0093279]
[9.45347601e+03, 1.37537790e+02, 1.00628927e+00, 9.45355693e+03, 1.37508552e+02, 1.00999882e+00];[9.45372028e+03, 1.37538600e+02, 1.00046916e+00, 9.45369828e+03, 1.37539141e+02, 1.00047159e+00];[0.00296626, 0.99703374];[0.24426746, 0.00080929, 0.00582011, 0.14134639, 0.03058855, 0.00952723]
[9.46740453e+03, 1.37608621e+02, 1.00120743e+00, 9.46786855e+03, 1.37698709e+02, 1.00339156e+00];[9.46747166e+03, 1.37632837e+02, 1.00045626e+00, 9.46749359e+03, 1.37662996e+02, 1.00047716e+00];[0.00296633, 0.99703367];[0.06712987, 0.02421553, 0.00075117, 0.37496198, 0.0357133, 0.0029144]
[9.48160443e+03, 1.37786904e+02, 1.00807196e+00, 9.48149366e+03, 1.37749196e+02, 1.00790510e+00];[9.48127225e+03, 1.37754720e+02, 1.00048503e+00, 9.48128298e+03, 1.37773104e+02, 1.00047256e+00];[0.00296624, 0.99703376];[0.33218128, 0.03218444, 0.00758693, 0.21068222, 0.02390821, 0.00743254]
[9.49446004e+03, 1.37841973e+02, 1.00594377e+00, 9.49473074e+03, 1.37810248e+02, 1.00607306e+00];[9.49500364e+03, 1.37827027e+02, 1.00046892e+00, 9.49503503e+03, 1.37853160e+02, 1.00045976e+00];[0.00296632, 0.99703368];[0.54359724, 0.01494613, 0.00547485, 0.30428748, 0.04291173, 0.0056133]
[9.50861046e+03, 1.37921415e+02, 1.00517241e+00, 9.50827828e+03, 1.37938658e+02, 1.00810625e+00];[9.50877628e+03, 1.37918742e+02, 1.00046850e+00, 9.50877991e+03, 1.37927345e+02, 1.00047239e+00];[0.00296629, 0.99703371];[0.16582065, 0.00267356, 0.00470391, 0.50163172, 0.01131297, 0.00763386]
[9.52270273e+03, 1.38086825e+02, 1.00147752e+00, 9.52249192e+03, 1.38049479e+02, 1.00354979e+00];[9.52258688e+03, 1.38030388e+02, 1.00047488e+00, 9.52257165e+03, 1.38025357e+02, 1.00047051e+00];[0.00296631, 0.99703369];[0.11585114, 0.0564364, 0.00100264, 0.07972004, 0.02412251, 0.00307928]
[9.53588228e+03, 1.38113537e+02, 1.00455873e+00, 9.53589212e+03, 1.38142620e+02, 1.00451073e+00];[9.53635220e+03, 1.38105905e+02, 1.00046528e+00, 9.53634012e+03, 1.38104835e+02, 1.00047139e+00];[0.00296631, 0.99703369];[0.46992108, 0.00763154, 0.00409345, 0.44799755, 0.03778462, 0.00403934]
[9.54976814e+03, 1.38209313e+02, 1.00679031e+00, 9.54966132e+03, 1.38281638e+02, 1.00574151e+00];[9.55013524e+03, 1.38188467e+02, 1.00047323e+00, 9.55011868e+03, 1.38189054e+02, 1.00048479e+00];[0.00296622, 0.99703378];[0.36710047, 0.02084654, 0.00631708, 0.45735798, 0.09258428, 0.00525672]
[9.56392280e+03, 1.38337045e+02, 1.00207447e+00, 9.56346140e+03, 1.38334901e+02, 1.00126353e+00];[9.56395835e+03, 1.38290963e+02, 1.00047251e+00, 9.56390531e+03, 1.38270913e+02, 1.00047056e+00];[0.00296629, 0.99703371];[0.0355471, 0.0460824, 0.00160196, 0.44391011, 0.06398819, 0.00079297]
[9.57817556e+03, 1.38423152e+02, 1.00777210e+00, 9.57812573e+03, 1.38468806e+02, 1.00140389e+00];[9.57782527e+03, 1.38411886e+02, 1.00048071e+00, 9.57777367e+03, 1.38397444e+02, 1.00048030e+00];[0.00296606, 0.99703394];[0.35029065, 0.01126669, 0.00729139, 0.3520556, 0.07136205, 0.00092359]
[9.59189276e+03, 1.38527633e+02, 1.00323328e+00, 9.59120798e+03, 1.38503687e+02, 1.00359825e+00];[9.59169029e+03, 1.38523624e+02, 1.00046891e+00, 9.59158512e+03, 1.38479419e+02, 1.00046777e+00];[0.0029663, 0.9970337];[0.20246925, 0.00400855, 0.00276437, 0.37713929, 0.0242681, 0.00313048]
[9.60589207e+03, 1.38670255e+02, 1.00255539e+00, 9.60512581e+03, 1.38604247e+02, 1.00161926e+00];[9.60557798e+03, 1.38643474e+02, 1.00047308e+00, 9.60541364e+03, 1.38567354e+02, 1.00046710e+00];[0.0029663, 0.9970337];[0.31409412, 0.02678092, 0.00208231, 0.28783788, 0.03689273, 0.00115216]
[9.61915418e+03, 1.38733296e+02, 1.00415643e+00, 9.61896526e+03, 1.38761370e+02, 1.00358611e+00];[9.61942287e+03, 1.38729572e+02, 1.00046572e+00, 9.61925432e+03, 1.38661189e+02, 1.00048369e+00];[0.00296625, 0.99703375];[0.26869486, 0.0037247, 0.00369071, 0.28906044, 0.10018067, 0.00310242]
[9.63312677e+03, 1.38881938e+02, 1.00922317e+00, 9.63353086e+03, 1.38850847e+02, 1.00877860e+00];[9.63328899e+03, 1.38826709e+02, 1.00048706e+00, 9.63316273e+03, 1.38787966e+02, 1.00049347e+00];[0.0029661, 0.9970339];[0.16221893, 0.05522895, 0.00873611, 0.36813765, 0.0628811, 0.00828513]
[9.64743271e+03, 1.38948965e+02, 1.00997237e+00, 9.64667640e+03, 1.38943688e+02, 1.00096774e+00];[9.64719863e+03, 1.38941191e+02, 1.00048343e+00, 9.64701879e+03, 1.38876450e+02, 1.00047197e+00];[0.0029661, 0.9970339];[0.23407519, 0.00777406, 0.00948894, 0.3423936, 0.06723808, 0.00049577]
[9.66113362e+03, 1.39004632e+02, 1.00152258e+00, 9.66147277e+03, 1.39042673e+02, 1.00611943e+00];[9.66109901e+03, 1.39039989e+02, 1.00045594e+00, 9.66096041e+03, 1.39007763e+02, 1.00048377e+00];[0.00296632, 0.99703368];[0.03461261, 0.0353572, 0.00106664, 0.51235991, 0.03490981, 0.00563566]
[9.67516461e+03, 1.39109210e+02, 1.00677048e+00, 9.67514064e+03, 1.39173195e+02, 1.00269415e+00];[9.67501941e+03, 1.39145279e+02, 1.00046682e+00, 9.67489165e+03, 1.39126324e+02, 1.00047706e+00];[0.00296622, 0.99703378];[0.14519946, 0.03606899, 0.00630366, 0.24899182, 0.04687118, 0.00221709]
[9.68853612e+03, 1.39209787e+02, 1.00727727e+00, 9.68877501e+03, 1.39283225e+02, 1.00627725e+00];[9.68890435e+03, 1.39224560e+02, 1.00046705e+00, 9.68880909e+03, 1.39230070e+02, 1.00048235e+00];[0.00296625, 0.99703375];[0.36823011, 0.01477229, 0.00681022, 0.03408066, 0.0531557, 0.0057949]
[9.70260602e+03, 1.39344791e+02, 1.00837038e+00, 9.70228946e+03, 1.39357520e+02, 1.00931550e+00];[9.70281426e+03, 1.39316619e+02, 1.00047949e+00, 9.70270172e+03, 1.39312540e+02, 1.00048291e+00];[0.00296623, 0.99703377];[0.20823465, 0.02817211, 0.00789089, 0.41226259, 0.04497998, 0.00883259]
[9.71714368e+03, 1.39462010e+02, 1.00050381e+00, 9.71660223e+03, 1.39484742e+02, 1.00700897e+00];[9.71678514e+03, 1.39438399e+02, 1.00046903e+00, 9.71663836e+03, 1.39416850e+02, 1.00048671e+00];[0.00296636, 0.99703364];[3.58536065e-01, 2.36109049e-02, 3.47828057e-05, 3.61392072e-02, 6.78924493e-02, 6.52226444e-03]
[9.73079621e+03, 1.39584601e+02, 1.00810519e+00, 9.73034523e+03, 1.39560870e+02, 1.00574295e+00];[9.73074119e+03, 1.39545773e+02, 1.00048383e+00, 9.73056745e+03, 1.39510184e+02, 1.00047906e+00];[0.0029662, 0.9970338];[0.05502049, 0.03882784, 0.00762136, 0.2222121, 0.05068586, 0.00526389]
[9.74452669e+03, 1.39685713e+02, 1.00668953e+00, 9.74422964e+03, 1.39648271e+02, 1.00136482e+00];[9.74468836e+03, 1.39641663e+02, 1.00048013e+00, 9.74450117e+03, 1.39600427e+02, 1.00046925e+00];[0.00296621, 0.99703379];[0.16166341, 0.04405025, 0.0062094, 0.2715242, 0.04784343, 0.00089557]
[9.75824994e+03, 1.39757445e+02, 1.00243330e+00, 9.75868311e+03, 1.39787459e+02, 1.00822762e+00];[9.75862490e+03, 1.39724474e+02, 1.00046724e+00, 9.75848795e+03, 1.39717719e+02, 1.00049163e+00];[0.00296633, 0.99703367];[0.37495176, 0.03297095, 0.00196606, 0.19515314, 0.06973967, 0.00773599]
[9.77226592e+03, 1.39821120e+02, 1.00010331e+00, 9.77211340e+03, 1.39899445e+02, 1.00617525e+00];[9.77257466e+03, 1.39808772e+02, 1.00045893e+00, 9.77243973e+03, 1.39808289e+02, 1.00048693e+00];[0.00296639, 0.99703361];[0.30873824, 0.0123478, 0.00035562, 0.32632216, 0.09115568, 0.00568832]
[9.78643858e+03, 1.39965042e+02, 1.00111411e+00, 9.78698053e+03, 1.39900311e+02, 1.00563101e+00];[9.78655314e+03, 1.39907878e+02, 1.00047178e+00, 9.78647060e+03, 1.39933205e+02, 1.00046940e+00];[0.0029663, 0.9970337];[0.11455928, 0.05716437, 0.00064233, 0.50992995, 0.03289463, 0.00516161]
[9.80010869e+03, 1.40081506e+02, 1.00614439e+00, 9.80029379e+03, 1.40047101e+02, 1.00351926e+00];[9.80051628e+03, 1.39994258e+02, 1.00048501e+00, 9.80045523e+03, 1.40026866e+02, 1.00046886e+00];[0.00296624, 0.99703376];[0.40759399, 0.0872487, 0.00565938, 0.16144322, 0.02023461, 0.0030504]
[9.81453616e+03, 1.40104492e+02, 1.00707276e+00, 9.81494155e+03, 1.40147101e+02, 1.00449008e+00];[9.81452244e+03, 1.40096452e+02, 1.00047546e+00, 9.81450301e+03, 1.40151130e+02, 1.00047203e+00];[0.00296627, 0.99703373];[0.01371724, 0.00804057, 0.0065973, 0.43853842, 0.00402983, 0.00401805]
[9.82898637e+03, 1.40280300e+02, 1.00708866e+00, 9.82856936e+03, 1.40226491e+02, 1.00148992e+00];[9.82857770e+03, 1.40224571e+02, 1.00048895e+00, 9.82852578e+03, 1.40251887e+02, 1.00045787e+00];[0.00296627, 0.99703373];[0.40867422, 0.05572914, 0.00659971, 0.04358262, 0.02539531, 0.00103205]
[9.84292029e+03, 1.40363490e+02, 1.00039893e+00, 9.84264510e+03, 1.40396422e+02, 1.00520303e+00];[9.84263273e+03, 1.40342250e+02, 1.00046779e+00, 9.84256530e+03, 1.40359656e+02, 1.00047765e+00];[0.00296634, 0.99703366];[2.87563151e-01, 2.12394253e-02, 6.88572600e-05, 7.97980513e-02, 3.67661690e-02, 4.72538384e-03]
[9.85642255e+03, 1.40439529e+02, 1.00665244e+00, 9.85668771e+03, 1.40414540e+02, 1.00198444e+00];[9.85665142e+03, 1.40431193e+02, 1.00047190e+00, 9.85661086e+03, 1.40460313e+02, 1.00045517e+00];[0.00296637, 0.99703363];[0.22887007, 0.00833686, 0.00618054, 0.07684771, 0.04577258, 0.00152927]
[9.87095043e+03, 1.40555338e+02, 1.00550191e+00, 9.87069359e+03, 1.40561417e+02, 1.00540550e+00];[9.87072118e+03, 1.40545182e+02, 1.00047475e+00, 9.87066454e+03, 1.40562361e+02, 1.00046998e+00];[0.0029663, 0.9970337];[0.22924989, 0.01015511, 0.00502716, 0.02904713, 0.00094469, 0.00493552]
[9.88476779e+03, 1.40684890e+02, 1.00721507e+00, 9.88421056e+03, 1.40695805e+02, 1.00918360e+00];[9.88478146e+03, 1.40648497e+02, 1.00048098e+00, 9.88468515e+03, 1.40642115e+02, 1.00048352e+00];[0.00296623, 0.99703377];[0.01367057, 0.0363928, 0.00673409, 0.47458573, 0.05369005, 0.00870008]
[9.89870297e+03, 1.40794145e+02, 1.00456348e+00, 9.89871313e+03, 1.40762013e+02, 1.00340343e+00];[9.89884127e+03, 1.40745840e+02, 1.00047697e+00, 9.89875190e+03, 1.40742267e+02, 1.00047001e+00];[0.00296628, 0.99703372];[0.13829519, 0.04830485, 0.00408651, 0.03877519, 0.01974583, 0.00293342]
[9.91282262e+03, 1.40888319e+02, 1.00304657e+00, 9.91309235e+03, 1.40859899e+02, 1.00394755e+00];[9.91291476e+03, 1.40845084e+02, 1.00047335e+00, 9.91285331e+03, 1.40855974e+02, 1.00047047e+00];[0.0029663, 0.9970337];[0.09214014, 0.04323451, 0.00257322, 0.23903555, 0.00392442, 0.00347708]
[9.92718203e+03, 1.40920994e+02, 1.00384008e+00, 9.92714295e+03, 1.40986126e+02, 1.00652104e+00];[9.92701771e+03, 1.40951624e+02, 1.00046262e+00, 9.92696158e+03, 1.40967924e+02, 1.00047782e+00];[0.00296632, 0.99703368];[0.16431902, 0.0306294, 0.00337746, 0.18137178, 0.01820163, 0.00604322]
[9.94133636e+03, 1.41081217e+02, 1.00299905e+00, 9.94067286e+03, 1.41047928e+02, 1.00506913e+00];[9.94113711e+03, 1.41064343e+02, 1.00047068e+00, 9.94103050e+03, 1.41048646e+02, 1.00046577e+00];[0.0029663, 0.9970337];[0.19924596, 0.01687475, 0.00252837, 0.35764207, 0.00071703, 0.00460336]
[9.95482646e+03, 1.41180181e+02, 1.00043678e+00, 9.95526763e+03, 1.41149375e+02, 1.00013598e+00];[9.95521473e+03, 1.41146310e+02, 1.00046316e+00, 9.95515081e+03, 1.41154585e+02, 1.00045979e+00];[0.00296633, 0.99703367];[3.88273909e-01, 3.38719047e-02, 2.63846092e-05, 1.16818425e-01, 5.20925753e-03, 3.23809516e-04]
[9.96927728e+03, 1.41236691e+02, 1.00026382e+00, 9.96968543e+03, 1.41264570e+02, 1.00480769e+00];[9.96932925e+03, 1.41242928e+02, 1.00045806e+00, 9.96930562e+03, 1.41274430e+02, 1.00047059e+00];[0.00296633, 0.99703367];[5.19686336e-02, 6.23783572e-03, 1.94239491e-04, 3.79808218e-01, 9.85969288e-03, 4.33710105e-03]
[9.98377694e+03, 1.41349368e+02, 1.00953928e+00, 9.98331830e+03, 1.41361456e+02, 1.00916901e+00];[9.98348489e+03, 1.41358938e+02, 1.00047916e+00, 9.98342767e+03, 1.41368746e+02, 1.00047501e+00];[0.00296626, 0.99703374];[0.29204411, 0.00956984, 0.00906012, 0.10936957, 0.00729026, 0.008694]
[9.99783262e+03, 1.41445053e+02, 1.00448591e+00, 9.99796532e+03, 1.41483054e+02, 1.00704527e+00];[9.99764208e+03, 1.41467705e+02, 1.00046588e+00, 9.99760258e+03, 1.41488488e+02, 1.00047604e+00];[0.00296631, 0.99703369];[0.19054503, 0.02265154, 0.00402003, 0.36273516, 0.00543435, 0.00656923]
[1.00114015e+04, 1.41531200e+02, 1.00042975e+00, 1.00119768e+04, 1.41514604e+02, 1.00830452e+00];[1.00117601e+04, 1.41546755e+02, 1.00045343e+00, 1.00117711e+04, 1.41592604e+02, 1.00046225e+00];[0.00296617, 0.99703383];[3.58596878e-01, 1.55556339e-02, 2.36781001e-05, 2.05769024e-01, 7.80004383e-02, 7.84226895e-03]
[1.00256214e+04, 1.41654560e+02, 1.00428689e+00, 1.00261399e+04, 1.41643953e+02, 1.00912560e+00];[1.00258957e+04, 1.41634098e+02, 1.00046894e+00, 1.00259498e+04, 1.41698403e+02, 1.00046825e+00];[0.00296624, 0.99703376];[0.2742438, 0.02046205, 0.00381795, 0.19001182, 0.05445049, 0.00865735]
[1.00399165e+04, 1.41715590e+02, 1.00991822e+00, 1.00397122e+04, 1.41756777e+02, 1.00007257e+00];[1.00400512e+04, 1.41726722e+02, 1.00047543e+00, 1.00400890e+04, 1.41776977e+02, 1.00045182e+00];[0.0029664, 0.9970336];[0.13463074, 0.01113255, 0.00944279, 0.37683645, 0.02020075, 0.00037925]
[1.00543592e+04, 1.41894253e+02, 1.00257105e+00, 1.00537357e+04, 1.41800622e+02, 1.00207463e+00];[1.00542426e+04, 1.41838461e+02, 1.00047704e+00, 1.00542244e+04, 1.41846378e+02, 1.00044904e+00];[0.00296631, 0.99703369];[0.11661953, 0.05579158, 0.00209401, 0.48864253, 0.04575519, 0.00162559]
[1.00685013e+04, 1.41950847e+02, 1.00696620e+00, 1.00682670e+04, 1.41945977e+02, 1.00289451e+00];[1.00684377e+04, 1.41943318e+02, 1.00047552e+00, 1.00684019e+04, 1.41940237e+02, 1.00046465e+00];[0.0029663, 0.9970337];[0.06358285, 0.00752951, 0.00649068, 0.13492656, 0.0057391, 0.00242986]
[1.00823280e+04, 1.42098407e+02, 1.00620334e+00, 1.00821525e+04, 1.42005398e+02, 1.00704163e+00];[1.00826143e+04, 1.42034207e+02, 1.00048180e+00, 1.00825627e+04, 1.42017381e+02, 1.00046666e+00];[0.00296627, 0.99703373];[0.28629974, 0.06419998, 0.00572154, 0.41014255, 0.01198321, 0.00657497]
[1.00967279e+04, 1.42149067e+02, 1.00382172e+00, 1.00968249e+04, 1.42150219e+02, 1.00264318e+00];[1.00968157e+04, 1.42131420e+02, 1.00046987e+00, 1.00967755e+04, 1.42122963e+02, 1.00047062e+00];[0.0029663, 0.9970337];[0.08776131, 0.01764688, 0.00335185, 0.04946492, 0.02725655, 0.00217256]
[1.01110066e+04, 1.42243860e+02, 1.00256502e+00, 1.01108140e+04, 1.42249618e+02, 1.00935261e+00];[1.01110321e+04, 1.42231426e+02, 1.00046676e+00, 1.01109794e+04, 1.42217175e+02, 1.00048267e+00];[0.00296631, 0.99703369];[0.02550401, 0.01243388, 0.00209826, 0.16535591, 0.03244307, 0.00886994]
[1.01250639e+04, 1.42349250e+02, 1.00323137e+00, 1.01255151e+04, 1.42371869e+02, 1.00158895e+00];[1.01252450e+04, 1.42324168e+02, 1.00046897e+00, 1.01252339e+04, 1.42336123e+02, 1.00047291e+00];[0.00296628, 0.99703372];[0.1811352, 0.02508227, 0.0027624, 0.28126927, 0.03574635, 0.00111604]
[1.01398135e+04, 1.42440053e+02, 1.00695729e+00, 1.01392220e+04, 1.42491177e+02, 1.00242330e+00];[1.01395103e+04, 1.42441295e+02, 1.00047604e+00, 1.01394545e+04, 1.42429765e+02, 1.00047435e+00];[0.00296621, 0.99703379];[0.30324473, 0.00124151, 0.00648125, 0.23253582, 0.06141225, 0.00194895]
[1.01531601e+04, 1.42529411e+02, 1.00464191e+00, 1.01540871e+04, 1.42575144e+02, 1.00332098e+00];[1.01537098e+04, 1.42513247e+02, 1.00046637e+00, 1.01537360e+04, 1.42551550e+02, 1.00047446e+00];[0.00296628, 0.99703372];[0.54974619, 0.01616422, 0.00417554, 0.35108642, 0.02359378, 0.00284652]
[1.01674290e+04, 1.42626417e+02, 1.00756270e+00, 1.01674218e+04, 1.42685596e+02, 1.00891622e+00];[1.01679228e+04, 1.42590368e+02, 1.00047654e+00, 1.01679508e+04, 1.42628668e+02, 1.00048318e+00];[0.00296625, 0.99703375];[0.49379871, 0.03604892, 0.00708616, 0.52898604, 0.05692816, 0.00843304]
[1.01821429e+04, 1.42727148e+02, 1.00484109e+00, 1.01818652e+04, 1.42738345e+02, 1.00652925e+00];[1.01821849e+04, 1.42691802e+02, 1.00047582e+00, 1.01821901e+04, 1.42713683e+02, 1.00047420e+00];[0.00296628, 0.99703372];[0.04202684, 0.03534608, 0.00436527, 0.32498541, 0.02466197, 0.00605505]
[1.01963786e+04, 1.42851136e+02, 1.00024683e+00, 1.01969058e+04, 1.42821873e+02, 1.00259793e+00];[1.01964552e+04, 1.42792983e+02, 1.00047095e+00, 1.01965028e+04, 1.42834534e+02, 1.00046619e+00];[0.00296632, 0.99703368];[7.65984686e-02, 5.81523256e-02, 2.24120617e-04, 4.02980330e-01, 1.26607707e-02, 2.13174064e-03]
[1.02106078e+04, 1.42991740e+02, 1.00356292e+00, 1.02107648e+04, 1.42993138e+02, 1.00756008e+00];[1.02107333e+04, 1.42895337e+02, 1.00048461e+00, 1.02107918e+04, 1.42938435e+02, 1.00048498e+00];[0.00296625, 0.99703375];[0.12548553, 0.09640285, 0.00307831, 0.02700993, 0.05470264, 0.0070751]
[1.02246055e+04, 1.43080874e+02, 1.00188693e+00, 1.02254692e+04, 1.43060269e+02, 1.00258322e+00];[1.02249972e+04, 1.42983126e+02, 1.00047909e+00, 1.02251226e+04, 1.43057761e+02, 1.00046886e+00];[0.00296628, 0.99703372];[0.39164615, 0.09774821, 0.00140784, 0.34652315, 0.00250775, 0.00211436]
[1.02392548e+04, 1.43192590e+02, 1.00092567e+00, 1.02389837e+04, 1.43150687e+02, 1.00552186e+00];[1.02393018e+04, 1.43090064e+02, 1.00048158e+00, 1.02393963e+04, 1.43136633e+02, 1.00046887e+00];[0.00296626, 0.99703374];[0.04694885, 0.10252631, 0.00044409, 0.41259112, 0.01405488, 0.00505299]
[1.02535399e+04, 1.43256643e+02, 1.00591420e+00, 1.02536379e+04, 1.43261903e+02, 1.00363578e+00];[1.02536126e+04, 1.43192567e+02, 1.00048349e+00, 1.02537098e+04, 1.43235705e+02, 1.00047119e+00];[0.00296624, 0.99703376];[0.07270295, 0.06407605, 0.00543071, 0.07186097, 0.02619777, 0.00316459]
[1.02675299e+04, 1.43329569e+02, 1.00687480e+00, 1.02679470e+04, 1.43321195e+02, 1.00178475e+00];[1.02679053e+04, 1.43277546e+02, 1.00047991e+00, 1.02680302e+04, 1.43330954e+02, 1.00046028e+00];[0.0029663, 0.9970337];[0.37539785, 0.05202295, 0.00639489, 0.08325826, 0.00975845, 0.00132447]
[1.02826672e+04, 1.43419786e+02, 1.00121087e+00, 1.02823853e+04, 1.43444390e+02, 1.00008296e+00];[1.02822751e+04, 1.43400803e+02, 1.00046985e+00, 1.02823703e+04, 1.43432942e+02, 1.00046192e+00];[0.00296631, 0.99703369];[3.92109695e-01, 1.89828802e-02, 7.41024277e-04, 1.49523495e-02, 1.14485836e-02, 3.78956259e-04]
[1.02961395e+04, 1.43561315e+02, 1.00301703e+00, 1.02969151e+04, 1.43509721e+02, 1.00244372e+00];[1.02965836e+04, 1.43483969e+02, 1.00047642e+00, 1.02967336e+04, 1.43540338e+02, 1.00045984e+00];[0.00296631, 0.99703369];[0.44412564, 0.0773461, 0.00254061, 0.18150525, 0.0306167, 0.00198388]
[1.03108822e+04, 1.43605193e+02, 1.00524489e+00, 1.03107373e+04, 1.43686028e+02, 1.00316891e+00];[1.03109335e+04, 1.43583669e+02, 1.00047374e+00, 1.03110657e+04, 1.43628247e+02, 1.00047383e+00];[0.00296626, 0.99703374];[0.05130638, 0.02152388, 0.00477115, 0.32836251, 0.05778142, 0.00269508]
[1.03251205e+04, 1.43705065e+02, 1.00266970e+00, 1.03249322e+04, 1.43724547e+02, 1.00643886e+00];[1.03252834e+04, 1.43677571e+02, 1.00046866e+00, 1.03253923e+04, 1.43705188e+02, 1.00047137e+00];[0.0029663, 0.9970337];[0.16289616, 0.02749471, 0.00220104, 0.46009816, 0.0193586, 0.00596749]
[1.03396092e+04, 1.43889195e+02, 1.00202806e+00, 1.03401265e+04, 1.43816965e+02, 1.00720386e+00];[1.03396575e+04, 1.43784725e+02, 1.00048395e+00, 1.03397977e+04, 1.43822794e+02, 1.00047581e+00];[0.00296625, 0.99703375];[0.04825343, 0.10446933, 0.00154411, 0.32876115, 0.00582934, 0.00672805]
[1.03538358e+04, 1.43979088e+02, 1.00811722e+00, 1.03537226e+04, 1.43986016e+02, 1.00514858e+00];[1.03540285e+04, 1.43883768e+02, 1.00049295e+00, 1.03541501e+04, 1.43907487e+02, 1.00048120e+00];[0.0029661, 0.9970339];[0.19271126, 0.09532071, 0.00762427, 0.42743172, 0.07852894, 0.00466738]
[1.03689613e+04, 1.44010918e+02, 1.00713483e+00, 1.03686809e+04, 1.44063705e+02, 1.00997663e+00];[1.03684672e+04, 1.44011395e+02, 1.00047893e+00, 1.03685595e+04, 1.44018937e+02, 1.00048957e+00];[0.00296622, 0.99703378];[4.94070521e-01, 4.77296660e-04, 6.65590453e-03, 1.21482927e-01, 4.47677436e-02, 9.48705514e-03]
[1.03828172e+04, 1.44161762e+02, 1.00299710e+00, 1.03828471e+04, 1.44178906e+02, 1.00449318e+00];[1.03828711e+04, 1.44113211e+02, 1.00047475e+00, 1.03829593e+04, 1.44118644e+02, 1.00047963e+00];[0.00296628, 0.99703372];[0.0538642, 0.048551, 0.00252235, 0.11221004, 0.06026244, 0.00401355]
[1.03968820e+04, 1.44222217e+02, 1.00123191e+00, 1.03970770e+04, 1.44210229e+02, 1.00581221e+00];[1.03972547e+04, 1.44195458e+02, 1.00046354e+00, 1.03973513e+04, 1.44204340e+02, 1.00046941e+00];[0.00296631, 0.99703369];[0.37262677, 0.02675871, 0.00076837, 0.27435289, 0.00588947, 0.0053428]
[1.04120902e+04, 1.44367594e+02, 1.00448269e+00, 1.04115627e+04, 1.44382059e+02, 1.00054594e+00];[1.04117161e+04, 1.44320623e+02, 1.00048147e+00, 1.04117628e+04, 1.44301279e+02, 1.00047478e+00];[0.00296617, 0.99703383];[3.74036047e-01, 4.69708734e-02, 4.00122444e-03, 2.00116273e-01, 8.07808646e-02, 7.11576487e-05]
