measurement_data;state_data;mode_probabilities;state_errors
[28.2, 28.2, 1., 1., 0., 0.];[28.19999978, 0.99999989, 28.19999907, 0.9999999, 0.38542115, 0.39137127];[9.99999886e-01, 5.68498405e-08, 5.68498405e-08];[2.15512650e-07, 2.72000001e+01, 2.71999991e+01, 1.03100763e-07, 3.85421150e-01, 3.91371272e-01]
[28.3, 28.3, 1., 1., 0., 0.];[28.29999981, 0.9999999, 28.29999918, 0.99999994, 0.38542116, 0.39137128];[9.99999899e-01, 5.06115212e-08, 5.06115212e-08];[1.93497197e-07, 2.73000001e+01, 2.72999992e+01, 5.69837839e-08, 3.85421159e-01, 3.91371284e-01]
[28.4, 28.4, 1., 1., 0., 0.];[28.39999983, 0.99999992, 28.39999927, 0.99999998, 0.38542117, 0.39137129];[9.99999910e-01, 4.50275339e-08, 4.50275339e-08];[1.73196678e-07, 2.74000001e+01, 2.73999993e+01, 1.66470049e-08, 3.85421167e-01, 3.91371295e-01]
[28.5, 28.5, 1., 1., 0., 0.];[28.49999985, 0.99999993, 28.49999936, 1.00000002, 0.38542117, 0.3913713];[9.99999920e-01, 4.00335788e-08, 4.00335788e-08];[1.54513355e-07, 2.75000001e+01, 2.74999994e+01, 1.83074531e-08, 3.85421175e-01, 3.91371304e-01]
[28.6, 28.6, 1., 1., 0., 0.];[28.59999986, 0.99999994, 28.59999944, 1.00000005, 0.38542118, 0.39137131];[9.99999929e-01, 3.55710260e-08, 3.55710260e-08];[1.37352835e-07, 2.76000001e+01, 2.75999994e+01, 4.82757725e-08, 3.85421181e-01, 3.91371313e-01]
[28.7, 28.7, 1., 1., 0., 0.];[28.69999988, 0.99999996, 28.69999952, 1.00000007, 0.38542119, 0.39137132];[9.99999937e-01, 3.15865178e-08, 3.15865178e-08];[1.21624058e-07, 2.77000000e+01, 2.76999995e+01, 7.36486627e-08, 3.85421187e-01, 3.91371320e-01]
[28.8, 28.8, 1., 1., 0., 0.];[28.79999989, 0.99999997, 28.79999959, 1.00000009, 0.38542119, 0.39137133];[9.99999944e-01, 2.80315808e-08, 2.80315808e-08];[1.07239348e-07, 2.78000000e+01, 2.77999996e+01, 9.48081944e-08, 3.85421192e-01, 3.91371327e-01]
[28.9, 28.9, 1., 1., 0., 0.];[28.89999991, 0.99999997, 28.89999965, 1.00000011, 0.3854212, 0.39137133];[9.99999950e-01, 2.48622526e-08, 2.48622526e-08];[9.41143234e-08, 2.79000000e+01, 2.78999996e+01, 1.12125182e-07, 3.85421197e-01, 3.91371333e-01]
[29., 29., 1., 1., 0., 0.];[28.99999992, 0.99999998, 28.9999997, 1.00000013, 0.3854212, 0.39137134];[9.99999956e-01, 2.20387253e-08, 2.20387253e-08];[8.21679649e-08, 2.80000000e+01, 2.79999997e+01, 1.25957063e-07, 3.85421201e-01, 3.91371339e-01]
[29.1, 29.1, 1., 1., 0., 0.];[29.09999993, 0.99999999, 29.09999975, 1.00000014, 0.3854212, 0.39137134];[9.99999961e-01, 1.95250058e-08, 1.95250058e-08];[7.13225177e-08, 2.81000000e+01, 2.80999997e+01, 1.36646210e-07, 3.85421205e-01, 3.91371344e-01]
[29.2, 29.2, 1., 1., 0., 0.];[29.19999994, 0.99999999, 29.19999979, 1.00000014, 0.38542121, 0.39137135];[9.99999965e-01, 1.72885956e-08, 1.72885956e-08];[6.15034992e-08, 2.82000000e+01, 2.81999998e+01, 1.44518651e-07, 3.85421208e-01, 3.91371348e-01]
[29.3, 29.3, 1., 1., 0., 0.];[29.29999995, 1., 29.29999983, 1.00000015, 0.38542121, 0.39137135];[9.99999969e-01, 1.53001903e-08, 1.53001903e-08];[5.26397166e-08, 2.83000000e+01, 2.82999998e+01, 1.49883123e-07, 3.85421211e-01, 3.91371352e-01]
[29.4, 29.4, 1., 1., 0., 0.];[29.39999996, 1., 29.39999987, 1.00000015, 0.38542121, 0.39137136];[9.99999973e-01, 1.35333980e-08, 1.35333980e-08];[4.46631496e-08, 2.84000000e+01, 2.83999999e+01, 1.53030441e-07, 3.85421213e-01, 3.91371355e-01]
[29.5, 29.5, 1., 1., 0., 0.];[29.49999996, 1.00000001, 29.4999999, 1.00000015, 0.38542122, 0.39137136];[9.99999976e-01, 1.19644781e-08, 1.19644781e-08];[3.75089577e-08, 2.85000000e+01, 2.84999999e+01, 1.54233132e-07, 3.85421216e-01, 3.91371358e-01]
[29.6, 29.6, 1., 1., 0., 0.];[29.59999997, 1.00000001, 29.59999992, 1.00000015, 0.38542122, 0.39137136];[9.99999979e-01, 1.05720978e-08, 1.05720978e-08];[3.11154338e-08, 2.86000000e+01, 2.85999999e+01, 1.53745297e-07, 3.85421218e-01, 3.91371361e-01]
[29.7, 29.7, 1., 1., 0., 0.];[29.69999997, 1.00000001, 29.69999995, 1.00000015, 0.38542122, 0.39137136];[9.99999981e-01, 9.33710885e-09, 9.33710885e-09];[2.54239403e-08, 2.87000000e+01, 2.86999999e+01, 1.51802683e-07, 3.85421220e-01, 3.91371364e-01]
[29.8, 29.8, 1., 1., 0., 0.];[29.79999998, 1.00000001, 29.79999997, 1.00000015, 0.38542122, 0.39137137];[9.99999984e-01, 8.24234017e-09, 8.24234017e-09];[2.03788879e-08, 2.88000000e+01, 2.88000000e+01, 1.48622913e-07, 3.85421221e-01, 3.91371366e-01]
[29.9, 29.9, 1., 1., 0., 0.];[29.89999998, 1.00000001, 29.89999998, 1.00000014, 0.38542122, 0.39137137];[9.99999985e-01, 7.27240863e-09, 7.27240863e-09];[1.59276468e-08, 2.89000000e+01, 2.89000000e+01, 1.44405871e-07, 3.85421223e-01, 3.91371368e-01]
[30., 30., 1., 1., 0., 0.];[29.99999999, 1.00000001, 30., 1.00000014, 0.38542122, 0.39137137];[9.99999987e-01, 6.41354514e-09, 6.41354514e-09];[1.20204788e-08, 2.90000000e+01, 2.90000000e+01, 1.39334202e-07, 3.85421224e-01, 3.91371369e-01]
[30.1, 30.1, 1., 1., 0., 0.];[30.09999999, 1.00000002, 30.10000001, 1.00000013, 0.38542123, 0.39137137];[9.99999989e-01, 5.65343588e-09, 5.65343588e-09];[8.61049543e-09, 2.91000000e+01, 2.91000000e+01, 1.33573907e-07, 3.85421225e-01, 3.91371371e-01]
[30.2, 30.2, 1., 1., 0., 0.];[30.19999999, 1.00000002, 30.20000002, 1.00000013, 0.38542123, 0.39137137];[9.9999999e-01, 4.9810775e-09, 4.9810775e-09];[5.65358960e-09, 2.92000000e+01, 2.92000000e+01, 1.27275017e-07, 3.85421226e-01, 3.91371372e-01]
[30.3, 30.3, 1., 1., 0., 0.];[30.3, 1.00000002, 30.30000003, 1.00000012, 0.38542123, 0.39137137];[9.99999991e-01, 4.38664540e-09, 4.38664540e-09];[3.10831894e-09, 2.93000000e+01, 2.93000000e+01, 1.20572337e-07, 3.85421227e-01, 3.91371373e-01]
[30.4, 30.4, 1., 1., 0., 0.];[30.4, 1.00000002, 30.40000004, 1.00000011, 0.38542123, 0.39137137];[9.99999992e-01, 3.86137408e-09, 3.86137408e-09];[9.35877154e-10, 2.94000000e+01, 2.94000000e+01, 1.13586223e-07, 3.85421228e-01, 3.91371374e-01]
[30.5, 30.5, 1., 1., 0., 0.];[30.5, 1.00000002, 30.50000004, 1.00000011, 0.38542123, 0.39137138];[9.99999993e-01, 3.39744861e-09, 3.39744861e-09];[9.00040931e-10, 2.95000000e+01, 2.95000000e+01, 1.06423396e-07, 3.85421228e-01, 3.91371375e-01]
[30.6, 30.6, 1., 1., 0., 0.];[30.6, 1.00000001, 30.60000004, 1.0000001, 0.38542123, 0.39137138];[9.99999994e-01, 2.98790644e-09, 2.98790644e-09];[2.43325005e-09, 2.96000000e+01, 2.96000000e+01, 9.91777729e-08, 3.85421229e-01, 3.91371376e-01]
[30.7, 30.7, 1., 1., 0., 0.];[30.7, 1.00000001, 30.70000005, 1.00000009, 0.38542123, 0.39137138];[9.99999995e-01, 2.62654862e-09, 2.62654862e-09];[3.69526276e-09, 2.97000000e+01, 2.97000000e+01, 9.19313099e-08, 3.85421230e-01, 3.91371377e-01]
[30.8, 30.8, 1., 1., 0., 0.];[30.8, 1.00000001, 30.80000005, 1.00000008, 0.38542123, 0.39137138];[9.99999995e-01, 2.30785969e-09, 2.30785969e-09];[4.71530015e-09, 2.98000000e+01, 2.98000000e+01, 8.47548429e-08, 3.85421230e-01, 3.91371377e-01]
[30.9, 30.9, 1., 1., 0., 0.];[30.90000001, 1.00000001, 30.90000005, 1.00000008, 0.38542123, 0.39137138];[9.99999996e-01, 2.02693539e-09, 2.02693539e-09];[5.52042323e-09, 2.99000000e+01, 2.99000001e+01, 7.77089169e-08, 3.85421231e-01, 3.91371378e-01]
[31., 31., 1., 1., 0., 0.];[31.00000001, 1.00000001, 31.00000005, 1.00000007, 0.38542123, 0.39137138];[9.99999996e-01, 1.77941767e-09, 1.77941767e-09];[6.13560047e-09, 3.00000000e+01, 3.00000001e+01, 7.08446044e-08, 3.85421231e-01, 3.91371379e-01]
[31.1, 31.1, 1., 1., 0., 0.];[31.10000001, 1.00000001, 31.10000005, 1.00000006, 0.38542123, 0.39137138];[9.99999997e-01, 1.56143614e-09, 1.56143614e-09];[6.58384280e-09, 3.01000000e+01, 3.01000000e+01, 6.42043043e-08, 3.85421231e-01, 3.91371379e-01]
[31.2, 31.2, 1., 1., 0., 0.];[31.20000001, 1.00000001, 31.20000005, 1.00000006, 0.38542123, 0.39137138];[9.99999997e-01, 1.36955557e-09, 1.36955557e-09];[6.88627466e-09, 3.02000000e+01, 3.02000000e+01, 5.78225057e-08, 3.85421232e-01, 3.91371379e-01]
[31.3, 31.3, 1., 1., 0., 0.];[31.30000001, 1.00000001, 31.30000005, 1.00000005, 0.38542123, 0.39137138];[9.99999998e-01, 1.20072867e-09, 1.20072867e-09];[7.06219794e-09, 3.03000000e+01, 3.03000000e+01, 5.17265344e-08, 3.85421232e-01, 3.91371380e-01]
[31.4, 31.4, 1., 1., 0., 0.];[31.40000001, 1.00000001, 31.40000005, 1.00000005, 0.38542123, 0.39137138];[9.99999998e-01, 1.05225384e-09, 1.05225384e-09];[7.12923409e-09, 3.04000000e+01, 3.04000000e+01, 4.59372582e-08, 3.85421232e-01, 3.91371380e-01]
[31.5, 31.5, 1., 1., 0., 0.];[31.50000001, 1.00000001, 31.50000004, 1.00000004, 0.38542123, 0.39137138];[9.99999998e-01, 9.21737235e-10, 9.21737235e-10];[7.10343429e-09, 3.05000000e+01, 3.05000000e+01, 4.04697653e-08, 3.85421232e-01, 3.91371380e-01]
[31.6, 31.6, 1., 1., 0., 0.];[31.60000001, 1.00000001, 31.60000004, 1.00000004, 0.38542123, 0.39137138];[9.99999998e-01, 8.07058881e-10, 8.07058881e-10];[6.99931491e-09, 3.06000000e+01, 3.06000000e+01, 3.53339960e-08, 3.85421232e-01, 3.91371381e-01]
[31.7, 31.7, 1., 1., 0., 0.];[31.70000001, 1.00000001, 31.70000004, 1.00000003, 0.38542123, 0.39137138];[9.99999999e-01, 7.06342339e-10, 7.06342339e-10];[6.82998191e-09, 3.07000000e+01, 3.07000000e+01, 3.05353482e-08, 3.85421233e-01, 3.91371381e-01]
[31.8, 31.8, 1., 1., 0., 0.];[31.80000001, 1.00000001, 31.80000004, 1.00000003, 0.38542123, 0.39137138];[9.99999999e-01, 6.17927600e-10, 6.17927600e-10];[6.60720900e-09, 3.08000000e+01, 3.08000000e+01, 2.60752346e-08, 3.85421233e-01, 3.91371381e-01]
[31.9, 31.9, 1., 1., 0., 0.];[31.90000001, 1.00000001, 31.90000003, 1.00000002, 0.38542123, 0.39137138];[9.99999999e-01, 5.40346882e-10, 5.40346882e-10];[6.34155484e-09, 3.09000000e+01, 3.09000000e+01, 2.19516132e-08, 3.85421233e-01, 3.91371381e-01]
[32., 32., 1., 1., 0., 0.];[32.00000001, 1., 32.00000003, 1.00000002, 0.38542123, 0.39137138];[9.99999999e-01, 4.72303034e-10, 4.72303034e-10];[6.04237727e-09, 3.10000000e+01, 3.10000000e+01, 1.81594670e-08, 3.85421233e-01, 3.91371381e-01]
[32.1, 32.1, 1., 1., 0., 0.];[32.10000001, 1., 32.10000003, 1.00000001, 0.38542123, 0.39137138];[9.99999999e-01, 4.12650280e-10, 4.12650280e-10];[5.71803582e-09, 3.11000000e+01, 3.11000000e+01, 1.46912591e-08, 3.85421233e-01, 3.91371381e-01]
[32.2, 32.2, 1., 1., 0., 0.];[32.20000001, 1., 32.20000003, 1.00000001, 0.38542123, 0.39137138];[9.99999999e-01, 3.60377061e-10, 3.60377061e-10];[5.37583134e-09, 3.12000000e+01, 3.12000000e+01, 1.15373386e-08, 3.85421233e-01, 3.91371381e-01]
[32.3, 32.3, 1., 1., 0., 0.];[32.30000001, 1., 32.30000002, 1.00000001, 0.38542123, 0.39137138];[9.99999999e-01, 3.14590755e-10, 3.14590755e-10];[5.02218711e-09, 3.13000000e+01, 3.13000000e+01, 8.68632277e-09, 3.85421233e-01, 3.91371382e-01]
[32.4, 32.4, 1., 1., 0., 0.];[32.4, 1., 32.40000002, 1.00000001, 0.38542123, 0.39137138];[9.99999999e-01, 2.74504083e-10, 2.74504083e-10];[4.66266670e-09, 3.14000000e+01, 3.14000000e+01, 6.12543549e-09, 3.85421233e-01, 3.91371382e-01]
[32.5, 32.5, 1., 1., 0., 0.];[32.5, 1., 32.50000002, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.39423008e-10, 2.39423008e-10];[4.30208758e-09, 3.15000000e+01, 3.15000000e+01, 3.84081944e-09, 3.85421233e-01, 3.91371382e-01]
[32.6, 32.6, 1., 1., 0., 0.];[32.6, 1., 32.60000002, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.08735997e-10, 2.08735997e-10];[3.94456379e-09, 3.16000000e+01, 3.16000000e+01, 1.81781346e-09, 3.85421233e-01, 3.91371382e-01]
[32.7, 32.7, 1., 1., 0., 0.];[32.7, 1., 32.70000002, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.81904466e-10, 1.81904466e-10];[3.59352725e-09, 3.17000000e+01, 3.17000000e+01, 4.12019308e-11, 3.85421233e-01, 3.91371382e-01]
[32.8, 32.8, 1., 1., 0., 0.];[32.8, 1., 32.80000001, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.58454308e-10, 1.58454308e-10];[3.25188410e-09, 3.18000000e+01, 3.18000000e+01, 1.50457058e-09, 3.85421233e-01, 3.91371382e-01]
[32.9, 32.9, 1., 1., 0., 0.];[32.9, 1., 32.90000001, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.37968372e-10, 1.37968372e-10];[2.92196489e-09, 3.19000000e+01, 3.19000000e+01, 2.83519574e-09, 3.85421233e-01, 3.91371382e-01]
[33., 33., 1., 1., 0., 0.];[33., 1., 33.00000001, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.20079794e-10, 1.20079794e-10];[2.60571653e-09, 3.20000000e+01, 3.20000000e+01, 3.96633948e-09, 3.85421233e-01, 3.91371382e-01]
[33.1, 33.1, 1., 1., 0., 0.];[33.1, 1., 33.10000001, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.04466089e-10, 1.04466089e-10];[2.30453168e-09, 3.21000000e+01, 3.21000000e+01, 4.91349439e-09, 3.85421233e-01, 3.91371382e-01]
[33.2, 33.2, 1., 1., 0., 0.];[33.2, 1., 33.20000001, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 9.08439106e-11, 9.08439106e-11];[2.01957562e-09, 3.22000000e+01, 3.22000000e+01, 5.69185388e-09, 3.85421233e-01, 3.91371382e-01]
[33.3, 33.3, 1., 1., 0., 0.];[33.3, 1., 33.30000001, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 7.89644243e-11, 7.89644243e-11];[1.75159443e-09, 3.23000000e+01, 3.23000000e+01, 6.31620822e-09, 3.85421233e-01, 3.91371382e-01]
[33.4, 33.4, 1., 1., 0., 0.];[33.4, 1., 33.4, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 6.86092005e-11, 6.86092005e-11];[1.50106416e-09, 3.24000000e+01, 3.24000000e+01, 6.80085466e-09, 3.85421233e-01, 3.91371382e-01]
[33.5, 33.5, 1., 1., 0., 0.];[33.5, 1., 33.5, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 5.95865905e-11, 5.95865905e-11];[1.26819089e-09, 3.25000000e+01, 3.25000000e+01, 7.15952875e-09, 3.85421233e-01, 3.91371382e-01]
[33.6, 33.6, 1., 1., 0., 0.];[33.6, 1., 33.6, 0.99999999, 0.38542123, 0.39137138];[1.0000000e+00, 5.1728521e-11, 5.1728521e-11];[1.05299591e-09, 3.26000000e+01, 3.26000000e+01, 7.40534745e-09, 3.85421234e-01, 3.91371382e-01]
[33.7, 33.7, 1., 1., 0., 0.];[33.7, 1., 33.7, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 4.48876615e-11, 4.48876615e-11];[8.55330029e-10, 3.27000000e+01, 3.27000000e+01, 7.55076746e-09, 3.85421234e-01, 3.91371382e-01]
[33.8, 33.8, 1., 1., 0., 0.];[33.8, 1., 33.8, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 3.89349245e-11, 3.89349245e-11];[6.74823752e-10, 3.28000000e+01, 3.28000000e+01, 7.60755470e-09, 3.85421234e-01, 3.91371382e-01]
[33.9, 33.9, 1., 1., 0., 0.];[33.9, 1., 33.9, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 3.37572584e-11, 3.37572584e-11];[5.11029441e-10, 3.29000000e+01, 3.29000000e+01, 7.58675989e-09, 3.85421234e-01, 3.91371382e-01]
[34., 34., 1., 1., 0., 0.];[34., 1., 34., 0.99999999, 0.38542123, 0.39137138];[1.0000000e+00, 2.9255701e-11, 2.9255701e-11];[3.63357344e-10, 3.30000000e+01, 3.30000000e+01, 7.49871398e-09, 3.85421234e-01, 3.91371382e-01]
[34.1, 34.1, 1., 1., 0., 0.];[34.1, 1., 34.1, 0.99999999, 0.38542123, 0.39137138];[1.0000000e+00, 2.5343663e-11, 2.5343663e-11];[2.31139552e-10, 3.31000000e+01, 3.31000000e+01, 7.35302197e-09, 3.85421234e-01, 3.91371382e-01]
[34.2, 34.2, 1., 1., 0., 0.];[34.2, 1., 34.2, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 2.19454165e-11, 2.19454165e-11];[1.13679732e-10, 3.32000000e+01, 3.32000000e+01, 7.15856829e-09, 3.85421234e-01, 3.91371382e-01]
[34.3, 34.3, 1., 1., 0., 0.];[34.3, 1., 34.3, 0.99999999, 0.38542123, 0.39137138];[1.0000000e+00, 1.8994762e-11, 1.8994762e-11];[1.01678665e-11, 3.33000000e+01, 3.33000000e+01, 6.92352864e-09, 3.85421234e-01, 3.91371382e-01]
[34.4, 34.4, 1., 1., 0., 0.];[34.4, 1., 34.4, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 1.64338566e-11, 1.64338566e-11];[8.01989586e-11, 3.34000000e+01, 3.34000000e+01, 6.65538813e-09, 3.85421234e-01, 3.91371382e-01]
[34.5, 34.5, 1., 1., 0., 0.];[34.5, 1., 34.5, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 1.42121819e-11, 1.42121819e-11];[1.58259184e-10, 3.35000000e+01, 3.35000000e+01, 6.36096009e-09, 3.85421234e-01, 3.91371382e-01]
[34.6, 34.6, 1., 1., 0., 0.];[34.6, 1., 34.6, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 1.22856365e-11, 1.22856365e-11];[2.24879670e-10, 3.36000000e+01, 3.36000000e+01, 6.04640937e-09, 3.85421234e-01, 3.91371382e-01]
[34.7, 34.7, 1., 1., 0., 0.];[34.7, 1., 34.7, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 1.06157388e-11, 1.06157388e-11];[2.80884649e-10, 3.37000000e+01, 3.37000000e+01, 5.71728020e-09, 3.85421234e-01, 3.91371382e-01]
[34.8, 34.8, 1., 1., 0., 0.];[34.8, 1., 34.8, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 9.16892576e-12, 9.16892576e-12];[3.27126770e-10, 3.38000000e+01, 3.38000000e+01, 5.37852751e-09, 3.85421234e-01, 3.91371382e-01]
[34.9, 34.9, 1., 1., 0., 0.];[34.9, 1., 34.9, 0.99999999, 0.38542123, 0.39137138];[1.00000000e+00, 7.91593772e-12, 7.91593772e-12];[3.64423158e-10, 3.39000000e+01, 3.39000000e+01, 5.03454400e-09, 3.85421234e-01, 3.91371382e-01]
[35., 35., 1., 1., 0., 0.];[35., 1., 35., 1., 0.38542123, 0.39137138];[1.00000000e+00, 6.83127819e-12, 6.83127819e-12];[3.93619359e-10, 3.40000000e+01, 3.40000000e+01, 4.68919858e-09, 3.85421234e-01, 3.91371382e-01]
[35.1, 35.1, 1., 1., 0., 0.];[35.1, 1., 35.1, 1., 0.38542123, 0.39137138];[1.00000000e+00, 5.89273992e-12, 5.89273992e-12];[4.15418810e-10, 3.41000000e+01, 3.41000000e+01, 4.34586456e-09, 3.85421234e-01, 3.91371382e-01]
[35.2, 35.2, 1., 1., 0., 0.];[35.2, 1., 35.2, 1., 0.38542123, 0.39137138];[1.00000000e+00, 5.08098932e-12, 5.08098932e-12];[4.30624425e-10, 3.42000000e+01, 3.42000000e+01, 4.00745559e-09, 3.85421234e-01, 3.91371382e-01]
[35.3, 35.3, 1., 1., 0., 0.];[35.3, 1., 35.3, 1., 0.38542123, 0.39137138];[1.00000000e+00, 4.37920226e-12, 4.37920226e-12];[4.39918324e-10, 3.43000000e+01, 3.43000000e+01, 3.67645703e-09, 3.85421234e-01, 3.91371382e-01]
[35.4, 35.4, 1., 1., 0., 0.];[35.4, 1., 35.4, 1., 0.38542123, 0.39137138];[1.00000000e+00, 3.77274494e-12, 3.77274494e-12];[4.44018156e-10, 3.44000000e+01, 3.44000000e+01, 3.35495975e-09, 3.85421234e-01, 3.91371382e-01]
[35.5, 35.5, 1., 1., 0., 0.];[35.5, 1., 35.5, 1., 0.38542123, 0.39137138];[1.00000000e+00, 3.24889452e-12, 3.24889452e-12];[4.43520776e-10, 3.45000000e+01, 3.45000000e+01, 3.04469139e-09, 3.85421234e-01, 3.91371382e-01]
[35.6, 35.6, 1., 1., 0., 0.];[35.6, 1., 35.6, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.79659455e-12, 2.79659455e-12];[4.39037251e-10, 3.46000000e+01, 3.46000000e+01, 2.74704914e-09, 3.85421234e-01, 3.91371382e-01]
[35.7, 35.7, 1., 1., 0., 0.];[35.7, 1., 35.7, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.40624107e-12, 2.40624107e-12];[4.31121805e-10, 3.47000000e+01, 3.47000000e+01, 2.46313181e-09, 3.85421234e-01, 3.91371382e-01]
[35.8, 35.8, 1., 1., 0., 0.];[35.8, 1., 35.8, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.06949556e-12, 2.06949556e-12];[4.20286028e-10, 3.48000000e+01, 3.48000000e+01, 2.19376628e-09, 3.85421234e-01, 3.91371382e-01]
[35.9, 35.9, 1., 1., 0., 0.];[35.9, 1., 35.9, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.77912149e-12, 1.77912149e-12];[4.07034406e-10, 3.49000000e+01, 3.49000000e+01, 1.93953420e-09, 3.85421234e-01, 3.91371382e-01]
[36., 36., 1., 1., 0., 0.];[36., 1., 36., 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.52884147e-12, 1.52884147e-12];[3.91743527e-10, 3.50000000e+01, 3.50000000e+01, 1.70080117e-09, 3.85421234e-01, 3.91371382e-01]
[36.1, 36.1, 1., 1., 0., 0.];[36.1, 1., 36.1, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.31321262e-12, 1.31321262e-12];[3.74882347e-10, 3.51000000e+01, 3.51000000e+01, 1.47774448e-09, 3.85421234e-01, 3.91371382e-01]
[36.2, 36.2, 1., 1., 0., 0.];[36.2, 1., 36.2, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.12751775e-12, 1.12751775e-12];[3.56777718e-10, 3.52000000e+01, 3.52000000e+01, 1.27036770e-09, 3.85421234e-01, 3.91371382e-01]
[36.3, 36.3, 1., 1., 0., 0.];[36.3, 1., 36.3, 1., 0.38542123, 0.39137138];[1.00000000e+00, 9.67670443e-13, 9.67670443e-13];[3.37777806e-10, 3.53000000e+01, 3.53000000e+01, 1.07853193e-09, 3.85421234e-01, 3.91371382e-01]
[36.4, 36.4, 1., 1., 0., 0.];[36.4, 1., 36.4, 1., 0.38542123, 0.39137138];[1.00000000e+00, 8.30132308e-13, 8.30132308e-13];[3.18145510e-10, 3.54000000e+01, 3.54000000e+01, 9.01969277e-10, 3.85421234e-01, 3.91371382e-01]
[36.5, 36.5, 1., 1., 0., 0.];[36.5, 1., 36.5, 1., 0.38542123, 0.39137138];[1.00000000e+00, 7.11840853e-13, 7.11840853e-13];[2.98172154e-10, 3.55000000e+01, 3.55000000e+01, 7.40308037e-10, 3.85421234e-01, 3.91371382e-01]
[36.6, 36.6, 1., 1., 0., 0.];[36.6, 1., 36.6, 1., 0.38542123, 0.39137138];[1.00000000e+00, 6.10146683e-13, 6.10146683e-13];[2.78056689e-10, 3.56000000e+01, 3.56000000e+01, 5.93086025e-10, 3.85421234e-01, 3.91371382e-01]
[36.7, 36.7, 1., 1., 0., 0.];[36.7, 1., 36.7, 1., 0.38542123, 0.39137138];[1.00000000e+00, 5.22758804e-13, 5.22758804e-13];[2.58026489e-10, 3.57000000e+01, 3.57000000e+01, 4.59768779e-10, 3.85421234e-01, 3.91371382e-01]
[36.8, 36.8, 1., 1., 0., 0.];[36.8, 1., 36.8, 1., 0.38542123, 0.39137138];[1.00000000e+00, 4.47697028e-13, 4.47697028e-13];[2.38273401e-10, 3.58000000e+01, 3.58000000e+01, 3.39763107e-10, 3.85421234e-01, 3.91371382e-01]
[36.9, 36.9, 1., 1., 0., 0.];[36.9, 1., 36.9, 1., 0.38542123, 0.39137138];[1.00000000e+00, 3.83250583e-13, 3.83250583e-13];[2.18875584e-10, 3.59000000e+01, 3.59000000e+01, 2.32427855e-10, 3.85421234e-01, 3.91371382e-01]
[37., 37., 1., 1., 0., 0.];[37., 1., 37., 1., 0.38542123, 0.39137138];[1.00000000e+00, 3.27942115e-13, 3.27942115e-13];[2.00031991e-10, 3.60000000e+01, 3.60000000e+01, 1.37092782e-10, 3.85421234e-01, 3.91371382e-01]
[37.1, 37.1, 1., 1., 0., 0.];[37.1, 1., 37.1, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.80496419e-13, 2.80496419e-13];[1.81813675e-10, 3.61000000e+01, 3.61000000e+01, 5.30605559e-11, 3.85421234e-01, 3.91371382e-01]
[37.2, 37.2, 1., 1., 0., 0.];[37.2, 1., 37.2, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.39813268e-13, 2.39813268e-13];[1.64305902e-10, 3.62000000e+01, 3.62000000e+01, 2.03763673e-11, 3.85421234e-01, 3.91371382e-01]
[37.3, 37.3, 1., 1., 0., 0.];[37.3, 1., 37.3, 1., 0.38542123, 0.39137138];[1.00000000e+00, 2.04943832e-13, 2.04943832e-13];[1.47572621e-10, 3.63000000e+01, 3.63000000e+01, 8.39317504e-11, 3.85421234e-01, 3.91371382e-01]
[37.4, 37.4, 1., 1., 0., 0.];[37.4, 1., 37.4, 1., 0.38542123, 0.39137138];[1.00000000e+00, 1.75070211e-13, 1.75070211e-13];[1.31699096e-10, 3.64000000e+01, 3.64000000e+01, 1.38318024e-10, 3.85421234e-01, 3.91371382e-01]
