measurement_data;state_data;mode_probabilities;state_errors
[1.774728e+04, 1.884000e+02, 1.000000e+00, 1.774728e+04, 1.884000e+02, 1.000000e+00];[1.77472800e+04, 1.88399980e+02, 9.99850728e-01, 1.77472800e+04, 1.88399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616004e-05, 1.49272355e-04, 3.39696999e-06, 1.95615998e-05, 1.49272355e-04]
[1.7766125e+04, 1.8850000e+02, 1.0000000e+00, 1.7766125e+04, 1.8850000e+02, 1.0000000e+00];[1.77661250e+04, 1.88499980e+02, 9.99850728e-01, 1.77661250e+04, 1.88499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616004e-05, 1.49272355e-04, 3.39697363e-06, 1.95615999e-05, 1.49272355e-04]
[1.778498e+04, 1.886000e+02, 1.000000e+00, 1.778498e+04, 1.886000e+02, 1.000000e+00];[1.77849800e+04, 1.88599980e+02, 9.99850728e-01, 1.77849800e+04, 1.88599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615998e-05, 1.49272355e-04]
[1.7803845e+04, 1.8870000e+02, 1.0000000e+00, 1.7803845e+04, 1.8870000e+02, 1.0000000e+00];[1.78038450e+04, 1.88699980e+02, 9.99850728e-01, 1.78038450e+04, 1.88699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615995e-05, 1.49272355e-04]
[1.782272e+04, 1.888000e+02, 1.000000e+00, 1.782272e+04, 1.888000e+02, 1.000000e+00];[1.78227200e+04, 1.88799980e+02, 9.99850728e-01, 1.78227200e+04, 1.88799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615995e-05, 1.49272355e-04]
[1.7841605e+04, 1.8890000e+02, 1.0000000e+00, 1.7841605e+04, 1.8890000e+02, 1.0000000e+00];[1.78416050e+04, 1.88899980e+02, 9.99850728e-01, 1.78416050e+04, 1.88899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696635e-06, 1.95616004e-05, 1.49272355e-04, 3.39696999e-06, 1.95615996e-05, 1.49272355e-04]
[1.78605e+04, 1.89000e+02, 1.00000e+00, 1.78605e+04, 1.89000e+02, 1.00000e+00];[1.78605000e+04, 1.88999980e+02, 9.99850728e-01, 1.78605000e+04, 1.88999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616004e-05, 1.49272355e-04, 3.39697363e-06, 1.95615996e-05, 1.49272355e-04]
[1.7879405e+04, 1.8910000e+02, 1.0000000e+00, 1.7879405e+04, 1.8910000e+02, 1.0000000e+00];[1.78794050e+04, 1.89099980e+02, 9.99850728e-01, 1.78794050e+04, 1.89099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616002e-05, 1.49272355e-04, 3.39696999e-06, 1.95615995e-05, 1.49272355e-04]
[1.789832e+04, 1.892000e+02, 1.000000e+00, 1.789832e+04, 1.892000e+02, 1.000000e+00];[1.78983200e+04, 1.89199980e+02, 9.99850728e-01, 1.78983200e+04, 1.89199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.7917245e+04, 1.8930000e+02, 1.0000000e+00, 1.7917245e+04, 1.8930000e+02, 1.0000000e+00];[1.79172450e+04, 1.89299980e+02, 9.99850728e-01, 1.79172450e+04, 1.89299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.793618e+04, 1.894000e+02, 1.000000e+00, 1.793618e+04, 1.894000e+02, 1.000000e+00];[1.79361800e+04, 1.89399980e+02, 9.99850728e-01, 1.79361800e+04, 1.89399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697726e-06, 1.95615995e-05, 1.49272355e-04]
[1.7955125e+04, 1.8950000e+02, 1.0000000e+00, 1.7955125e+04, 1.8950000e+02, 1.0000000e+00];[1.79551250e+04, 1.89499980e+02, 9.99850728e-01, 1.79551250e+04, 1.89499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616000e-05, 1.49272355e-04, 3.39697363e-06, 1.95615993e-05, 1.49272355e-04]
[1.797408e+04, 1.896000e+02, 1.000000e+00, 1.797408e+04, 1.896000e+02, 1.000000e+00];[1.79740800e+04, 1.89599980e+02, 9.99850728e-01, 1.79740800e+04, 1.89599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95615999e-05, 1.49272355e-04, 3.39698090e-06, 1.95615989e-05, 1.49272355e-04]
[1.7993045e+04, 1.8970000e+02, 1.0000000e+00, 1.7993045e+04, 1.8970000e+02, 1.0000000e+00];[1.79930450e+04, 1.89699980e+02, 9.99850728e-01, 1.79930450e+04, 1.89699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616000e-05, 1.49272355e-04, 3.39697363e-06, 1.95615987e-05, 1.49272355e-04]
[1.801202e+04, 1.898000e+02, 1.000000e+00, 1.801202e+04, 1.898000e+02, 1.000000e+00];[1.80120200e+04, 1.89799980e+02, 9.99850728e-01, 1.80120200e+04, 1.89799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615986e-05, 1.49272355e-04]
[1.8031005e+04, 1.8990000e+02, 1.0000000e+00, 1.8031005e+04, 1.8990000e+02, 1.0000000e+00];[1.80310050e+04, 1.89899980e+02, 9.99850728e-01, 1.80310050e+04, 1.89899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616000e-05, 1.49272355e-04, 3.39697726e-06, 1.95615985e-05, 1.49272355e-04]
[1.805e+04, 1.900e+02, 1.000e+00, 1.805e+04, 1.900e+02, 1.000e+00];[1.80500000e+04, 1.89999980e+02, 9.99850728e-01, 1.80500000e+04, 1.89999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615987e-05, 1.49272355e-04]
[1.8069005e+04, 1.9010000e+02, 1.0000000e+00, 1.8069005e+04, 1.9010000e+02, 1.0000000e+00];[1.80690050e+04, 1.90099980e+02, 9.99850728e-01, 1.80690050e+04, 1.90099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616000e-05, 1.49272355e-04, 3.39697363e-06, 1.95615988e-05, 1.49272355e-04]
[1.808802e+04, 1.902000e+02, 1.000000e+00, 1.808802e+04, 1.902000e+02, 1.000000e+00];[1.80880200e+04, 1.90199980e+02, 9.99850728e-01, 1.80880200e+04, 1.90199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615991e-05, 1.49272355e-04]
[1.8107045e+04, 1.9030000e+02, 1.0000000e+00, 1.8107045e+04, 1.9030000e+02, 1.0000000e+00];[1.81070450e+04, 1.90299980e+02, 9.99850728e-01, 1.81070450e+04, 1.90299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616002e-05, 1.49272355e-04, 3.39696999e-06, 1.95615991e-05, 1.49272355e-04]
[1.812608e+04, 1.904000e+02, 1.000000e+00, 1.812608e+04, 1.904000e+02, 1.000000e+00];[1.81260800e+04, 1.90399980e+02, 9.99850728e-01, 1.81260800e+04, 1.90399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697726e-06, 1.95615999e-05, 1.49272355e-04, 3.39697726e-06, 1.95615990e-05, 1.49272355e-04]
[1.8145125e+04, 1.9050000e+02, 1.0000000e+00, 1.8145125e+04, 1.9050000e+02, 1.0000000e+00];[1.81451250e+04, 1.90499980e+02, 9.99850728e-01, 1.81451250e+04, 1.90499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95615998e-05, 1.49272355e-04, 3.39697726e-06, 1.95615988e-05, 1.49272355e-04]
[1.816418e+04, 1.906000e+02, 1.000000e+00, 1.816418e+04, 1.906000e+02, 1.000000e+00];[1.81641800e+04, 1.90599980e+02, 9.99850728e-01, 1.81641800e+04, 1.90599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95615997e-05, 1.49272355e-04, 3.39697726e-06, 1.95615987e-05, 1.49272355e-04]
[1.8183245e+04, 1.9070000e+02, 1.0000000e+00, 1.8183245e+04, 1.9070000e+02, 1.0000000e+00];[1.81832450e+04, 1.90699980e+02, 9.99850728e-01, 1.81832450e+04, 1.90699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615988e-05, 1.49272355e-04]
[1.820232e+04, 1.908000e+02, 1.000000e+00, 1.820232e+04, 1.908000e+02, 1.000000e+00];[1.82023200e+04, 1.90799980e+02, 9.99850728e-01, 1.82023200e+04, 1.90799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616004e-05, 1.49272355e-04, 3.39697363e-06, 1.95615991e-05, 1.49272355e-04]
[1.8221405e+04, 1.9090000e+02, 1.0000000e+00, 1.8221405e+04, 1.9090000e+02, 1.0000000e+00];[1.82214050e+04, 1.90899980e+02, 9.99850728e-01, 1.82214050e+04, 1.90899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616004e-05, 1.49272355e-04, 3.39697363e-06, 1.95615991e-05, 1.49272355e-04]
[1.82405e+04, 1.91000e+02, 1.00000e+00, 1.82405e+04, 1.91000e+02, 1.00000e+00];[1.82405000e+04, 1.90999980e+02, 9.99850728e-01, 1.82405000e+04, 1.90999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615992e-05, 1.49272355e-04]
[1.8259605e+04, 1.9110000e+02, 1.0000000e+00, 1.8259605e+04, 1.9110000e+02, 1.0000000e+00];[1.82596050e+04, 1.91099980e+02, 9.99850728e-01, 1.82596050e+04, 1.91099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615994e-05, 1.49272355e-04]
[1.827872e+04, 1.912000e+02, 1.000000e+00, 1.827872e+04, 1.912000e+02, 1.000000e+00];[1.82787200e+04, 1.91199980e+02, 9.99850728e-01, 1.82787200e+04, 1.91199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615993e-05, 1.49272355e-04]
[1.8297845e+04, 1.9130000e+02, 1.0000000e+00, 1.8297845e+04, 1.9130000e+02, 1.0000000e+00];[1.82978450e+04, 1.91299980e+02, 9.99850728e-01, 1.82978450e+04, 1.91299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697363e-06, 1.95615993e-05, 1.49272355e-04]
[1.831698e+04, 1.914000e+02, 1.000000e+00, 1.831698e+04, 1.914000e+02, 1.000000e+00];[1.83169800e+04, 1.91399980e+02, 9.99850728e-01, 1.83169800e+04, 1.91399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615993e-05, 1.49272355e-04]
[1.8336125e+04, 1.9150000e+02, 1.0000000e+00, 1.8336125e+04, 1.9150000e+02, 1.0000000e+00];[1.83361250e+04, 1.91499980e+02, 9.99850728e-01, 1.83361250e+04, 1.91499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615995e-05, 1.49272355e-04]
[1.835528e+04, 1.916000e+02, 1.000000e+00, 1.835528e+04, 1.916000e+02, 1.000000e+00];[1.83552800e+04, 1.91599980e+02, 9.99850728e-01, 1.83552800e+04, 1.91599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39696999e-06, 1.95615995e-05, 1.49272355e-04]
[1.8374445e+04, 1.9170000e+02, 1.0000000e+00, 1.8374445e+04, 1.9170000e+02, 1.0000000e+00];[1.83744450e+04, 1.91699980e+02, 9.99850728e-01, 1.83744450e+04, 1.91699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39696999e-06, 1.95615996e-05, 1.49272355e-04]
[1.839362e+04, 1.918000e+02, 1.000000e+00, 1.839362e+04, 1.918000e+02, 1.000000e+00];[1.83936200e+04, 1.91799980e+02, 9.99850728e-01, 1.83936200e+04, 1.91799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.8412805e+04, 1.9190000e+02, 1.0000000e+00, 1.8412805e+04, 1.9190000e+02, 1.0000000e+00];[1.84128050e+04, 1.91899980e+02, 9.99850728e-01, 1.84128050e+04, 1.91899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615997e-05, 1.49272355e-04]
[1.8432e+04, 1.9200e+02, 1.0000e+00, 1.8432e+04, 1.9200e+02, 1.0000e+00];[1.84320000e+04, 1.91999980e+02, 9.99850728e-01, 1.84320000e+04, 1.91999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615998e-05, 1.49272355e-04]
[1.8451205e+04, 1.9210000e+02, 1.0000000e+00, 1.8451205e+04, 1.9210000e+02, 1.0000000e+00];[1.84512050e+04, 1.92099980e+02, 9.99850728e-01, 1.84512050e+04, 1.92099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615997e-05, 1.49272355e-04]
[1.847042e+04, 1.922000e+02, 1.000000e+00, 1.847042e+04, 1.922000e+02, 1.000000e+00];[1.84704200e+04, 1.92199980e+02, 9.99850728e-01, 1.84704200e+04, 1.92199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615999e-05, 1.49272355e-04]
[1.8489645e+04, 1.9230000e+02, 1.0000000e+00, 1.8489645e+04, 1.9230000e+02, 1.0000000e+00];[1.84896450e+04, 1.92299980e+02, 9.99850728e-01, 1.84896450e+04, 1.92299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616004e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.850888e+04, 1.924000e+02, 1.000000e+00, 1.850888e+04, 1.924000e+02, 1.000000e+00];[1.85088800e+04, 1.92399980e+02, 9.99850728e-01, 1.85088800e+04, 1.92399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.8528125e+04, 1.9250000e+02, 1.0000000e+00, 1.8528125e+04, 1.9250000e+02, 1.0000000e+00];[1.85281250e+04, 1.92499980e+02, 9.99850728e-01, 1.85281250e+04, 1.92499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39696999e-06, 1.95615996e-05, 1.49272355e-04]
[1.854738e+04, 1.926000e+02, 1.000000e+00, 1.854738e+04, 1.926000e+02, 1.000000e+00];[1.85473800e+04, 1.92599980e+02, 9.99850728e-01, 1.85473800e+04, 1.92599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616001e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.8566645e+04, 1.9270000e+02, 1.0000000e+00, 1.8566645e+04, 1.9270000e+02, 1.0000000e+00];[1.85666450e+04, 1.92699980e+02, 9.99850728e-01, 1.85666450e+04, 1.92699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616000e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.858592e+04, 1.928000e+02, 1.000000e+00, 1.858592e+04, 1.928000e+02, 1.000000e+00];[1.85859200e+04, 1.92799980e+02, 9.99850728e-01, 1.85859200e+04, 1.92799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696635e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615998e-05, 1.49272355e-04]
[1.8605205e+04, 1.9290000e+02, 1.0000000e+00, 1.8605205e+04, 1.9290000e+02, 1.0000000e+00];[1.86052050e+04, 1.92899980e+02, 9.99850728e-01, 1.86052050e+04, 1.92899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.86245e+04, 1.93000e+02, 1.00000e+00, 1.86245e+04, 1.93000e+02, 1.00000e+00];[1.86245000e+04, 1.92999980e+02, 9.99850728e-01, 1.86245000e+04, 1.92999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616003e-05, 1.49272355e-04, 3.39697363e-06, 1.95615996e-05, 1.49272355e-04]
[1.8643805e+04, 1.9310000e+02, 1.0000000e+00, 1.8643805e+04, 1.9310000e+02, 1.0000000e+00];[1.86438050e+04, 1.93099980e+02, 9.99850728e-01, 1.86438050e+04, 1.93099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697363e-06, 1.95615996e-05, 1.49272355e-04]
[1.866312e+04, 1.932000e+02, 1.000000e+00, 1.866312e+04, 1.932000e+02, 1.000000e+00];[1.86631200e+04, 1.93199980e+02, 9.99850728e-01, 1.86631200e+04, 1.93199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616002e-05, 1.49272355e-04, 3.39696999e-06, 1.95615995e-05, 1.49272355e-04]
[1.8682445e+04, 1.9330000e+02, 1.0000000e+00, 1.8682445e+04, 1.9330000e+02, 1.0000000e+00];[1.86824450e+04, 1.93299980e+02, 9.99850728e-01, 1.86824450e+04, 1.93299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39696999e-06, 1.95615995e-05, 1.49272355e-04]
[1.870178e+04, 1.934000e+02, 1.000000e+00, 1.870178e+04, 1.934000e+02, 1.000000e+00];[1.87017800e+04, 1.93399980e+02, 9.99850728e-01, 1.87017800e+04, 1.93399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616001e-05, 1.49272355e-04, 3.39696999e-06, 1.95615996e-05, 1.49272355e-04]
[1.8721125e+04, 1.9350000e+02, 1.0000000e+00, 1.8721125e+04, 1.9350000e+02, 1.0000000e+00];[1.87211250e+04, 1.93499980e+02, 9.99850728e-01, 1.87211250e+04, 1.93499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.874048e+04, 1.936000e+02, 1.000000e+00, 1.874048e+04, 1.936000e+02, 1.000000e+00];[1.87404800e+04, 1.93599980e+02, 9.99850728e-01, 1.87404800e+04, 1.93599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95616000e-05, 1.49272355e-04]
[1.8759845e+04, 1.9370000e+02, 1.0000000e+00, 1.8759845e+04, 1.9370000e+02, 1.0000000e+00];[1.87598450e+04, 1.93699980e+02, 9.99850728e-01, 1.87598450e+04, 1.93699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616003e-05, 1.49272355e-04, 3.39696999e-06, 1.95615999e-05, 1.49272355e-04]
[1.877922e+04, 1.938000e+02, 1.000000e+00, 1.877922e+04, 1.938000e+02, 1.000000e+00];[1.87792200e+04, 1.93799980e+02, 9.99850728e-01, 1.87792200e+04, 1.93799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.8798605e+04, 1.9390000e+02, 1.0000000e+00, 1.8798605e+04, 1.9390000e+02, 1.0000000e+00];[1.87986050e+04, 1.93899980e+02, 9.99850728e-01, 1.87986050e+04, 1.93899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696635e-06, 1.95616005e-05, 1.49272355e-04, 3.39696999e-06, 1.95616000e-05, 1.49272355e-04]
[1.8818e+04, 1.9400e+02, 1.0000e+00, 1.8818e+04, 1.9400e+02, 1.0000e+00];[1.88180000e+04, 1.93999980e+02, 9.99850728e-01, 1.88180000e+04, 1.93999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616005e-05, 1.49272355e-04, 3.39696999e-06, 1.95615999e-05, 1.49272355e-04]
[1.8837405e+04, 1.9410000e+02, 1.0000000e+00, 1.8837405e+04, 1.9410000e+02, 1.0000000e+00];[1.88374050e+04, 1.94099980e+02, 9.99850728e-01, 1.88374050e+04, 1.94099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616005e-05, 1.49272355e-04, 3.39696999e-06, 1.95616000e-05, 1.49272355e-04]
[1.885682e+04, 1.942000e+02, 1.000000e+00, 1.885682e+04, 1.942000e+02, 1.000000e+00];[1.88568200e+04, 1.94199980e+02, 9.99850728e-01, 1.88568200e+04, 1.94199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616006e-05, 1.49272355e-04, 3.39697363e-06, 1.95616001e-05, 1.49272355e-04]
[1.8876245e+04, 1.9430000e+02, 1.0000000e+00, 1.8876245e+04, 1.9430000e+02, 1.0000000e+00];[1.88762450e+04, 1.94299980e+02, 9.99850728e-01, 1.88762450e+04, 1.94299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616006e-05, 1.49272355e-04, 3.39697363e-06, 1.95616002e-05, 1.49272355e-04]
[1.889568e+04, 1.944000e+02, 1.000000e+00, 1.889568e+04, 1.944000e+02, 1.000000e+00];[1.88956800e+04, 1.94399980e+02, 9.99850728e-01, 1.88956800e+04, 1.94399980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616006e-05, 1.49272355e-04, 3.39697363e-06, 1.95616001e-05, 1.49272355e-04]
[1.8915125e+04, 1.9450000e+02, 1.0000000e+00, 1.8915125e+04, 1.9450000e+02, 1.0000000e+00];[1.89151250e+04, 1.94499980e+02, 9.99850728e-01, 1.89151250e+04, 1.94499980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616004e-05, 1.49272355e-04, 3.39697363e-06, 1.95615999e-05, 1.49272355e-04]
[1.893458e+04, 1.946000e+02, 1.000000e+00, 1.893458e+04, 1.946000e+02, 1.000000e+00];[1.89345800e+04, 1.94599980e+02, 9.99850728e-01, 1.89345800e+04, 1.94599980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616002e-05, 1.49272355e-04, 3.39697726e-06, 1.95615996e-05, 1.49272355e-04]
[1.8954045e+04, 1.9470000e+02, 1.0000000e+00, 1.8954045e+04, 1.9470000e+02, 1.0000000e+00];[1.89540450e+04, 1.94699980e+02, 9.99850728e-01, 1.89540450e+04, 1.94699980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616005e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.897352e+04, 1.948000e+02, 1.000000e+00, 1.897352e+04, 1.948000e+02, 1.000000e+00];[1.89735200e+04, 1.94799980e+02, 9.99850728e-01, 1.89735200e+04, 1.94799980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616007e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.8993005e+04, 1.9490000e+02, 1.0000000e+00, 1.8993005e+04, 1.9490000e+02, 1.0000000e+00];[1.89930050e+04, 1.94899980e+02, 9.99850728e-01, 1.89930050e+04, 1.94899980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616009e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.90125e+04, 1.95000e+02, 1.00000e+00, 1.90125e+04, 1.95000e+02, 1.00000e+00];[1.90125000e+04, 1.94999980e+02, 9.99850728e-01, 1.90125000e+04, 1.94999980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616008e-05, 1.49272355e-04, 3.39697363e-06, 1.95615997e-05, 1.49272355e-04]
[1.9032005e+04, 1.9510000e+02, 1.0000000e+00, 1.9032005e+04, 1.9510000e+02, 1.0000000e+00];[1.90320050e+04, 1.95099980e+02, 9.99850728e-01, 1.90320050e+04, 1.95099980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39697363e-06, 1.95616007e-05, 1.49272355e-04, 3.39697363e-06, 1.95615998e-05, 1.49272355e-04]
[1.905152e+04, 1.952000e+02, 1.000000e+00, 1.905152e+04, 1.952000e+02, 1.000000e+00];[1.90515200e+04, 1.95199980e+02, 9.99850728e-01, 1.90515200e+04, 1.95199980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616007e-05, 1.49272355e-04, 3.39696999e-06, 1.95615999e-05, 1.49272355e-04]
[1.9071045e+04, 1.9530000e+02, 1.0000000e+00, 1.9071045e+04, 1.9530000e+02, 1.0000000e+00];[1.90710450e+04, 1.95299980e+02, 9.99850728e-01, 1.90710450e+04, 1.95299980e+02, 9.99850728e-01];[9.99851144e-01, 1.48856379e-04];[3.39696999e-06, 1.95616007e-05, 1.49272355e-04, 3.39696999e-06, 1.95615999e-05, 1.49272355e-04]
