measurement_data;state_data;mode_probabilities;state_errors
[-0.72750812, 0.0869059, 0.01181331, -0.21168451, -0.02749189, 0.01089545];[-0.41944688, 0.04524684, 0.01997072, 0.04922526, -0.07583295, 0.01313634];[7.27427309e-09, 9.99999993e-01];[0.30806124, 0.04165906, 0.00815741, 0.26090977, 0.04834106, 0.00224089]
[-0.185445, 0.10040884, 0.01719818, 0.40647313, -0.03260763, 0.0131696];[-0.39511307, 0.06151696, 0.02586659, 0.07139681, -0.05470366, 0.02010394];[7.27115924e-09, 9.99999993e-01];[0.20966807, 0.03889188, 0.00866841, 0.33507632, 0.02209603, 0.00693434]
[-0.41572427, 0.09578851, 0.01814257, 0.09338663, -0.08341057, 0.01426021];[-0.38968265, 0.06475759, 0.02627853, 0.06691696, -0.05403543, 0.01633777];[7.27922949e-09, 9.99999993e-01];[0.02604162, 0.03103092, 0.00813596, 0.02646967, 0.02937514, 0.00207756]
[-0.12361598, 0.08667781, 0.01460455, -0.2546495, -0.07388331, 0.00741279];[-0.36239778, 0.080033, 0.02739767, 0.03641266, -0.06900017, 0.00927361];[7.27415535e-09, 9.99999993e-01];[0.2387818, 0.00664481, 0.01279312, 0.29106216, 0.00488314, 0.00186082]
[-0.0039491, 0.05182092, 0.01383383, 0.37633587, -0.02482139, 0.01409235];[-0.32855949, 0.09578044, 0.02474059, 0.05792917, -0.04870817, 0.01739335];[7.27244755e-09, 9.99999993e-01];[0.32461039, 0.04395952, 0.01090676, 0.3184067, 0.02388678, 0.003301]
[-0.48139226, 0.06875951, 0.01301639, -0.32906378, -0.04765262, 0.01147262];[-0.33253891, 0.08795474, 0.01777112, 0.02370945, -0.06488916, 0.01218455];[7.27438229e-09, 9.99999993e-01];[0.14885335, 0.01919523, 0.00475473, 0.35277323, 0.01723654, 0.00071193]
[-0.5600584, 0.05983151, 0.01437205, 0.24751501, -0.05840717, 0.00839337];[-0.34301151, 0.07649353, 0.01217244, 0.03518372, -0.05294232, 0.0138595];[7.27587200e-09, 9.99999993e-01];[0.21704689, 0.01666202, 0.00219961, 0.21233129, 0.00546485, 0.00546613]
[-0.68933108, 0.05984133, 0.01506679, -0.50012747, -0.05076053, 0.00944802];[-0.36321869, 0.06032537, 0.00804249, -0.01078814, -0.07606303, 0.00774315];[7.26737657e-09, 9.99999993e-01];[3.26112386e-01, 4.84042929e-04, 7.02430160e-03, 4.89339330e-01, 2.53024986e-02, 1.70486527e-03]
[-0.2172975, 0.06867893, 0.01592141, -0.35660095, -0.00515654, 0.01084619];[-0.34607606, 0.06855253, 0.01200135, -0.04162271, -0.08546168, 0.01111202];[7.27593119e-09, 9.99999993e-01];[1.28778555e-01, 1.26403889e-04, 3.92005677e-03, 3.14978242e-01, 8.03051405e-02, 2.65825478e-04]
[-0.44769329, 0.05865778, 0.01258681, 0.14589031, -0.06393, 0.01308289];[-0.34793931, 0.0639922, 0.01019314, -0.03423716, -0.07374489, 0.01517689];[7.27729411e-09, 9.99999993e-01];[0.09975398, 0.00533442, 0.00239367, 0.18012747, 0.00981489, 0.002094]
[-0.46511412, 0.13642075, 0.01777203, 0.34103565, -0.07637023, 0.01279838];[-0.34818932, 0.06503325, 0.0168527, -0.0122815, -0.05512312, 0.01788548];[7.27434083e-09, 9.99999993e-01];[0.1169248, 0.0713875, 0.00091933, 0.35331715, 0.02124711, 0.0050871]
[-0.36264718, 0.0605418, 0.01588425, 0.33392186, -0.05717386, 0.01366481];[-0.34346387, 0.065243, 0.01589414, 0.00917721, -0.0377334, 0.01985669];[7.27585481e-09, 9.99999993e-01];[1.91833061e-02, 4.70120152e-03, 9.89042747e-06, 3.24744647e-01, 1.94404591e-02, 6.19188348e-03]
[-0.79049121, 0.12222915, 0.01575805, -0.42825939, -0.08222705, 0.01322394];[-0.36958449, 0.05009663, 0.01611814, -0.02968734, -0.05944376, 0.01017857];[7.26772729e-09, 9.99999993e-01];[4.20906722e-01, 7.21325173e-02, 3.60086232e-04, 3.98572046e-01, 2.27832914e-02, 3.04536786e-03]
[0.17064932, 0.12658464, 0.01651491, 0.12434374, -0.0281474, 0.01372882];[-0.32041397, 0.08178509, 0.02753825, -0.02209047, -0.04865861, 0.01511628];[7.26634480e-09, 9.99999993e-01];[0.49106329, 0.04479955, 0.01102334, 0.14643421, 0.02051121, 0.00138746]
[-0.73989534, 0.09047864, 0.01368082, -0.12057585, -0.07365392, 0.01212447];[-0.34480115, 0.06455846, 0.02043135, -0.03512899, -0.05356708, 0.01126549];[7.27392708e-09, 9.99999993e-01];[0.39509419, 0.02592018, 0.00675053, 0.08544686, 0.02008684, 0.00085898]
[-0.41812976, 0.1427438, 0.0170733, -0.27651937, -0.03302446, 0.00706774];[-0.34142248, 0.06834819, 0.02512902, -0.05783865, -0.06208099, 0.00955558];[7.27667801e-09, 9.99999993e-01];[0.07670728, 0.07439561, 0.00805572, 0.21868072, 0.02905653, 0.00248784]
[-0.44493748, 0.11768219, 0.01545762, -0.41057254, -0.05182471, 0.01089692];[-0.34115463, 0.06868356, 0.02550362, -0.09028604, -0.07625865, 0.00735558];[7.27534014e-09, 9.99999993e-01];[0.10378285, 0.04899863, 0.010046, 0.3202865, 0.02443394, 0.00354134]
[0.10975212, 0.06610802, 0.01147482, -0.39077404, -0.01421195, 0.01181789];[-0.30025497, 0.09040839, 0.02576384, -0.11799567, -0.0841873, 0.01077094];[7.27258276e-09, 9.99999993e-01];[0.41000709, 0.02430037, 0.01428902, 0.27277837, 0.06997535, 0.00104695]
[-0.04746319, 0.13781817, 0.00815013, 0.25288273, 0.01814764, 0.0135477];[-0.27064339, 0.10644384, 0.02734347, -0.09323387, -0.05810508, 0.02349187];[7.26997485e-09, 9.99999993e-01];[0.2231802, 0.03137433, 0.01919334, 0.3461166, 0.07625272, 0.00994417]
[-0.29520712, 0.11875369, 0.00818041, -0.15608256, -0.03019609, 0.00951646];[-0.26225516, 0.10715901, 0.02294249, -0.10235994, -0.05730045, 0.02152245];[7.28021625e-09, 9.99999993e-01];[0.03295196, 0.01159468, 0.01476208, 0.05372262, 0.02710436, 0.01200599]
[-0.10813788, 0.10143971, 0.00911346, -0.26264664, -0.0012394, 0.01067796];[-0.24075282, 0.11463918, 0.02014195, -0.11779961, -0.05889826, 0.02176511];[7.27870750e-09, 9.99999993e-01];[0.13261494, 0.01319947, 0.01102849, 0.14484703, 0.05765886, 0.01108715]
[-0.35948929, 0.10052829, 0.01314055, -0.22813675, -0.05391241, 0.01477102];[-0.23985645, 0.10908771, 0.0157858, -0.13152962, -0.06171277, 0.01922639];[7.27850262e-09, 9.99999993e-01];[0.11963284, 0.00855942, 0.00264525, 0.09660713, 0.00780036, 0.00445537]
[-0.1549925, 0.14606355, 0.01753784, -0.50896442, -0.02311981, 0.01090524];[-0.22180072, 0.11676037, 0.01987, -0.16475385, -0.07460193, 0.01660939];[7.27479081e-09, 9.99999993e-01];[0.06680822, 0.02930318, 0.00233216, 0.34421057, 0.05148212, 0.00570415]
[-0.34835785, 0.11556012, 0.01043971, -0.50058515, 0.00888719, 0.01126282];[-0.22081225, 0.11162574, 0.01589401, -0.19420971, -0.08229043, 0.01889971];[7.27613711e-09, 9.99999993e-01];[0.1275456, 0.00393438, 0.0054543, 0.30637544, 0.09117762, 0.00763689]
[-0.28481704, 0.08234261, 0.01652235, -0.30080732, -0.06104924, 0.00881917];[-0.21656095, 0.10752819, 0.01277514, -0.20918662, -0.08407226, 0.01700819];[7.27904479e-09, 9.99999993e-01];[0.06825609, 0.02518558, 0.00374721, 0.0916207, 0.02302302, 0.00818902]
[-0.70793525, 0.12391047, 0.00942597, -0.4783023, 0.00804062, 0.01385908];[-0.2437845, 0.0866926, 0.00838072, -0.23404329, -0.08785956, 0.02121346];[7.27024682e-09, 9.99999993e-01];[0.46415075, 0.03721787, 0.00104525, 0.24425901, 0.09590018, 0.00735438]
[-0.50775084, 0.12085243, 0.01554744, 0.27108095, 0.0099114, 0.01318894];[-0.25472471, 0.07788964, 0.01035448, -0.19949427, -0.05559609, 0.0320173];[7.26631983e-09, 9.99999993e-01];[0.25302613, 0.04296279, 0.00519296, 0.47057522, 0.06550749, 0.01882836]
[-0.48648906, 0.08101937, 0.0132898, -0.19566736, 0.00674439, 0.01465469];[-0.26522185, 0.06825914, 0.00898301, -0.20191914, -0.04861813, 0.03260715];[7.27754534e-09, 9.99999993e-01];[0.22126721, 0.01276023, 0.00430679, 0.00625178, 0.05536252, 0.01795246]
[-0.4844423, 0.1053966, 0.00920447, -0.18630578, 0.005278, 0.01002478];[-0.27432331, 0.06146799, 0.00988332, -0.20313592, -0.04199897, 0.031275];[7.27862894e-09, 9.99999993e-01];[0.21011899, 0.04392861, 0.00067885, 0.01683014, 0.04727697, 0.02125022]
[-0.65185136, 0.1070884, 0.01395836, 0.09977599, -0.01930006, 0.01518055];[-0.29588486, 0.04837681, 0.01095016, -0.1828493, -0.02427947, 0.03175059];[7.27322497e-09, 9.99999993e-01];[0.3559665, 0.05871159, 0.0030082, 0.28262529, 0.00497941, 0.01657004]
[-0.04974464, 0.13397461, 0.00780111, -0.28297474, 0.01098425, 0.01632406];[-0.26914764, 0.06657394, 0.01946184, -0.1914304, -0.02411864, 0.02956576];[7.27567072e-09, 9.99999993e-01];[0.219403, 0.06740067, 0.01166073, 0.09154434, 0.03510289, 0.0132417]
[-0.54949785, 0.13542396, 0.01192056, -0.35228537, -0.05726649, 0.0082245];[-0.28187991, 0.05984241, 0.02035372, -0.20735472, -0.03232085, 0.01964851];[7.27723844e-09, 9.99999993e-01];[0.26761794, 0.07558155, 0.00843316, 0.14493065, 0.02494564, 0.01142401]
[-0.61838738, 0.08357593, 0.01489791, -0.24774561, -0.03568833, 0.00743425];[-0.30130802, 0.04744831, 0.01749664, -0.21359297, -0.0331601, 0.01575469];[7.27624608e-09, 9.99999993e-01];[0.31707936, 0.03612762, 0.00259873, 0.03415264, 0.00252823, 0.00832044]
[-0.49502178, 0.12073202, 0.01050516, -0.35762822, -0.03573241, 0.01694228];[-0.30896979, 0.04495425, 0.01975776, -0.22781736, -0.03827896, 0.01436674];[7.27752722e-09, 9.99999993e-01];[0.18605199, 0.07577777, 0.0092526, 0.12981086, 0.00254655, 0.00257554]
[0.20063956, 0.16157027, 0.0134133, 0.0414024, -0.01741098, 0.01610157];[-0.26107687, 0.07816336, 0.03247774, -0.20981686, -0.0227929, 0.01902514];[7.26468167e-09, 9.99999993e-01];[0.46171643, 0.08340691, 0.01906444, 0.25121926, 0.00538192, 0.00292357]
[-0.46295122, 0.08859028, 0.01002546, -0.63456897, -0.05488089, 0.00847994];[-0.26901364, 0.07102284, 0.02537726, -0.24585288, -0.04337905, 0.0094976];[7.27324470e-09, 9.99999993e-01];[0.19393758, 0.01756744, 0.0153518, 0.38871609, 0.01150184, 0.00101766]
[0.1031029, 0.15841916, 0.0094937, 0.22869911, 0.0158384, 0.01180431];[-0.23044938, 0.09562645, 0.03187191, -0.21103656, -0.01604717, 0.01948714];[7.26500990e-09, 9.99999993e-01];[0.33355228, 0.06279271, 0.02237821, 0.43973567, 0.03188557, 0.00768283]
[-0.64425416, 0.07730632, 0.01295524, -0.05825676, -0.03262918, 0.00863874];[-0.25418676, 0.07671792, 0.02124819, -0.20142921, -0.0090105, 0.01667531];[7.27414708e-09, 9.99999993e-01];[0.3900674, 0.0005884, 0.00829295, 0.14317245, 0.02361868, 0.00803657]
[-0.40710553, 0.0851425, 0.0154689, 0.03369226, -0.04053891, 0.0149628];[-0.25853594, 0.07160373, 0.01877038, -0.18540219, 0.00093629, 0.01574344];[7.27753912e-09, 9.99999993e-01];[0.14856959, 0.01353877, 0.00330148, 0.21909445, 0.0414752, 0.00078064]
[-0.26495321, 0.13044731, 0.01199901, -0.7381548, -0.00986377, 0.01184311];[-0.25012605, 0.07665651, 0.02164588, -0.22824613, -0.02398333, 0.00844668];[7.26956015e-09, 9.99999993e-01];[0.01482716, 0.0537908, 0.00964687, 0.50990867, 0.01411956, 0.00339643]
[0.33499176, 0.1507739, 0.00693291, -0.14066415, -0.05097361, 0.01737439];[-0.19517883, 0.10974844, 0.02939708, -0.22474965, -0.02054854, 0.00926128];[7.26817544e-09, 9.99999993e-01];[0.53017059, 0.04102546, 0.02246417, 0.0840855, 0.03042507, 0.00811311]
[-0.41067519, 0.10555496, 0.01536257, -0.02617511, 0.00737163, 0.01115645];[-0.20179934, 0.10096209, 0.02308355, -0.21027339, -0.00832737, 0.01389565];[7.27627883e-09, 9.99999993e-01];[0.20887585, 0.00459287, 0.00772098, 0.18409828, 0.015699, 0.0027392]
[-0.2292741, 0.0916537, 0.00729547, -0.46617548, -0.01031079, 0.0172587];[-0.19497955, 0.09977847, 0.01775884, -0.23078155, -0.01869393, 0.01203097];[7.27799254e-09, 9.99999993e-01];[0.03429455, 0.00812477, 0.01046337, 0.23539393, 0.00838314, 0.00522773]
[-0.31662636, 0.10837399, 0.01414266, -0.53748614, -0.04606168, 0.01413024];[-0.19478535, 0.09580736, 0.01614929, -0.25714929, -0.0334561, 0.00728178];[7.27580097e-09, 9.99999993e-01];[0.12184101, 0.01256663, 0.00200663, 0.28033685, 0.01260558, 0.00684846]
[0.20781502, 0.14656529, 0.00989423, -0.04385555, -0.02523731, 0.01751075];[-0.15300158, 0.11870034, 0.02239165, -0.24348207, -0.0216539, 0.0125647];[7.27207403e-09, 9.99999993e-01];[0.3608166, 0.02786495, 0.01249742, 0.19962652, 0.00358341, 0.00494605]
[-0.27813374, 0.09503576, 0.01417085, -0.54306533, -0.00840886, 0.01037883];[-0.15259669, 0.11227153, 0.01685071, -0.26800014, -0.03328429, 0.01016251];[7.27629590e-09, 9.99999993e-01];[1.25537049e-01, 1.72357698e-02, 2.67986396e-03, 2.75065190e-01, 2.48754258e-02, 2.16321478e-04]
[-0.47968348, 0.14202744, 0.01015505, 0.09861367, -0.03128113, 0.01119636];[-0.16623109, 0.10011718, 0.01424774, -0.24278972, -0.01517157, 0.01404012];[7.27212090e-09, 9.99999993e-01];[0.31345239, 0.04191026, 0.00409269, 0.34140339, 0.01610956, 0.00284376]
[-0.14961457, 0.1452573, 0.0121069, -0.60167598, -0.00839025, 0.01251242];[-0.15394424, 0.10493563, 0.01739143, -0.27151983, -0.02985298, 0.01068388];[7.27506978e-09, 9.99999993e-01];[0.00432967, 0.04032167, 0.00528453, 0.33015615, 0.02146273, 0.00182854]
[0.18120083, 0.08848604, 0.00781221, -0.77340481, -0.02897341, 0.01005079];[-0.11913716, 0.11967038, 0.01655639, -0.31283319, -0.05171841, 0.00574101];[7.26982711e-09, 9.99999993e-01];[0.30033799, 0.03118434, 0.00874418, 0.46057162, 0.022745, 0.00430978]
[-0.40613525, 0.15747533, 0.01345882, -0.33431254, 0.00894249, 0.01539932];[-0.12868235, 0.11009293, 0.01591101, -0.31686218, -0.04691559, 0.013014];[7.27632159e-09, 9.99999993e-01];[0.2774529, 0.0473824, 0.00245219, 0.01745036, 0.05585808, 0.00238532]
[-0.43135132, 0.1548473, 0.00683512, -0.25400627, -0.04504762, 0.01424306];[-0.14006106, 0.09994843, 0.01419127, -0.31627364, -0.04240681, 0.01401718];[7.27663443e-09, 9.99999993e-01];[2.91290262e-01, 5.48988686e-02, 7.35614929e-03, 6.22673669e-02, 2.64081043e-03, 2.25878892e-04]
[0.2677055, 0.08649873, 0.00911377, -0.37138411, -0.05426394, 0.01809651];[-0.10000306, 0.11822082, 0.01547116, -0.32486917, -0.04408236, 0.01346535];[7.27528585e-09, 9.99999993e-01];[0.36770856, 0.03172209, 0.00635739, 0.04651494, 0.01018158, 0.00463116]
[-0.0361502, 0.13717638, 0.01346635, -0.1930421, -0.01189844, 0.0174853];[-0.08343347, 0.12331647, 0.01690248, -0.31752374, -0.03398992, 0.01834148];[7.27768898e-09, 9.99999993e-01];[0.04728327, 0.01385991, 0.00343613, 0.12448164, 0.02209148, 0.00085618]
[0.42007764, 0.0929026, 0.01260994, -0.70539288, 0.04593458, 0.01468302];[-0.03451349, 0.14492005, 0.01784481, -0.34736643, -0.04425641, 0.02021379];[7.26975067e-09, 9.99999993e-01];[0.45459113, 0.05201745, 0.00523487, 0.35802645, 0.09019099, 0.00553077]
[0.20445824, 0.16088648, 0.00851872, -0.40451199, 0.04419462, 0.01622226];[-0.00214516, 0.15750275, 0.01880037, -0.35238877, -0.03852647, 0.02586227];[7.27668546e-09, 9.99999993e-01];[0.2066034, 0.00338373, 0.01028165, 0.05212322, 0.08272109, 0.00964001]
[-0.16194206, 0.15076286, 0.01414722, -0.11167906, -0.02721036, 0.00982695];[-1.57085313e-04, 1.50425174e-01, 1.52284136e-02, -3.37013461e-01, -2.50101929e-02, 2.48568143e-02];[7.27728435e-09, 9.99999993e-01];[0.16178497, 0.00033769, 0.00108119, 0.2253344, 0.00220017, 0.01502986]
[-0.11981494, 0.08830558, 0.01087274, -0.82039401, 0.04034884, 0.01433906];[0.00210055, 0.14083231, 0.00756103, -0.37395406, -0.04056293, 0.02280775];[7.27265360e-09, 9.99999993e-01];[0.12191549, 0.05252673, 0.00331171, 0.44643995, 0.08091177, 0.00846869]
[0.09598341, 0.17547706, 0.00808122, -0.4882694, 0.03688938, 0.01751399];[0.02368022, 0.14777051, 0.01126417, -0.38346305, -0.03811659, 0.02664307];[7.27755233e-09, 9.99999993e-01];[0.07230319, 0.02770655, 0.00318295, 0.10480635, 0.07500597, 0.00912908]
[0.38226761, 0.13483703, 0.00874351, -0.50272687, -0.02315098, 0.0152545];[0.06439501, 0.16348271, 0.0127438, -0.39557924, -0.04050349, 0.02367201];[7.27594802e-09, 9.99999993e-01];[0.3178726, 0.02864568, 0.00400029, 0.10714763, 0.01735251, 0.00841751]
[0.21585413, 0.12967546, 0.00879117, 0.02970806, 0.02309001, 0.01241491];[0.0898132, 0.16814144, 0.01012395, -0.36413962, -0.01459291, 0.02999483];[7.27231242e-09, 9.99999993e-01];[0.12604093, 0.03846598, 0.00133278, 0.39384768, 0.03768292, 0.01757992]
[-1.3764990e-01, 1.5147699e-01, 1.2600430e-02, -4.0753934e-01, -2.0210000e-04, 1.7348280e-02];[0.08720376, 0.15678982, 0.00695209, -0.36827319, -0.0134133, 0.02733162];[7.27760083e-09, 9.99999993e-01];[0.22485366, 0.00531283, 0.00564834, 0.03926615, 0.0132112, 0.00998334]
[0.41689256, 0.1205796, 0.01248423, -0.30341039, -0.01245051, 0.01259937];[0.12563714, 0.16948719, 0.00829447, -0.36450328, -0.00862824, 0.02408198];[7.27764835e-09, 9.99999993e-01];[0.29125542, 0.04890759, 0.00418976, 0.06109289, 0.00382227, 0.01148261]
[-0.04352058, 0.17594088, 0.00522694, -0.70059357, 0.00533505, 0.01840317];[0.12852326, 0.16201671, 0.00620484, -0.39059919, -0.02107652, 0.02039676];[7.27498077e-09, 9.99999993e-01];[0.17204384, 0.01392417, 0.0009779, 0.30999438, 0.02641157, 0.00199359]
[0.45800455, 0.11841906, 0.00657327, -0.22918468, 0.02224961, 0.01283597];[0.16712113, 0.17377067, 0.00562527, -0.37844399, -0.00893856, 0.02346417];[7.27580065e-09, 9.99999993e-01];[0.29088342, 0.05535161, 0.000948, 0.14925931, 0.03118817, 0.0106282]
[0.13545054, 0.09021116, 0.01419061, -0.44787419, -0.03914704, 0.01382875];[1.77489287e-01, 1.66384412e-01, 3.53892566e-04, -3.85795879e-01, -1.26912205e-02, 1.76673592e-02];[7.27976648e-09, 9.99999993e-01];[0.04203875, 0.07617325, 0.01383672, 0.06207831, 0.02645582, 0.00383861]
[0.07528371, 0.10201284, 0.00958106, -0.15531718, -0.02729054, 0.01525083];[0.18249817, 0.15676017, -0.00378195, -0.36980577, -0.00164342, 0.01791131];[7.27768654e-09, 9.99999993e-01];[0.10721446, 0.05474733, 0.01336301, 0.21448859, 0.02564712, 0.00266048]
[0.23005006, 0.13407005, 0.00791609, -0.09003166, -0.00210068, 0.01806728];[0.19976663, 0.15687596, -0.00236185, -0.34844588, 0.01282592, 0.020438];[7.27735432e-09, 9.99999993e-01];[0.03028343, 0.02280591, 0.01027794, 0.25841422, 0.0149266, 0.00237072]
[0.22456713, 0.13153557, 0.0053846, -0.22335248, 0.00910717, 0.01834755];[0.21518359, 0.15565653, -0.00239232, -0.33777744, 0.01999897, 0.0206123];[7.27903507e-09, 9.99999993e-01];[0.00938354, 0.02412096, 0.00777692, 0.11442496, 0.0108918, 0.00226475]
[-0.35258731, 0.13546276, 0.0137863, -0.33451252, 0.0175422, 0.01175578];[0.18513794, 0.12812683, -0.00551864, -0.33578394, 0.02127128, 0.01800408];[7.27051217e-09, 9.99999993e-01];[0.53772525, 0.00733593, 0.01930494, 0.00127142, 0.00372908, 0.0062483]
[0.59344038, 0.09561979, 0.00937809, -0.11699251, 0.0125315, 0.01429248];[0.22713073, 0.14422016, -0.00061332, -0.31733185, 0.03201512, 0.01825862];[7.27460576e-09, 9.99999993e-01];[0.36630965, 0.04860037, 0.00999141, 0.20033934, 0.01948362, 0.00396614]
[-0.30882293, 0.13278455, 0.01291086, -0.57565456, 0.05555649, 0.01278052];[0.19881284, 0.11885833, -0.00338635, -0.33332486, 0.02312539, 0.01617095];[7.26934605e-09, 9.99999993e-01];[0.50763577, 0.01392622, 0.01629721, 0.2423297, 0.0324311, 0.00339043]
[0.30550161, 0.17597993, 0.00727502, -0.80364205, 0.00638715, 0.01903821];[0.22024444, 0.12771079, 0.00498507, -0.36799518, 0.00187671, 0.01086004];[7.27195399e-09, 9.99999993e-01];[0.08525717, 0.04826914, 0.00228995, 0.43564687, 0.00451044, 0.00817817]
[-0.12057516, 0.16949637, 0.00946476, -0.09449045, -0.03620057, 0.01513759];[0.20746864, 0.11528777, 0.00616483, -0.34825593, 0.01285932, 0.01130831];[7.27490000e-09, 9.99999993e-01];[0.3280438, 0.0542086, 0.00329993, 0.25376548, 0.04905989, 0.00382928]
[0.21625165, 0.1375842, 0.01121364, -0.77238613, 0.05851813, 0.01260266];[0.21967396, 0.11766302, 0.0092152, -0.37789303, -0.00217177, 0.01126288];[7.27447152e-09, 9.99999993e-01];[0.00342231, 0.01992118, 0.00199844, 0.3944931, 0.0606899, 0.00133978]
[0.42909218, 0.14935898, 0.00475092, -0.36281585, 0.00173976, 0.01171818];[2.47873688e-01, 1.29655257e-01, 1.25226302e-02, -3.76772093e-01, -1.15433890e-04, 1.17547495e-02];[7.27761674e-09, 9.99999993e-01];[1.81218492e-01, 1.97037233e-02, 7.77171020e-03, 1.39562431e-02, 1.85519389e-03, 3.65694929e-05]
[0.35236554, 0.17359091, 0.0129823, -0.19978403, -0.03200334, 0.01203675];[0.26960365, 0.13827006, 0.01705129, -0.36440727, 0.006758, 0.01077576];[7.27785264e-09, 9.99999993e-01];[0.08276189, 0.03532085, 0.00406899, 0.16462324, 0.03876134, 0.00126099]
[-0.22049422, 0.09725732, 0.00797775, -0.01075299, 0.03337653, 0.01196624];[0.24306363, 0.11319376, 0.00639523, -0.33553532, 0.02596996, 0.01656645];[7.26650435e-09, 9.99999993e-01];[0.46355785, 0.01593644, 0.00158252, 0.32478233, 0.00740657, 0.00460021]
[0.49256397, 0.19205098, 0.00629275, -0.79295026, -0.02547496, 0.01005455];[0.27578378, 0.13050605, 0.01512847, -0.37032935, 0.0022425, 0.00611842];[7.26875866e-09, 9.99999993e-01];[0.21678019, 0.06154493, 0.00883572, 0.42262091, 0.02771746, 0.00393613]
[-0.03798311, 0.18201961, 0.00883102, -0.17757798, 0.00095596, 0.01898022];[0.26570628, 0.12034398, 0.01455427, -0.35531193, 0.01228331, 0.01106004];[7.27576296e-09, 9.99999993e-01];[0.30368939, 0.06167563, 0.00572325, 0.17773395, 0.01132735, 0.00792018]
[-0.20402037, 0.13033117, 0.00825672, -0.55658511, -0.03007255, 0.01747713];[0.24107469, 0.09996653, 0.00906215, -0.37128684, 0.00127018, 0.00714851];[7.27155677e-09, 9.99999993e-01];[0.44509506, 0.03036464, 0.00080543, 0.18529827, 0.03134273, 0.01032862]
[0.46506094, 0.16296235, 0.0084165, -0.27733678, -0.00057853, 0.01480261];[0.26999288, 0.11521721, 0.01608949, -0.36399199, 0.00653824, 0.00977202];[7.27649088e-09, 9.99999993e-01];[0.19506806, 0.04774514, 0.00767299, 0.08665521, 0.00711677, 0.00503059]
[0.51879488, 0.12468262, 0.0053551, -0.23103591, -0.01296142, 0.01907486];[0.30011673, 0.12766527, 0.01628611, -0.35389418, 0.01260937, 0.01169593];[7.27787120e-09, 9.99999993e-01];[0.21867815, 0.00298265, 0.01093101, 0.12285827, 0.02557079, 0.00737893]
[0.52407569, 0.11281363, 0.00843085, -0.64011975, -0.00943098, 0.0123778];[0.32853705, 0.13731111, 0.01494578, -0.3755932, -0.00107761, 0.00719765];[7.27587004e-09, 9.99999993e-01];[0.19553864, 0.02449748, 0.00651493, 0.26452655, 0.00835337, 0.00518015]
[-0.12421647, 0.17203253, 0.01222561, 0.03053316, 0.0306345, 0.01235451];[0.3077521, 0.11969667, 0.01255347, -0.34320276, 0.02084929, 0.01495452];[7.26759276e-09, 9.99999993e-01];[4.31968566e-01, 5.23358630e-02, 3.27860362e-04, 3.73735916e-01, 9.78520928e-03, 2.60000911e-03]
[0.69763631, 0.1774815, 0.01013079, -0.50957385, 0.05764598, 0.0131365];[0.35104464, 0.1423023, 0.02023538, -0.35263038, 0.01710879, 0.01581005];[7.27255761e-09, 9.99999993e-01];[0.34659167, 0.0351792, 0.01010459, 0.15694347, 0.04053719, 0.00267355]
[0.19647499, 0.16567159, 0.00594434, -0.62068964, 0.06849009, 0.01338338];[0.35318379, 0.137328, 0.01676907, -0.3696552, 0.0098391, 0.0167453];[7.27683685e-09, 9.99999993e-01];[0.1567088, 0.02834359, 0.01082473, 0.25103444, 0.05865099, 0.00336192]
[0.12475788, 0.10029359, 0.00836996, -0.53894666, 0.05024951, 0.01865804];[0.34683781, 0.12456259, 0.00911688, -0.38017195, 0.00666131, 0.01881369];[7.27621356e-09, 9.99999993e-01];[2.22079927e-01, 2.42690015e-02, 7.46916941e-04, 1.58774710e-01, 4.35882042e-02, 1.55651367e-04]
[0.38920302, 0.13964017, 0.00441338, 0.01519606, 0.01631982, 0.01087047];[0.36217752, 0.12761575, 0.00938434, -0.34878048, 0.02675579, 0.02121498];[7.27475346e-09, 9.99999993e-01];[0.0270255, 0.01202442, 0.00497096, 0.36397654, 0.01043597, 0.01034451]
[-0.15546084, 0.13051321, 0.00390126, -0.25712632, 0.00045777, 0.01031585];[0.33425406, 0.10405492, 0.00308936, -0.3403012, 0.03023445, 0.01694561];[7.27149158e-09, 9.99999993e-01];[0.4897149, 0.02645829, 0.0008119, 0.08317488, 0.02977668, 0.00662976]
[-0.17683978, 0.10470134, 0.00386403, -0.11062174, -0.00857108, 0.01147986];[0.3045825, 0.08051504, -0.0016686, -0.32136346, 0.03902507, 0.01436744];[7.27081606e-09, 9.99999993e-01];[0.48142228, 0.0241863, 0.00553263, 0.21074172, 0.04759615, 0.00288758]
[2.2587881e-01, 1.2227279e-01, 3.6939900e-03, -6.1020824e-01, -1.7180000e-04, 1.2207870e-02];[0.3076048, 0.07976379, 0.00233732, -0.34150065, 0.02391753, 0.0076542];[7.27623061e-09, 9.99999993e-01];[0.08172599, 0.042509, 0.00135667, 0.26870759, 0.02408933, 0.00455367]
[0.0846784, 0.16944022, 0.00539219, -0.87673689, 0.04921453, 0.0192497];[0.30133411, 0.07616545, 0.00832015, -0.37943324, 0.00249671, 0.00749022];[7.27107862e-09, 9.99999993e-01];[0.21665571, 0.09327477, 0.00292796, 0.49730365, 0.04671782, 0.01175948]
