measurement_data;state_data;mode_probabilities;state_errors
[1.88663155e+02, 1.00077606e+00, 6.97354000e-03, 1.89216309e+02, 1.00600422e+00, 5.85079000e-03];[1.89036522e+02, 1.02130631e+00, 1.40547500e-03, 1.89097065e+02, 1.04415959e+00, -1.87571958e-03];[7.27352880e-09, 9.99999993e-01];[0.37336719, 0.02053025, 0.00556807, 0.11924429, 0.03815537, 0.00772651]
[1.89430224e+02, 1.06590072e+00, 6.54839000e-03, 1.89489841e+02, 1.06661840e+00, 2.98520000e-03];[1.89162832e+02, 1.03838643e+00, 9.17957932e-03, 1.89224545e+02, 1.05914392e+00, 3.98860260e-03];[7.27289322e-09, 9.99999993e-01];[0.26739221, 0.02751429, 0.00263119, 0.26529545, 0.00747448, 0.0010034]
[1.88844239e+02, 1.00203662e+00, 2.54497000e-03, 1.89496058e+02, 1.07163106e+00, 1.20019000e-03];[1.89232753e+02, 1.01680375e+00, 3.72416656e-04, 1.89343679e+02, 1.06786587e+00, 5.86579197e-03];[7.27228804e-09, 9.99999993e-01];[0.38851437, 0.01476713, 0.00217255, 0.1523797, 0.00376519, 0.0046656]
[1.89084139e+02, 1.02996080e+00, 6.83499258e-03, 1.89563709e+02, 1.03416703e+00, 1.95226178e-06];[1.89315715e+02, 1.00669912e+00, 7.06820788e-04, 1.89457848e+02, 1.07078407e+00, 2.61894576e-03];[7.27762886e-09, 9.99999993e-01];[0.23157602, 0.02326168, 0.00612817, 0.10586061, 0.03661704, 0.00261699]
[1.89528421e+02, 1.04974611e+00, 4.34330000e-03, 1.88998653e+02, 1.03202802e+00, 1.60473000e-03];[1.89426691e+02, 1.01528011e+00, 6.26146816e-03, 1.89519863e+02, 1.04214446e+00, -6.28263195e-03];[7.26792343e-09, 9.99999993e-01];[0.10172987, 0.034466, 0.00191817, 0.5212098, 0.01011644, 0.00788736]
[1.89157395e+02, 1.09136715e+00, 2.31476000e-03, 1.89618687e+02, 1.01681790e+00, 9.20750000e-04];[1.89502666e+02, 1.00422410e+00, 7.97368100e-03, 1.89622687e+02, 1.03986733e+00, -6.55547269e-03];[7.27638769e-09, 9.99999993e-01];[0.34527133, 0.08714305, 0.00565892, 0.00400025, 0.02304943, 0.00747622]
[1.89539716e+02, 1.05946346e+00, 7.94869000e-03, 1.89257297e+02, 1.02963348e+00, 3.92586000e-03];[1.89600377e+02, 1.00611843e+00, 1.18746478e-02, 1.89690199e+02, 1.01758456e+00, -9.17675565e-03];[7.27288215e-09, 9.99999993e-01];[0.06066095, 0.05334503, 0.00392596, 0.43290121, 0.01204892, 0.01310262]
[1.89248233e+02, 1.06623727e+00, 6.28728000e-03, 1.89872840e+02, 1.03995796e+00, 3.79965000e-03];[1.89668511e+02, 9.90553922e-01, 1.10177610e-02, 1.89799077e+02, 1.02283944e+00, -3.18381020e-03];[7.27424555e-09, 9.99999993e-01];[0.42027796, 0.07568335, 0.00473048, 0.07376258, 0.01711852, 0.00698346]
[1.89833580e+02, 1.08717522e+00, 9.45751000e-03, 1.89970296e+02, 1.00050646e+00, 5.50710000e-04];[1.89776419e+02, 1.00162076e+00, 1.91707741e-02, 1.89905798e+02, 1.02427812e+00, -3.40348620e-03];[7.27763688e-09, 9.99999993e-01];[0.05716088, 0.08555446, 0.00971326, 0.06449836, 0.02377166, 0.0039542]
[1.89583430e+02, 1.02260165e+00, 5.65160000e-04, 1.89537969e+02, 1.04604793e+00, 1.53195000e-03];[1.89854822e+02, 9.90420878e-01, 1.32337763e-02, 1.89972920e+02, 1.00428241e+00, -4.81209978e-03];[7.27191080e-09, 9.99999993e-01];[0.27139171, 0.03218077, 0.01266862, 0.43495118, 0.04176552, 0.00634405]
[1.89815367e+02, 1.05522978e+00, 4.83386000e-03, 1.90151715e+02, 1.04522381e+00, 4.90426000e-03];[1.89945732e+02, 9.89578121e-01, 1.50437511e-02, 1.90080995e+02, 1.01100410e+00, 1.83335793e-03];[7.27844087e-09, 9.99999993e-01];[0.13036455, 0.06565166, 0.01020989, 0.0707196, 0.03421971, 0.0030709]
[1.90237468e+02, 1.01831070e+00, 4.93193000e-03, 1.90259663e+02, 1.04650319e+00, 2.03514000e-03];[1.90060622e+02, 1.00134235e+00, 1.65789356e-02, 1.90189449e+02, 1.01735520e+00, 5.55305035e-03];[7.27762630e-09, 9.99999993e-01];[0.1768456, 0.01696835, 0.01164701, 0.07021469, 0.02914799, 0.00351791]
[1.90273624e+02, 1.02049210e+00, 8.71830000e-03, 1.90092480e+02, 1.02995967e+00, 3.25758000e-03];[1.90170176e+02, 1.00900780e+00, 1.71140849e-02, 1.90276393e+02, 1.00955072e+00, 4.07149813e-03];[7.27770620e-09, 9.99999993e-01];[0.10344752, 0.0114843, 0.00839578, 0.18391287, 0.02040895, 0.00081392]
[1.90187344e+02, 1.07561920e+00, 8.60890000e-04, 1.90559045e+02, 1.03195344e+00, 1.08784000e-03];[1.90267209e+02, 1.01071597e+00, 1.75738155e-02, 1.90392192e+02, 1.01973715e+00, 6.87428252e-03];[7.27842187e-09, 9.99999993e-01];[0.07986536, 0.06490323, 0.01671293, 0.16685327, 0.01221629, 0.00578644]
[1.90471003e+02, 1.09043631e+00, 3.82451000e-03, 1.90719342e+02, 1.06930999e+00, 8.73859000e-03];[1.90379271e+02, 1.02212688e+00, 2.15323555e-02, 1.90513428e+02, 1.03445531e+00, 1.35501932e-02];[7.27602260e-09, 9.99999993e-01];[0.0917321, 0.06830943, 0.01770785, 0.2059142, 0.03485468, 0.0048116]
[1.90982407e+02, 1.03270360e+00, 9.38980000e-03, 1.90656007e+02, 1.09810518e+00, 6.99010000e-04];[1.90520405e+02, 1.04717012e+00, 2.39375131e-02, 1.90622345e+02, 1.04144698e+00, 1.58302158e-02];[7.27247235e-09, 9.99999993e-01];[0.46200159, 0.01446652, 0.01454771, 0.03366123, 0.0566582, 0.01513121]
[1.90768752e+02, 1.09911077e+00, 7.68488000e-03, 1.90535054e+02, 1.07855653e+00, 5.98979000e-03];[1.90638172e+02, 1.05885671e+00, 2.52964362e-02, 1.90713203e+02, 1.03629480e+00, 1.44514725e-02];[7.27782915e-09, 9.99999993e-01];[0.13057974, 0.04025406, 0.01761156, 0.17814843, 0.04226173, 0.00846168]
[1.91171480e+02, 1.02494985e+00, 5.38383000e-03, 1.90717899e+02, 1.04090319e+00, 2.98521000e-03];[1.90775573e+02, 1.07715585e+00, 2.13110255e-02, 1.90809385e+02, 1.03277217e+00, 1.08615953e-02];[7.27647056e-09, 9.99999993e-01];[0.39590676, 0.052206, 0.0159272, 0.09148558, 0.00813102, 0.00787639]
[1.90662006e+02, 1.05442601e+00, 3.48192000e-03, 1.90306400e+02, 1.03886214e+00, 5.99520000e-03];[1.90865353e+02, 1.06627764e+00, 1.26160775e-02, 1.90866270e+02, 1.00613903e+00, 4.25051072e-03];[7.26760150e-09, 9.99999993e-01];[0.20334745, 0.01185163, 0.00913416, 0.55987005, 0.03272311, 0.00174469]
[1.90531153e+02, 1.03038433e+00, 9.08046000e-03, 1.91024471e+02, 1.00372822e+00, 1.75695000e-03];[1.90936677e+02, 1.04438076e+00, 4.42782947e-03, 1.90971215e+02, 1.00885201e+00, 3.93335794e-03];[7.27276472e-09, 9.99999993e-01];[0.40552421, 0.01399643, 0.00465263, 0.0532557, 0.00512379, 0.00217641]
[1.91112740e+02, 1.03703728e+00, 3.78292000e-03, 1.91187680e+02, 1.04751213e+00, 8.82758000e-03];[1.91046338e+02, 1.04749732e+00, 4.30296744e-03, 1.91082514e+02, 1.01764318e+00, 9.45007854e-03];[7.27817318e-09, 9.99999993e-01];[0.06640199, 0.01046004, 0.00052005, 0.10516604, 0.02986895, 0.0006225]
[1.90914676e+02, 1.08354178e+00, 3.84660000e-03, 1.91329983e+02, 1.05701773e+00, 5.98967000e-03];[1.91134316e+02, 1.03967886e+00, 4.88085962e-03, 1.91197019e+02, 1.02789754e+00, 1.31502486e-02];[7.27676639e-09, 9.99999993e-01];[0.21963931, 0.04386292, 0.00103426, 0.13296347, 0.02912019, 0.00716058]
[1.91212018e+02, 1.06225644e+00, 7.53633000e-03, 1.91090520e+02, 1.00924924e+00, 4.66478000e-03];[1.91237155e+02, 1.04073970e+00, 7.13392167e-03, 1.91282973e+02, 1.01765336e+00, 7.34452528e-03];[7.27770735e-09, 9.99999993e-01];[0.02513748, 0.02151674, 0.00040241, 0.19245335, 0.00840412, 0.00267975]
[1.91445530e+02, 1.05824573e+00, 9.71260000e-03, 1.91464517e+02, 1.06610423e+00, 4.53134000e-03];[1.91349946e+02, 1.04761924e+00, 1.01756768e-02, 1.91392764e+02, 1.02539481e+00, 1.13488797e-02];[7.27800875e-09, 9.99999993e-01];[0.09558374, 0.01062649, 0.00046308, 0.07175327, 0.04070942, 0.00681754]
[1.91086486e+02, 1.00852988e+00, 3.95768000e-03, 1.91702108e+02, 1.01197196e+00, 1.20190000e-04];[1.91424854e+02, 1.02843718e+00, 1.75659077e-03, 1.91510663e+02, 1.03429417e+00, 9.27120485e-03];[7.27391187e-09, 9.99999993e-01];[0.33836886, 0.0199073, 0.00220109, 0.19144461, 0.02232221, 0.00915101]
[1.91281301e+02, 1.09429261e+00, 2.56630000e-03, 1.91593796e+02, 1.06025052e+00, 9.22637000e-03];[1.91511323e+02, 1.02219223e+00, 5.05247389e-03, 1.91613552e+02, 1.03612777e+00, 1.11403607e-02];[7.27783028e-09, 9.99999993e-01];[0.23002244, 0.07210038, 0.00248617, 0.0197552, 0.02412275, 0.00191399]
[1.92079648e+02, 1.08307836e+00, 7.77414000e-03, 1.92007298e+02, 1.03224321e+00, 2.50507000e-03];[1.91651777e+02, 1.04867370e+00, 1.52004407e-02, 1.91739312e+02, 1.04968082e+00, 1.13085378e-02];[7.26890916e-09, 9.99999993e-01];[0.42787166, 0.03440466, 0.0074263, 0.26798647, 0.01743761, 0.00880347]
[1.91426625e+02, 1.02312604e+00, 6.02574000e-03, 1.91731366e+02, 1.06620350e+00, 9.15067000e-03];[1.91730254e+02, 1.03253452e+00, 7.47759588e-03, 1.91836244e+02, 1.04663906e+00, 1.09582779e-02];[7.27529142e-09, 9.99999993e-01];[0.30362879, 0.00940848, 0.00145186, 0.10487835, 0.01956444, 0.00180761]
[1.92159652e+02, 1.00155703e+00, 1.69230000e-03, 1.91797305e+02, 1.05433444e+00, 7.28695000e-03];[1.91857371e+02, 1.04557076e+00, 6.49676632e-03, 1.91930163e+02, 1.04142071e+00, 9.20238774e-03];[7.27629129e-09, 9.99999993e-01];[0.30228102, 0.04401373, 0.00480447, 0.1328582, 0.01291373, 0.00191544]
[1.92356380e+02, 1.08770447e+00, 5.91626000e-03, 1.92272051e+02, 1.01978062e+00, 5.40220000e-03];[1.91993912e+02, 1.06732933e+00, 1.35566463e-02, 1.92051741e+02, 1.05136354e+00, 8.63985680e-03];[7.27239582e-09, 9.99999993e-01];[0.36246833, 0.02037514, 0.00764039, 0.22030985, 0.03158292, 0.00323766]
[1.92363848e+02, 1.09504211e+00, 4.01245000e-03, 1.91780242e+02, 1.05735702e+00, 8.39224000e-03];[1.92121954e+02, 1.08214366e+00, 1.58363683e-02, 1.92128151e+02, 1.03531517e+00, 5.40371892e-03];[7.27308093e-09, 9.99999993e-01];[0.24189405, 0.01289845, 0.01182392, 0.34790936, 0.02204185, 0.00298852]
[1.92162365e+02, 1.03475018e+00, 7.88460000e-03, 1.91600033e+02, 1.07488035e+00, 4.26404000e-03];[1.92223095e+02, 1.07655189e+00, 9.11230252e-03, 1.92184651e+02, 1.00969140e+00, 2.31518978e-03];[7.26883265e-09, 9.99999993e-01];[0.06072942, 0.04180171, 0.0012277, 0.58461794, 0.06518895, 0.00194885]
[1.91822674e+02, 1.04553422e+00, 2.09312000e-03, 1.92547532e+02, 1.09008777e+00, 1.77570000e-03];[1.92290454e+02, 1.05140538e+00, -1.67957115e-04, 1.92308902e+02, 1.02780316e+00, 1.13259893e-02];[7.26735652e-09, 9.99999993e-01];[0.4677794, 0.00587116, 0.00226108, 0.23863024, 0.06228461, 0.00955029]
[1.92156508e+02, 1.09312591e+00, 4.36177000e-03, 1.91823308e+02, 1.02718815e+00, 6.71847000e-03];[1.92378847e+02, 1.04375578e+00, 2.15597716e-03, 1.92366405e+02, 1.00155478e+00, 4.39171484e-03];[7.26792097e-09, 9.99999993e-01];[0.22233915, 0.04937013, 0.00220579, 0.54309693, 0.02563337, 0.00232676]
[1.92186208e+02, 1.09383397e+00, 2.39830000e-04, 1.92871305e+02, 1.07190676e+00, 4.77468000e-03];[1.92462333e+02, 1.03390828e+00, 2.96616647e-03, 1.92500439e+02, 1.02572304e+00, 1.41509050e-02];[7.27060977e-09, 9.99999993e-01];[0.27612406, 0.05992569, 0.00272634, 0.37086661, 0.04618372, 0.00937622]
[1.92774153e+02, 1.06277054e+00, 9.25124000e-03, 1.92797512e+02, 1.09370404e+00, 8.70414000e-03];[1.92582898e+02, 1.04622742e+00, 8.91830146e-03, 1.92620620e+02, 1.04064075e+00, 2.01460038e-02];[7.27514883e-09, 9.99999993e-01];[0.19125496, 0.01654312, 0.00033294, 0.17689234, 0.05306329, 0.01144186]
[1.92495557e+02, 1.09668177e+00, 4.38862000e-03, 1.92293982e+02, 1.04089284e+00, 6.45792000e-03];[1.92674722e+02, 1.04170004e+00, 1.00444616e-02, 1.92691550e+02, 1.02197994e+00, 1.24148140e-02];[7.27311102e-09, 9.99999993e-01];[0.17916548, 0.05498173, 0.00565584, 0.39756845, 0.0189129, 0.00595689]
[1.93100443e+02, 1.03589909e+00, 4.75646000e-03, 1.92978821e+02, 1.06812351e+00, 6.61666000e-03];[1.92803389e+02, 1.05664431e+00, 1.12114660e-02, 1.92809777e+02, 1.03467747e+00, 1.64349826e-02];[7.27491484e-09, 9.99999993e-01];[0.29705473, 0.02074522, 0.00645501, 0.1690441, 0.03344604, 0.00981832]
[1.93066653e+02, 1.02072533e+00, 1.55160000e-03, 1.93199153e+02, 1.08511392e+00, 4.44165000e-03];[1.92919755e+02, 1.06170896e+00, 7.19761650e-03, 1.92937183e+02, 1.05233048e+00, 2.01705874e-02];[7.27631856e-09, 9.99999993e-01];[0.14689804, 0.04098363, 0.00564602, 0.26196917, 0.03278344, 0.01572894]
[1.93365260e+02, 1.09021547e+00, 8.06954000e-03, 1.93107912e+02, 1.02204834e+00, 2.52344000e-03];[1.93053143e+02, 1.08008514e+00, 1.29635627e-02, 1.93046241e+02, 1.05395406e+00, 1.36449398e-02];[7.27607267e-09, 9.99999993e-01];[0.31211769, 0.01013033, 0.00489402, 0.06167135, 0.03190572, 0.0111215]
[1.93165773e+02, 1.05886096e+00, 8.70083000e-03, 1.93138189e+02, 1.08976619e+00, 6.03970000e-03];[1.93160676e+02, 1.07968778e+00, 1.00597650e-02, 1.93151991e+02, 1.05679619e+00, 1.44438132e-02];[7.27926639e-09, 9.99999993e-01];[0.00509693, 0.02082682, 0.00135894, 0.01380148, 0.03297, 0.00840411]
[1.93582219e+02, 1.07475767e+00, 5.56924000e-03, 1.92931831e+02, 1.05659535e+00, 4.38590000e-03];[1.93292564e+02, 1.09437758e+00, 1.14247497e-02, 1.93232588e+02, 1.04259334e+00, 8.64453284e-03];[7.27357770e-09, 9.99999993e-01];[0.28965476, 0.01961991, 0.00585551, 0.30075779, 0.01400201, 0.00425863]
[1.92757214e+02, 1.05909867e+00, 6.81693000e-03, 1.93111445e+02, 1.01604534e+00, 1.81204000e-03];[1.93351033e+02, 1.06299990e+00, 1.07707332e-03, 1.93318465e+02, 1.03070752e+00, 2.48653424e-03];[7.26424006e-09, 9.99999993e-01];[0.59381881, 0.00390123, 0.00573986, 0.20702027, 0.01466218, 0.00067449]
[1.92987732e+02, 1.03208322e+00, 8.92930000e-04, 1.93559833e+02, 1.00567165e+00, 5.01671000e-03];[1.93420011e+02, 1.03927620e+00, -6.02783371e-03, 1.93431202e+02, 1.03558311e+00, 2.35291153e-03];[7.27170362e-09, 9.99999993e-01];[0.43227921, 0.00719298, 0.00692076, 0.12863037, 0.02991146, 0.0026638]
[1.93846683e+02, 1.04220147e+00, 4.24052000e-03, 1.93426558e+02, 1.08851431e+00, 2.44730000e-04];[1.93548895e+02, 1.05432745e+00, -4.91038030e-05, 1.93528502e+02, 1.03461218e+00, 5.15310140e-03];[7.27598741e-09, 9.99999993e-01];[0.29778786, 0.01212598, 0.00428962, 0.10194456, 0.05390213, 0.00490837]
[1.93158030e+02, 1.01523484e+00, 3.66038000e-03, 1.93456143e+02, 1.01972546e+00, 2.01467000e-03];[1.93614643e+02, 1.02889766e+00, -7.09054831e-03, 1.93617856e+02, 1.02574851e+00, 1.40089043e-03];[7.27020980e-09, 9.99999993e-01];[0.45661261, 0.01366282, 0.01075093, 0.16171341, 0.00602305, 0.00061378]
[1.93501024e+02, 1.08434418e+00, 3.94642000e-03, 1.93729474e+02, 1.01823746e+00, 9.53038000e-03];[1.93703070e+02, 1.02302846e+00, -1.70602134e-03, 1.93720855e+02, 1.02620778e+00, 2.91346276e-03];[7.27892082e-09, 9.99999993e-01];[0.20204589, 0.06131572, 0.00565244, 0.00861881, 0.00797032, 0.00661692]
[1.93525256e+02, 1.03836907e+00, 9.10022000e-03, 1.93749783e+02, 1.09243672e+00, 7.88189000e-03];[1.93784455e+02, 1.01177474e+00, -3.57223380e-04, 1.93820409e+02, 1.02825733e+00, 8.93467524e-03];[7.27724923e-09, 9.99999993e-01];[0.2591988, 0.02659433, 0.00945744, 0.07062548, 0.06417939, 0.00105279]
[1.93788293e+02, 1.00277604e+00, 9.01305000e-03, 1.93365586e+02, 1.03201797e+00, 9.26062000e-03];[1.93877818e+02, 1.00715445e+00, 3.44853824e-04, 1.93880502e+02, 1.00380307e+00, 3.92704602e-03];[7.27036194e-09, 9.99999993e-01];[0.08952577, 0.00437841, 0.0086682, 0.51491625, 0.0282149, 0.00533357]
[1.94359381e+02, 1.02210995e+00, 4.36458000e-03, 1.94069786e+02, 1.03008236e+00, 9.11099000e-03];[1.94008418e+02, 1.02598509e+00, 6.23902048e-03, 1.93988761e+02, 1.01047575e+00, 8.23606682e-03];[7.27408075e-09, 9.99999993e-01];[0.35096312, 0.00387514, 0.00187444, 0.08102467, 0.01960661, 0.00087492]
[1.94243115e+02, 1.03950979e+00, 6.55213000e-03, 1.93611538e+02, 1.07058983e+00, 9.65270000e-03];[1.94121709e+02, 1.03363346e+00, 8.64953491e-03, 1.94055384e+02, 9.93807550e-01, 8.94061074e-03];[7.27298708e-09, 9.99999993e-01];[0.12140634, 0.00587633, 0.0020974, 0.44384551, 0.07678228, 0.00071209]
[1.93604525e+02, 1.02869422e+00, 3.05630000e-04, 1.93915593e+02, 1.09977658e+00, 8.40497000e-03];[1.94177140e+02, 1.00512894e+00, 1.24715977e-04, 1.94140513e+02, 9.91432616e-01, 1.52299532e-02];[7.26642551e-09, 9.99999993e-01];[5.72615053e-01, 2.35652786e-02, 1.80914023e-04, 2.24920346e-01, 1.08343964e-01, 6.82498318e-03]
[1.94252514e+02, 1.00874166e+00, 8.83005000e-03, 1.94637015e+02, 1.00807715e+00, 3.81585000e-03];[1.94275883e+02, 1.00475437e+00, 2.38945632e-03, 1.94270848e+02, 1.01163213e+00, 1.73858897e-02];[7.27505513e-09, 9.99999993e-01];[0.02336951, 0.00398729, 0.00644059, 0.36616703, 0.00355498, 0.01357004]
[1.94028974e+02, 1.07181022e+00, 2.62370000e-03, 1.94131158e+02, 1.09294044e+00, 5.49705000e-03];[1.94352263e+02, 9.93991538e-01, 4.66893240e-03, 1.94356645e+02, 1.00749224e+00, 1.86668497e-02];[7.27556953e-09, 9.99999993e-01];[0.32328925, 0.07781868, 0.00204523, 0.22548629, 0.0854482, 0.0131698]
[1.94117028e+02, 1.05807842e+00, 9.81978000e-03, 1.94672074e+02, 1.06714465e+00, 4.26680000e-03];[1.94428445e+02, 9.84088611e-01, 8.05126863e-03, 1.94476210e+02, 1.02262453e+00, 2.18573434e-02];[7.27510503e-09, 9.99999993e-01];[0.31141708, 0.07398981, 0.00176851, 0.19586406, 0.04452012, 0.01759054]
[1.94855033e+02, 1.06724179e+00, 6.76070000e-03, 1.94633391e+02, 1.09014284e+00, 9.44836000e-03];[1.94555342e+02, 1.00592931e+00, 1.76854880e-02, 1.94585316e+02, 1.03141800e+00, 2.46516794e-02];[7.27347876e-09, 9.99999993e-01];[0.29969105, 0.06131248, 0.01092479, 0.04807494, 0.05872484, 0.01520332]
[1.94398444e+02, 1.06954272e+00, 5.50347000e-03, 1.94118621e+02, 1.05281314e+00, 4.70757000e-03];[1.94638598e+02, 9.99734895e-01, 1.72638205e-02, 1.94645437e+02, 1.00798841e+00, 1.57207443e-02];[7.26935854e-09, 9.99999993e-01];[0.2401537, 0.06980783, 0.01176035, 0.52681589, 0.04482473, 0.01101317]
[1.94435227e+02, 1.05312484e+00, 8.88680000e-04, 1.95068565e+02, 1.07004626e+00, 3.65190000e-04];[1.94717298e+02, 9.90404778e-01, 1.44973045e-02, 1.94773420e+02, 1.02790762e+00, 1.99214559e-02];[7.27423843e-09, 9.99999993e-01];[0.28207143, 0.06272006, 0.01360862, 0.29514555, 0.04213864, 0.01955627]
[1.94564965e+02, 1.04097123e+00, 5.10825000e-03, 1.94598667e+02, 1.01246721e+00, 3.62730000e-03];[1.94798967e+02, 9.83396846e-01, 1.37870091e-02, 1.94854236e+02, 1.01494553e+00, 1.16939375e-02];[7.27577886e-09, 9.99999993e-01];[0.23400214, 0.05757438, 0.00867876, 0.25556849, 0.00247832, 0.00806664]
[1.94919689e+02, 1.05576909e+00, 1.91840000e-03, 1.94956099e+02, 1.06574175e+00, 6.74063000e-03];[1.94901834e+02, 9.90340632e-01, 1.68771374e-02, 1.94957738e+02, 1.01949639e+00, 1.45553736e-02];[7.27879204e-09, 9.99999993e-01];[0.01785552, 0.06542846, 0.01495874, 0.00163856, 0.04624536, 0.00781474]
[1.94563586e+02, 1.04558650e+00, 3.50577000e-03, 1.94762492e+02, 1.09898142e+00, 9.21440000e-03];[1.94969373e+02, 9.75141494e-01, 1.37494715e-02, 1.95039932e+02, 1.01275350e+00, 1.68301408e-02];[7.27265068e-09, 9.99999993e-01];[0.40578754, 0.07044501, 0.0102437, 0.27744007, 0.08622792, 0.00761574]
[1.94835825e+02, 1.07843814e+00, 4.79347000e-03, 1.94831514e+02, 1.08745811e+00, 7.49345000e-03];[1.95053138e+02, 9.72901586e-01, 1.77204197e-02, 1.95120295e+02, 1.00506591e+00, 1.75575079e-02];[7.27600797e-09, 9.99999993e-01];[0.21731258, 0.10553655, 0.01292695, 0.28878066, 0.0823922, 0.01006406]
[1.95039079e+02, 1.05932241e+00, 9.05280000e-03, 1.94805316e+02, 1.06678597e+00, 9.44804000e-03];[1.95145229e+02, 9.75293664e-01, 2.14760696e-02, 1.95191250e+02, 9.91708600e-01, 1.65027857e-02];[7.27435254e-09, 9.99999993e-01];[0.10615065, 0.08402875, 0.01242327, 0.38593392, 0.07507737, 0.00705475]
[1.95079456e+02, 1.05038897e+00, 8.98393000e-03, 1.95665241e+02, 1.00402166e+00, 5.51824000e-03];[1.95233115e+02, 9.74596435e-01, 2.27958384e-02, 1.95319711e+02, 1.01069802e+00, 1.81826016e-02];[7.27485437e-09, 9.99999993e-01];[0.15365978, 0.07579254, 0.01381191, 0.34552954, 0.00667636, 0.01266436]
[1.94933379e+02, 1.09301543e+00, 7.53635000e-03, 1.95525615e+02, 1.05843696e+00, 1.49518000e-03];[1.95304629e+02, 9.66323281e-01, 2.47601188e-02, 1.95430678e+02, 1.01973924e+00, 1.87603522e-02];[7.27615083e-09, 9.99999993e-01];[0.37125049, 0.12669215, 0.01722377, 0.09493639, 0.03869772, 0.01726517]
[1.95289653e+02, 1.06983948e+00, 1.12647000e-03, 1.95784905e+02, 1.07048155e+00, 4.90876000e-03];[1.95396678e+02, 9.69750842e-01, 2.60784525e-02, 1.95554011e+02, 1.03597919e+00, 2.17094051e-02];[7.27798328e-09, 9.99999993e-01];[0.10702444, 0.10008864, 0.02495198, 0.23089367, 0.03450236, 0.01680065]
[1.95351846e+02, 1.02708645e+00, 4.41987000e-03, 1.95163373e+02, 1.04594405e+00, 2.04902000e-03];[1.95484950e+02, 9.68630252e-01, 2.37696401e-02, 1.95619954e+02, 1.01492010e+00, 1.26496258e-02];[7.27325580e-09, 9.99999993e-01];[0.13310309, 0.0584562, 0.01934977, 0.45658145, 0.03102395, 0.01060061]
[1.95672188e+02, 1.06076920e+00, 9.63982952e-05, 1.95335551e+02, 1.09270615e+00, 5.05145411e-03];[1.95592318e+02, 9.80390288e-01, 2.60727052e-02, 1.95694796e+02, 1.00367815e+00, 1.33799413e-02];[7.27636521e-09, 9.99999993e-01];[0.07987086, 0.08037891, 0.02597631, 0.35924427, 0.089028, 0.00832849]
[1.96047001e+02, 1.07108337e+00, 7.34702000e-03, 1.95976730e+02, 1.00474210e+00, 9.56492000e-03];[1.95721297e+02, 1.00475338e+00, 3.20345272e-02, 1.95809168e+02, 1.01310054e+00, 1.41242206e-02];[7.27341911e-09, 9.99999993e-01];[0.32570457, 0.06632999, 0.02468751, 0.16756167, 0.00835844, 0.0045593]
[1.96106072e+02, 1.00909105e+00, 6.49350000e-03, 1.96366812e+02, 1.03739096e+00, 2.96413000e-03];[1.95843764e+02, 1.01960188e+00, 2.83694111e-02, 1.95946503e+02, 1.03647998e+00, 1.75510077e-02];[7.27304297e-09, 9.99999993e-01];[0.26230784, 0.01051083, 0.02187591, 0.42030867, 0.00091098, 0.01458688]
[1.95707345e+02, 1.00468702e+00, 5.20730000e-03, 1.96132811e+02, 1.02900955e+00, 2.36710000e-03];[1.95926771e+02, 1.00886007e+00, 1.87484169e-02, 1.96056191e+02, 1.04046924e+00, 1.37265433e-02];[7.27900595e-09, 9.99999993e-01];[0.2194255, 0.00417305, 0.01354112, 0.07661979, 0.01145969, 0.01135944]
[1.95607061e+02, 1.08500873e+00, 2.01799000e-03, 1.96436158e+02, 1.00499804e+00, 5.62894000e-03];[1.95998255e+02, 9.95944174e-01, 1.66459607e-02, 1.96180062e+02, 1.05131572e+00, 1.12551935e-02];[7.27440172e-09, 9.99999993e-01];[0.39119343, 0.08906456, 0.01462797, 0.25609588, 0.04631768, 0.00562625]
[1.95914436e+02, 1.02216208e+00, 2.93148000e-03, 1.95743709e+02, 1.06360399e+00, 5.57124000e-03];[1.96084744e+02, 9.90210809e-01, 1.34522482e-02, 1.96244023e+02, 1.02809896e+00, 5.56628545e-03];[7.27043230e-09, 9.99999993e-01];[1.70308028e-01, 3.19512709e-02, 1.05207682e-02, 5.00314426e-01, 3.55050290e-02, 4.95454518e-06]
[1.96288396e+02, 1.03844908e+00, 8.25348000e-03, 1.96441760e+02, 1.09297995e+00, 4.01249000e-03];[1.96193692e+02, 9.99503537e-01, 1.70208286e-02, 1.96356667e+02, 1.03765248e+00, 1.14114101e-02];[7.27737035e-09, 9.99999993e-01];[0.09470426, 0.03894554, 0.00876735, 0.08509321, 0.05532747, 0.00739892]
[1.96337100e+02, 1.08203799e+00, 8.05792000e-03, 1.96536993e+02, 1.08712806e+00, 9.62744000e-03];[1.96300196e+02, 1.00862784e+00, 2.18642406e-02, 1.96468256e+02, 1.04575681e+00, 1.56969250e-02];[7.27759761e-09, 9.99999993e-01];[0.03690331, 0.07341015, 0.01380632, 0.06873715, 0.04137125, 0.00606948]
[1.96529147e+02, 1.08375480e+00, 5.32532000e-03, 1.96168790e+02, 1.02531552e+00, 3.69401000e-03];[1.96413817e+02, 1.02109999e+00, 2.49414993e-02, 1.96540941e+02, 1.02648168e+00, 6.96923459e-03];[7.27343902e-09, 9.99999993e-01];[0.11533037, 0.06265481, 0.01961618, 0.37215053, 0.00116616, 0.00327522]
