measurement_data;state_data;mode_probabilities;state_errors
[0.15066449, 0.0988585, -0.00150664, -0.98858495, 0.01506645, 0.00988585];[0.11386955, 0.11014923, -0.01510306, -0.98996842, 0.01467897, 0.01407658];[6.34992820e-09, 9.99999994e-01];[0.03679494, 0.01129073, 0.01359642, 0.00138347, 0.00038748, 0.00419073]
[0.16054265, 0.09870289, -0.00160543, -0.9870289, 0.01605426, 0.00987029];[0.12729534, 0.10954481, -0.01582204, -0.98831636, 0.01608797, 0.01374883];[6.34994076e-09, 9.99999994e-01];[3.32473105e-02, 1.08419175e-02, 1.42166130e-02, 1.28746049e-03, 3.37055919e-05, 3.87854192e-03]
[0.17040474, 0.09853742, -0.00170405, -0.98537415, 0.01704047, 0.00985374];[0.14039142, 0.10874293, -0.0164379, -0.98655537, 0.01739696, 0.01333378];[6.34995288e-09, 9.99999994e-01];[0.03001332, 0.01020551, 0.01473385, 0.00118122, 0.00035649, 0.00348004]
[0.1802498, 0.09836209, -0.0018025, -0.98362087, 0.01802498, 0.00983621];[0.15317485, 0.10780263, -0.01690121, -0.98469063, 0.01861667, 0.0128689];[6.34996445e-09, 9.99999994e-01];[0.02707495, 0.00944054, 0.01509871, 0.00106976, 0.00059169, 0.00303269]
[0.19007683, 0.09817692, -0.00190077, -0.98176922, 0.01900768, 0.00981769];[0.16566364, 0.10677462, -0.0171851, -0.98272647, 0.01975863, 0.01238449];[6.34997522e-09, 9.99999994e-01];[0.02441319, 0.0085977, 0.01528433, 0.00095725, 0.00075095, 0.0025668]
[0.19988486, 0.09798194, -0.00199885, -0.97981939, 0.01998849, 0.00979819];[0.17787641, 0.10570126, -0.01728042, -0.9806664, 0.02083459, 0.01190424];[6.34998487e-09, 9.99999994e-01];[0.02200845, 0.00771932, 0.01528157, 0.00084701, 0.0008461, 0.00210605]
[0.20967289, 0.09777716, -0.00209673, -0.97777159, 0.02096729, 0.00977772];[0.18983189, 0.10461688, -0.01719145, -0.97851318, 0.02185593, 0.01144589];[6.34999304e-09, 9.99999994e-01];[0.019841, 0.00683972, 0.01509472, 0.00074159, 0.00088864, 0.00166817]
[0.21943996, 0.0975626, -0.0021944, -0.97562601, 0.021944, 0.00975626];[0.20154868, 0.10354834, -0.01693215, -0.97626887, 0.02283338, 0.01102195];[6.34999947e-09, 9.99999994e-01];[0.01789128, 0.00598574, 0.01473775, 0.00064286, 0.00088938, 0.00126569]
[0.2389073, 0.09710424, -0.00238907, -0.97104238, 0.02389073, 0.00971042];[0.21384167, 0.10309643, -0.01634422, -0.97369289, 0.02408731, 0.01097331];[6.34998354e-09, 9.99999994e-01];[0.02506563, 0.00599219, 0.01395515, 0.00265051, 0.00019658, 0.00126289]
[0.24860561, 0.09686048, -0.00248606, -0.9686048, 0.02486056, 0.00968605];[0.22588734, 0.10255076, -0.0158378, -0.97102731, 0.02527371, 0.01084113];[6.34998618e-09, 9.99999994e-01];[0.02271827, 0.00569028, 0.01335174, 0.00242251, 0.00041315, 0.00115508]
[0.25827907, 0.09660704, -0.00258279, -0.96607035, 0.02582791, 0.0096607];[0.23769978, 0.10193515, -0.01537437, -0.96827449, 0.02639893, 0.01065346];[6.34998866e-09, 9.99999994e-01];[0.02057929, 0.00532811, 0.01279158, 0.00220414, 0.00057102, 0.00099276]
[0.2679267, 0.09634393, -0.00267927, -0.9634393, 0.02679267, 0.00963439];[0.2492928, 0.10127073, -0.0149268, -0.96543636, 0.02747014, 0.01043339];[6.34999089e-09, 9.99999994e-01];[0.0186339, 0.0049268, 0.01224753, 0.00199706, 0.00067747, 0.000799]
[0.27754753, 0.09607119, -0.00277548, -0.96071191, 0.02775475, 0.00960712];[0.26067988, 0.10057568, -0.01447726, -0.96251443, 0.02849482, 0.01019941];[6.34999272e-09, 9.99999994e-01];[0.01686765, 0.00450449, 0.01170178, 0.00180252, 0.00074007, 0.00059229]
[0.28714062, 0.09578884, -0.00287141, -0.95788844, 0.02871406, 0.00957888];[0.27187407, 0.09986526, -0.01401541, -0.95950981, 0.02948042, 0.00996577];[6.34999404e-09, 9.99999994e-01];[0.01526655, 0.00407642, 0.011144, 0.00162137, 0.00076636, 0.00038689]
[0.29670498, 0.09549692, -0.00296705, -0.95496919, 0.0296705, 0.00954969];[0.28288787, 0.09915179, -0.01353668, -0.95642322, 0.03043402, 0.00974303];[6.34999491e-09, 9.99999994e-01];[0.01381711, 0.00365487, 0.01056963, 0.00145403, 0.00076352, 0.00019334]
[0.30623968, 0.09519544, -0.0030624, -0.95195444, 0.03062397, 0.00951954];[0.29373321, 0.0984449, -0.0130408, -0.95325506, 0.03136217, 0.00953848];[6.34999537e-09, 9.99999994e-01];[1.25064675e-02, 3.24946144e-03, 9.97840417e-03, 1.30061632e-03, 7.38202330e-04, 1.89444905e-05]
[0.32521625, 0.09456397, -0.00325216, -0.94563967, 0.03252163, 0.0094564];[0.30519312, 0.09830211, -0.01238219, -0.94969275, 0.03263246, 0.00970411];[6.34997749e-09, 9.99999994e-01];[0.02002313, 0.00373814, 0.00913003, 0.00405308, 0.00011083, 0.00024771]
[0.33465623, 0.09423403, -0.00334656, -0.94234028, 0.03346562, 0.0094234];[0.31646237, 0.09803873, -0.01190871, -0.94605187, 0.03383353, 0.00974616];[6.34997829e-09, 9.99999994e-01];[0.01819386, 0.0038047, 0.00856215, 0.00371159, 0.00036791, 0.00032276]
[0.34406275, 0.09389467, -0.00344063, -0.93894666, 0.03440627, 0.00938947];[0.32754854, 0.09767265, -0.01156442, -0.94233419, 0.0349699, 0.00969764];[6.34997950e-09, 9.99999994e-01];[0.01651421, 0.00377798, 0.00812379, 0.00338753, 0.00056363, 0.00030817]
[0.35343485, 0.09354591, -0.00353435, -0.93545914, 0.03534349, 0.00935459];[0.33845925, 0.09722162, -0.01130483, -0.93854116, 0.03604749, 0.00958658];[6.34998079e-09, 9.99999994e-01];[0.0149756, 0.00367571, 0.00777048, 0.00308202, 0.000704, 0.00023199]
[0.36277162, 0.09318781, -0.00362772, -0.93187808, 0.03627716, 0.00931878];[0.34920212, 0.09670252, -0.0110956, -0.93467393, 0.03707299, 0.00943615];[6.34998208e-09, 9.99999994e-01];[0.0135695, 0.00351471, 0.00746788, 0.00279585, 0.00079583, 0.00011737]
[0.38133538, 0.09244368, -0.00381335, -0.92443676, 0.03813354, 0.00924437];[0.3605364, 0.09665853, -0.01078363, -0.9303749, 0.03844763, 0.00962053];[6.34996568e-09, 9.99999994e-01];[0.02079898, 0.00421485, 0.00697028, 0.00593814, 0.00031409, 0.00037616]
[0.39056053, 0.09205772, -0.00390561, -0.92057725, 0.03905605, 0.00920577];[0.37167425, 0.09644022, -0.0106638, -0.92600858, 0.03972131, 0.00963841];[6.34996875e-09, 9.99999994e-01];[0.01888628, 0.0043825, 0.00675819, 0.00543133, 0.00066526, 0.00043264]
[0.39974662, 0.09166257, -0.00399747, -0.91662568, 0.03997466, 0.00916626];[0.38262102, 0.09607444, -0.01066419, -0.92157733, 0.04090176, 0.00953676];[6.34997159e-09, 9.99999994e-01];[0.0171256, 0.00441187, 0.00666672, 0.00495165, 0.0009271, 0.0003705]
[0.40889274, 0.09125824, -0.00408893, -0.91258245, 0.04088927, 0.00912582];[0.39338262, 0.09558746, -0.01072861, -0.91708305, 0.0419985, 0.00935507];[6.34997418e-09, 9.99999994e-01];[0.01551012, 0.00432922, 0.00663968, 0.0045006, 0.00110923, 0.00022925]
[0.41799797, 0.0908448, -0.00417998, -0.90844796, 0.0417998, 0.00908448];[0.40396549, 0.09500403, -0.01081464, -0.91252713, 0.04302197, 0.00912571];[6.34997651e-09, 9.99999994e-01];[1.40324762e-02, 4.15923288e-03, 6.63465531e-03, 4.07916531e-03, 1.22217310e-03, 4.12257997e-05]
[0.4270614, 0.09042226, -0.00427061, -0.90422263, 0.04270614, 0.00904223];[0.41437648, 0.09434681, -0.0108917, -0.90791045, 0.04398293, 0.00887439];[6.34997863e-09, 9.99999994e-01];[0.01268492, 0.00392455, 0.00662109, 0.00368782, 0.00127679, 0.00016784]
[0.43608212, 0.08999069, -0.00436082, -0.89990688, 0.04360821, 0.00899907];[0.42462274, 0.09363591, -0.01093919, -0.90323342, 0.04489191, 0.00862088];[6.34998060e-09, 9.99999994e-01];[0.01145938, 0.00364522, 0.00657837, 0.00332654, 0.0012837, 0.00037819]
[0.44505923, 0.08955011, -0.00445059, -0.89550113, 0.04450592, 0.00895501];[0.43471159, 0.09288874, -0.01094464, -0.89849602, 0.04575888, 0.00837969];[6.34998234e-09, 9.99999994e-01];[0.01034764, 0.00333863, 0.00649405, 0.00299489, 0.00125296, 0.00057532]
[0.45399184, 0.08910058, -0.00453992, -0.89100584, 0.04539918, 0.00891006];[0.44465042, 0.09211995, -0.01090204, -0.89369785, 0.04659297, 0.0081608];[6.34998385e-09, 9.99999994e-01];[0.00934142, 0.00301937, 0.00636212, 0.00269201, 0.00119379, 0.00074926]
[0.46287905, 0.08864214, -0.00462879, -0.88642145, 0.04628791, 0.00886421];[0.45444653, 0.09134147, -0.0108104, -0.88883819, 0.04740229, 0.00797044];[6.34998514e-09, 9.99999994e-01];[0.00843252, 0.00269933, 0.00618161, 0.00241674, 0.00111438, 0.00089377]
[0.47171998, 0.08817484, -0.0047172, -0.88174841, 0.047172, 0.00881748];[0.46410706, 0.09056275, -0.01067237, -0.88391609, 0.04819387, 0.00781178];[6.34998616e-09, 9.99999994e-01];[0.00761292, 0.00238791, 0.00595517, 0.00216768, 0.00102187, 0.0010057]
[0.48051373, 0.08769872, -0.00480514, -0.8769872, 0.04805137, 0.00876987];[0.4736389, 0.08979089, -0.01049315, -0.87893042, 0.04897362, 0.00768554];[6.34998696e-09, 9.99999994e-01];[0.00687483, 0.00209217, 0.00568801, 0.00194322, 0.00092225, 0.00108433]
[0.48925943, 0.08721383, -0.00489259, -0.8721383, 0.04892594, 0.00872138];[0.48304858, 0.08903096, -0.01027957, -0.87387993, 0.04974636, 0.00759064];[6.34998740e-09, 9.99999994e-01];[0.00621085, 0.00181713, 0.00538698, 0.00174163, 0.00082042, 0.00113074]
[0.4979562, 0.08672022, -0.00497956, -0.86720218, 0.04979562, 0.00867202];[0.49234224, 0.08828627, -0.01003929, -0.86876332, 0.0505159, 0.00752466];[6.34998771e-09, 9.99999994e-01];[0.00561396, 0.00156605, 0.00505973, 0.00156114, 0.00072028, 0.00114736]
[0.50660318, 0.08621793, -0.00506603, -0.86217934, 0.05066032, 0.00862179];[0.50152561, 0.08755863, -0.00978021, -0.86357927, 0.05128509, 0.00748431];[6.34998777e-09, 9.99999994e-01];[0.00507757, 0.0013407, 0.00471418, 0.00139993, 0.00062477, 0.00113748]
[0.5151995, 0.08570703, -0.005152, -0.85707028, 0.05151995, 0.0085707];[0.51060392, 0.08684863, -0.00951004, -0.85832651, 0.05205596, 0.00746579];[6.34998770e-09, 9.99999994e-01];[0.00459558, 0.0011416, 0.00435804, 0.00125623, 0.00053601, 0.00110491]
[0.5237443, 0.08518755, -0.00523744, -0.85187552, 0.05237443, 0.00851876];[0.51958195, 0.08615591, -0.00923591, -0.8530038, 0.05282983, 0.00746507];[6.34998751e-09, 9.99999994e-01];[0.00416235, 0.00096836, 0.00399847, 0.00112828, 0.0004554, 0.00105369]
[0.54906107, 0.08357822, -0.00549061, -0.83578223, 0.05490611, 0.00835782];[0.52980958, 0.08637126, -0.00884324, -0.84662896, 0.05457699, 0.00822317];[6.34995551e-09, 9.99999994e-01];[0.01925149, 0.00279304, 0.00335263, 0.01084673, 0.00032912, 0.00013465]
[0.5573913, 0.08302499, -0.00557391, -0.83024993, 0.05573913, 0.0083025];[0.53986116, 0.08635809, -0.00876492, -0.84020908, 0.05615443, 0.00860697];[6.34996108e-09, 9.99999994e-01];[0.01753014, 0.0033331, 0.00319101, 0.00995915, 0.0004153, 0.00030447]
[0.56566579, 0.08246346, -0.00565666, -0.82463459, 0.05656658, 0.00824635];[0.54973675, 0.08614282, -0.00890094, -0.83374834, 0.05756915, 0.00870633];[6.34996584e-09, 9.99999994e-01];[0.01592904, 0.00367936, 0.00324428, 0.00911375, 0.00100257, 0.00045998]
[0.57388371, 0.08189368, -0.00573884, -0.8189368, 0.05738837, 0.00818937];[0.55943741, 0.08575348, -0.00916982, -0.82725035, 0.05883284, 0.00859903];[6.34996940e-09, 9.99999994e-01];[0.0144463, 0.0038598, 0.00343098, 0.00831355, 0.00144447, 0.00040966]
[0.58204425, 0.08131571, -0.00582044, -0.81315711, 0.05820443, 0.00813157];[0.5689652, 0.08521819, -0.00950705, -0.82071803, 0.05996029, 0.00835083];[6.34997206e-09, 9.99999994e-01];[0.01307905, 0.00390248, 0.00368661, 0.00756092, 0.00175586, 0.00021926]
[0.59014659, 0.08072961, -0.00590147, -0.80729611, 0.05901466, 0.00807296];[0.57832309, 0.084564, -0.00986327, -0.81415352, 0.06096806, 0.0080159];[6.34997413e-09, 9.99999994e-01];[1.18235034e-02, 3.83438919e-03, 3.96180090e-03, 6.85741350e-03, 1.95339623e-03, 5.70636526e-05]
[0.59818991, 0.08013544, -0.0059819, -0.80135438, 0.05981899, 0.00801354];[0.58751485, 0.08381613, -0.01020226, -0.80755815, 0.06187335, 0.0076376];[6.34997590e-09, 9.99999994e-01];[0.01067506, 0.00368069, 0.00422036, 0.00620377, 0.00205436, 0.00037594]
[0.60617341, 0.07953325, -0.00606173, -0.79533251, 0.06061734, 0.00795333];[0.59654493, 0.08299738, -0.01049903, -0.80093248, 0.06269322, 0.00724953];[6.34997750e-09, 9.99999994e-01];[0.00962848, 0.00346413, 0.0044373, 0.00559997, 0.00207588, 0.0007038]
[0.61409629, 0.07892311, -0.00614096, -0.78923111, 0.06140963, 0.00789231];[0.60541831, 0.08212782, -0.01073789, -0.79427636, 0.06344387, 0.00687659];[6.34997907e-09, 9.99999994e-01];[0.00867798, 0.00320471, 0.00459693, 0.00504525, 0.00203424, 0.00101572]
[0.62195777, 0.07830508, -0.00621958, -0.78305079, 0.06219578, 0.00783051];[0.61414033, 0.08122465, -0.01091067, -0.78758903, 0.06414026, 0.00653625];[6.34998061e-09, 9.99999994e-01];[0.00781744, 0.00291957, 0.00469109, 0.00453824, 0.00194448, 0.00129426]
[0.62975705, 0.07767922, -0.00629757, -0.77679216, 0.0629757, 0.00776792];[0.62271653, 0.08030223, -0.01101509, -0.78086923, 0.06479575, 0.00623966];[6.34998208e-09, 9.99999994e-01];[0.00704052, 0.00262301, 0.00471752, 0.00407707, 0.00182005, 0.00152826]
[0.63749335, 0.07704559, -0.00637493, -0.77045586, 0.06374933, 0.00770456];[0.63115257, 0.07937215, -0.01105328, -0.77411529, 0.06542199, 0.00599288];[6.34998343e-09, 9.99999994e-01];[0.00634078, 0.00232656, 0.00467835, 0.00365943, 0.00167266, 0.00171168]
[0.64516591, 0.07640425, -0.00645166, -0.76404251, 0.06451659, 0.00764043];[0.63945406, 0.07844347, -0.01103057, -0.76732522, 0.06602886, 0.00579786];[6.34998458e-09, 9.99999994e-01];[0.00571185, 0.00203922, 0.00457891, 0.00328271, 0.00151227, 0.00184257]
[0.66031671, 0.07509872, -0.00660317, -0.75098725, 0.06603167, 0.00750987];[0.64822127, 0.07789412, -0.01094798, -0.75991425, 0.06716889, 0.00603041];[6.34997280e-09, 9.99999994e-01];[0.01209544, 0.0027954, 0.00434481, 0.008927, 0.00113722, 0.00147946]
[0.66779344, 0.07443466, -0.00667793, -0.74434664, 0.06677934, 0.00744347];[0.65682512, 0.07725013, -0.01094476, -0.75248211, 0.06820065, 0.00609759];[6.34997474e-09, 9.99999994e-01];[0.01096832, 0.00281547, 0.00426683, 0.00813547, 0.00142131, 0.00134588]
[0.68254583, 0.07308428, -0.00682546, -0.7308428, 0.06825458, 0.00730843];[0.66584634, 0.07688261, -0.01098984, -0.74442906, 0.06968997, 0.0064252];[6.34995953e-09, 9.99999994e-01];[0.01669949, 0.00379833, 0.00416438, 0.01358626, 0.00143539, 0.00088323]
[0.68982001, 0.07239809, -0.0068982, -0.72398091, 0.068982, 0.00723981];[0.67467295, 0.07634812, -0.01116905, -0.73637591, 0.07098658, 0.00646052];[6.34996409e-09, 9.99999994e-01];[0.01514706, 0.00395003, 0.00427085, 0.012395, 0.00200458, 0.00077929]
[0.6970252, 0.07170466, -0.00697025, -0.71704663, 0.06970252, 0.00717047];[0.68330804, 0.07567413, -0.01141924, -0.72832508, 0.07210859, 0.00629122];[6.34996783e-09, 9.99999994e-01];[0.01371716, 0.00396947, 0.00444899, 0.01127845, 0.00240607, 0.00087925]
[0.72514187, 0.06885995, -0.00725142, -0.68859949, 0.07251419, 0.00688599];[0.6933944, 0.07586635, -0.01176283, -0.7183933, 0.07479411, 0.00711799];[6.34989445e-09, 9.99999994e-01];[0.03174747, 0.0070064, 0.00451141, 0.02979381, 0.00227992, 0.000232]
[0.7319915, 0.06813138, -0.00731991, -0.68131377, 0.07319915, 0.00681314];[0.70318421, 0.07567362, -0.01241478, -0.70853351, 0.07701232, 0.00720572];[6.34991463e-09, 9.99999994e-01];[0.02880729, 0.00754224, 0.00509487, 0.02721974, 0.00381317, 0.00039258]
[0.73876792, 0.06739599, -0.00738768, -0.67395991, 0.07387679, 0.0067396];[0.71267952, 0.07515675, -0.01322868, -0.698754, 0.07880459, 0.00677223];[6.34992822e-09, 9.99999994e-01];[2.60883971e-02, 7.76075913e-03, 5.84099903e-03, 2.47940919e-02, 4.92779558e-03, 3.26344573e-05]
[0.74547047, 0.06665387, -0.0074547, -0.66653865, 0.07454705, 0.00666539];[0.72188467, 0.07437492, -0.01409151, -0.6890608, 0.0802194, 0.00599922];[6.34993706e-09, 9.99999994e-01];[0.0235858, 0.00772105, 0.00663681, 0.02252215, 0.00567235, 0.00066617]
[0.75209847, 0.06590507, -0.00752098, -0.65905075, 0.07520985, 0.00659051];[0.730806, 0.07338376, -0.01491956, -0.67945753, 0.08130878, 0.00503418];[6.34994329e-09, 9.99999994e-01];[0.02129247, 0.00747869, 0.00739858, 0.02040678, 0.00609893, 0.00155633]
[0.75865127, 0.06514969, -0.00758651, -0.65149693, 0.07586513, 0.00651497];[0.73945162, 0.07223402, -0.01565422, -0.66994542, 0.08212528, 0.00399328];[6.34994863e-09, 9.99999994e-01];[0.01919965, 0.00708433, 0.00806771, 0.01844849, 0.00626015, 0.00252169]
[0.7651282, 0.0643878, -0.00765128, -0.64387797, 0.07651282, 0.00643878];[0.74783103, 0.07097074, -0.01625785, -0.6605235, 0.0827198, 0.00296459];[6.34995418e-09, 9.99999994e-01];[0.01729717, 0.00658294, 0.00860657, 0.01664553, 0.00620698, 0.00347419]
[0.77152861, 0.06361946, -0.00771529, -0.63619463, 0.07715286, 0.00636195];[0.75595476, 0.06963283, -0.01670992, -0.6511888, 0.08313995, 0.00201172];[6.34996023e-09, 9.99999994e-01];[0.01557385, 0.00601337, 0.00899463, 0.01499417, 0.00598709, 0.00435023]
[0.77785188, 0.06284477, -0.00777852, -0.62844766, 0.07778519, 0.00628448];[0.76383409, 0.06825303, -0.01700336, -0.64193667, 0.08342891, 0.00117743];[6.34996686e-09, 9.99999994e-01];[0.01401779, 0.00540826, 0.00922484, 0.01348901, 0.00564372, 0.00510705]
[0.79026443, 0.0612766, -0.00790264, -0.61276597, 0.07902644, 0.00612766];[0.77195468, 0.06711972, -0.01720588, -0.63207661, 0.08422989, 0.00085804];[6.34995535e-09, 9.99999994e-01];[0.01830975, 0.00584312, 0.00930324, 0.01931064, 0.00520345, 0.00526962]
[0.80236088, 0.05968392, -0.00802361, -0.59683919, 0.08023609, 0.00596839];[0.78027944, 0.06615608, -0.0174179, -0.6216187, 0.08545884, 0.00083125];[6.34993856e-09, 9.99999994e-01];[0.02208144, 0.00647216, 0.00939429, 0.02477951, 0.00522275, 0.00513714]
[0.80828906, 0.05887859, -0.00808289, -0.58878587, 0.08082891, 0.00588786];[7.88324484e-01, 6.50573564e-02, -1.76268314e-02, -6.11279081e-01, 8.64171343e-02, 5.55889454e-04];[6.34994722e-09, 9.99999994e-01];[0.01996458, 0.00617877, 0.00954394, 0.02249321, 0.00558822, 0.00533197]
[0.8141364, 0.05806737, -0.00814136, -0.58067368, 0.08141364, 0.00580674];[7.96100319e-01, 6.38589411e-02, -1.77914544e-02, -6.01054881e-01, 8.71456015e-02, 1.39278745e-04];[6.34995504e-09, 9.99999994e-01];[0.01803608, 0.00579157, 0.00965009, 0.0203812, 0.00573196, 0.00566746]
[0.82558628, 0.05642759, -0.00825586, -0.5642759, 0.08255863, 0.00564276];[8.04050111e-01, 6.28168114e-02, -1.79718836e-02, -5.90230152e-01, 8.83044103e-02, 3.09912428e-05];[6.34993845e-09, 9.99999994e-01];[0.02153617, 0.00638922, 0.00971602, 0.02595425, 0.00574578, 0.00561177]
[0.83118767, 0.0555992, -0.00831188, -0.55599197, 0.08311877, 0.00555992];[8.11719710e-01, 6.16544799e-02, -1.81355681e-02, -5.79539599e-01, 8.91852786e-02, -3.09645610e-04];[6.34994738e-09, 9.99999994e-01];[0.01946796, 0.00605528, 0.00982369, 0.02354763, 0.00606651, 0.00586957]
[0.83670593, 0.05476524, -0.00836706, -0.54765243, 0.08367059, 0.00547652];[8.19120104e-01, 6.04055381e-02, -1.82469528e-02, -5.68979622e-01, 8.98320907e-02, -7.74805548e-04];[6.34995552e-09, 9.99999994e-01];[0.01758583, 0.0056403, 0.00987989, 0.02132719, 0.0061615, 0.00625133]
[0.85275655, 0.05223086, -0.00852757, -0.52230859, 0.08527566, 0.00522309];[8.27062005e-01, 5.94927718e-02, -1.84898417e-02, -5.57084383e-01, 9.15464699e-02, -5.58107723e-04];[6.34990774e-09, 9.99999994e-01];[0.02569454, 0.00726191, 0.00996227, 0.03477579, 0.00627081, 0.0057812]
[0.85793691, 0.05137551, -0.00857937, -0.51375505, 0.08579369, 0.00513755];[8.34693580e-01, 5.84026284e-02, -1.87632774e-02, -5.45368351e-01, 9.28495319e-02, -8.01365057e-04];[6.34992141e-09, 9.99999994e-01];[0.02324333, 0.00702712, 0.01018391, 0.0316133, 0.00705584, 0.00593892]
[0.86303148, 0.05051501, -0.00863031, -0.50515014, 0.08630315, 0.0050515];[0.84202572, 0.05717751, -0.01900955, -0.53383013, 0.09379627, -0.00133214];[6.34993301e-09, 9.99999994e-01];[0.02100576, 0.0066625, 0.01037924, 0.02867999, 0.00749312, 0.00638364]
[0.86803975, 0.04964947, -0.0086804, -0.49649471, 0.08680397, 0.00496495];[0.84907014, 0.05585534, -0.01918954, -0.52246625, 0.09444297, -0.00201316];[6.34994326e-09, 9.99999994e-01];[0.01896961, 0.00620587, 0.01050914, 0.02597154, 0.007639, 0.00697811]
[0.88254177, 0.0470234, -0.00882542, -0.47023402, 0.08825418, 0.00470234];[0.85654934, 0.0547865, -0.01952799, -0.50976517, 0.09612499, -0.00202951];[6.34989357e-09, 9.99999994e-01];[0.02599243, 0.0077631, 0.01070257, 0.03953115, 0.00787081, 0.00673185]
[0.8871999, 0.04613852, -0.008872, -0.46138523, 0.08871999, 0.00461385];[0.86370523, 0.05355279, -0.01985183, -0.49728955, 0.09734506, -0.00249852];[6.34990976e-09, 9.99999994e-01];[0.02349467, 0.00741427, 0.01097983, 0.03590432, 0.00862507, 0.00711237]
[0.89176932, 0.04524903, -0.00891769, -0.45249031, 0.08917693, 0.0045249];[0.87055008, 0.05219799, -0.02011147, -0.48503676, 0.09816994, -0.00323317];[6.34992353e-09, 9.99999994e-01];[0.02121924, 0.00694896, 0.01119378, 0.03254645, 0.00899301, 0.00775807]
[0.89624956, 0.04435501, -0.0089625, -0.44355015, 0.08962496, 0.0044355];[0.87709692, 0.05076055, -0.02027543, -0.47300174, 0.09866649, -0.00408664];[6.34993587e-09, 9.99999994e-01];[0.01915264, 0.00640554, 0.01131293, 0.02945159, 0.00904153, 0.00852214]
[0.90064017, 0.04345656, -0.0090064, -0.43456562, 0.09006402, 0.00434566];[0.88335928, 0.04927336, -0.02032689, -0.46117711, 0.09889899, -0.00494786];[6.34994746e-09, 9.99999994e-01];[0.01728089, 0.0058168, 0.01132049, 0.02661149, 0.00883497, 0.00929352]
[0.90494072, 0.04255376, -0.00904941, -0.42553764, 0.09049407, 0.00425538];[0.88935092, 0.04776379, -0.02026044, -0.44955352, 0.09892717, -0.0057368];[6.34995874e-09, 9.99999994e-01];[0.0155898, 0.00521003, 0.01121103, 0.02401588, 0.0084331, 0.00999218]
[0.91326993, 0.04073549, -0.0091327, -0.40735493, 0.09132699, 0.00407355];[0.89538327, 0.04636419, -0.02022977, -0.43734238, 0.09945527, -0.00605566];[6.34994515e-09, 9.99999994e-01];[0.01788666, 0.0056287, 0.01109707, 0.02998745, 0.00812828, 0.01012921]
[0.91729775, 0.0398202, -0.00917298, -0.39820202, 0.09172977, 0.00398202];[0.90114441, 0.04492734, -0.02011931, -0.42534301, 0.09974122, -0.00646208];[6.34995577e-09, 9.99999994e-01];[0.01615334, 0.00510714, 0.01094633, 0.02714099, 0.00801145, 0.0104441]
[0.92123384, 0.03890093, -0.00921234, -0.38900928, 0.09212338, 0.00389009];[0.90664744, 0.0434755, -0.01992382, -0.41354526, 0.09983575, -0.00687337];[6.34996560e-09, 9.99999994e-01];[0.0145864, 0.00457457, 0.01071148, 0.02453598, 0.00771237, 0.01076346]
[0.9250778, 0.03797776, -0.00925078, -0.37977765, 0.09250778, 0.00379778];[0.91190528, 0.04202654, -0.01964525, -0.40193777, 0.09978537, -0.00723089];[6.34997468e-09, 9.99999994e-01];[0.01317252, 0.00404878, 0.01039447, 0.02216012, 0.00727759, 0.01102867]
[0.93605317, 0.03518586, -0.00936053, -0.35185859, 0.09360532, 0.00351859];[0.91743941, 0.04074313, -0.01962881, -0.38892276, 0.10094267, -0.00682606];[6.34992779e-09, 9.99999994e-01];[0.01861376, 0.00555727, 0.01026828, 0.03706417, 0.00733735, 0.01034465]
[0.93952489, 0.03424806, -0.00939525, -0.34248062, 0.09395249, 0.00342481];[0.92270136, 0.03939408, -0.01957097, -0.37614382, 0.10174904, -0.00680032];[6.34993853e-09, 9.99999994e-01];[0.01682353, 0.00514602, 0.01017572, 0.0336632, 0.00779655, 0.01022513]
[0.94290267, 0.03330684, -0.00942903, -0.3330684, 0.09429027, 0.00333068];[0.92770298, 0.03800419, -0.01945411, -0.36359375, 0.10225662, -0.00700672];[6.34994861e-09, 9.99999994e-01];[0.01519969, 0.00469735, 0.01002508, 0.03052535, 0.00796635, 0.0103374]
[0.94618615, 0.03236229, -0.00946186, -0.32362288, 0.09461862, 0.00323623];[0.93245613, 0.03659431, -0.01926988, -0.35126387, 0.10251735, -0.00732996];[6.34995787e-09, 9.99999994e-01];[0.01373002, 0.00423202, 0.00980802, 0.02764099, 0.00789873, 0.01056619]
[0.94937502, 0.0314145, -0.00949375, -0.31414499, 0.0949375, 0.00314145];[0.93697254, 0.03518141, -0.01901696, -0.33914417, 0.10258093, -0.00768275];[6.34996643e-09, 9.99999994e-01];[0.01240248, 0.00376691, 0.00952321, 0.02499918, 0.00764343, 0.0108242]
[0.95246895, 0.03046357, -0.00952469, -0.3046357, 0.09524689, 0.00304636];[0.9412637, 0.03377885, -0.01869926, -0.32722344, 0.1024933, -0.0080021];[6.34997437e-09, 9.99999994e-01];[0.01120525, 0.00331528, 0.00917457, 0.02258774, 0.00724641, 0.01104846]
[0.95837077, 0.02855267, -0.00958371, -0.28552666, 0.09583708, 0.00285527];[0.94553496, 0.03242184, -0.01851796, -0.31467995, 0.1029552, -0.00792432];[6.34995787e-09, 9.99999994e-01];[0.01283581, 0.00386917, 0.00893425, 0.02915329, 0.00711812, 0.01077959]
