measurement_data;state_data;mode_probabilities;state_errors
[0.87096698, -0.04913416, 0.49134155, 0.0870967, -0.00870967, -0.00491342];[0.87547423, -0.04166983, 0.49251562, 0.090308, -0.0020382, -0.00356113];[0.76988045, 0.11505978, 0.11505978];[0.00450725, 0.00746433, 0.00117407, 0.0032113, 0.00667147, 0.00135229]
[0.8660101, -0.05000265, 0.50002651, 0.08660101, -0.0086601, -0.00500027];[0.87050114, -0.04257867, 0.50123535, 0.08987602, -0.00205954, -0.00366005];[0.76921829, 0.11539085, 0.11539085];[0.00449104, 0.00742398, 0.00120884, 0.00327501, 0.00660056, 0.00134022]
[0.86096662, -0.05086615, 0.50866146, 0.08609666, -0.00860967, -0.00508661];[0.86544101, -0.04348327, 0.50990488, 0.08943494, -0.00208071, -0.00375872];[0.7685429, 0.11572855, 0.11572855];[0.00447439, 0.00738288, 0.00124342, 0.00333828, 0.00652896, 0.00132789]
[0.85583704, -0.05172456, 0.51724555, 0.0855837, -0.00855837, -0.00517246];[0.86029434, -0.04438356, 0.51852333, 0.08898479, -0.00210169, -0.00385714];[0.76785434, 0.11607283, 0.11607283];[0.0044573, 0.007341, 0.00127778, 0.00340109, 0.00645668, 0.00131532]
[0.85062188, -0.05257779, 0.52577792, 0.08506219, -0.00850622, -0.00525778];[0.85506166, -0.04527944, 0.52708983, 0.08852561, -0.00212249, -0.00395529];[0.76715269, 0.11642365, 0.11642365];[0.00443978, 0.00729835, 0.00131191, 0.00346342, 0.00638373, 0.00130249]
[0.84532166, -0.05342577, 0.53425771, 0.08453217, -0.00845322, -0.00534258];[0.84974348, -0.04617082, 0.53560354, 0.08805745, -0.0021431, -0.00405316];[0.76643803, 0.11678099, 0.11678099];[0.00442182, 0.00725495, 0.00134583, 0.00352528, 0.00631012, 0.00128942]
[0.8399369, -0.05426841, 0.54268407, 0.08399369, -0.00839937, -0.00542684];[0.84434033, -0.04705762, 0.54406359, 0.08758035, -0.00216353, -0.00415075];[0.76571043, 0.11714478, 0.11714478];[0.00440343, 0.00721079, 0.00137952, 0.00358666, 0.00623584, 0.00127609]
[0.83446815, -0.05510562, 0.55105617, 0.08344682, -0.00834468, -0.00551056];[0.83885275, -0.04793975, 0.55246914, 0.08709437, -0.00218377, -0.00424802];[0.76496999, 0.11751501, 0.11751501];[0.0043846, 0.00716587, 0.00141297, 0.00364755, 0.00616091, 0.00126254]
[0.82891596, -0.05593732, 0.55937316, 0.0828916, -0.00828916, -0.00559373];[0.83328129, -0.04881712, 0.56081934, 0.08659954, -0.00220382, -0.00434499];[0.76421679, 0.11789161, 0.11789161];[0.00436533, 0.0071202, 0.00144618, 0.00370794, 0.00608534, 0.00124874]
[0.82328088, -0.05676342, 0.56763421, 0.08232809, -0.00823281, -0.00567634];[0.8276265, -0.04968965, 0.56911337, 0.08609591, -0.00222368, -0.00444163];[0.76345093, 0.11827454, 0.11827454];[0.00434562, 0.00707377, 0.00147916, 0.00376782, 0.00600913, 0.00123471]
[0.81756347, -0.05758385, 0.5758385, 0.08175635, -0.00817563, -0.00575838];[0.82188896, -0.05055726, 0.57735039, 0.08558354, -0.00224335, -0.00453794];[0.76267251, 0.11866375, 0.11866375];[0.00432549, 0.00702659, 0.00151189, 0.00382719, 0.00593228, 0.00122044]
[0.8117643, -0.05839852, 0.58398521, 0.08117643, -0.00811764, -0.00583985];[0.81606923, -0.05141985, 0.58552957, 0.08506247, -0.00226282, -0.00463389];[0.76188163, 0.11905918, 0.11905918];[0.00430493, 0.00697867, 0.00154436, 0.00388604, 0.00585482, 0.00120596]
[0.80588396, -0.05920735, 0.59207351, 0.0805884, -0.00805884, -0.00592074];[0.81016789, -0.05227735, 0.5936501, 0.08453275, -0.0022821, -0.00472949];[0.76107842, 0.11946079, 0.11946079];[0.00428393, 0.00693, 0.00157659, 0.00394435, 0.00577674, 0.00119125]
[0.79992303, -0.06001026, 0.60010262, 0.0799923, -0.00799923, -0.00600103];[0.80418553, -0.05312966, 0.60171116, 0.08399443, -0.00230118, -0.00482471];[0.76026298, 0.11986851, 0.11986851];[0.0042625, 0.0068806, 0.00160854, 0.00400213, 0.00569805, 0.00117632]
[0.79388211, -0.06080717, 0.60807171, 0.07938821, -0.00793882, -0.00608072];[0.79812275, -0.05397672, 0.60971195, 0.08344757, -0.00232005, -0.00491955];[0.75943544, 0.12028228, 0.12028228];[0.00424064, 0.00683045, 0.00164024, 0.00405936, 0.00561877, 0.00116117]
[0.7877618, -0.061598, 0.61597999, 0.07877618, -0.00787762, -0.0061598];[0.79198016, -0.05481842, 0.61765166, 0.08289222, -0.00233873, -0.00501399];[0.75859593, 0.12070203, 0.12070203];[0.00421836, 0.00677958, 0.00167167, 0.00411604, 0.00553889, 0.00114581]
[0.78156271, -0.06238267, 0.62382668, 0.07815627, -0.00781563, -0.00623827];[0.78575836, -0.0556547, 0.6255295, 0.08232843, -0.0023572, -0.00510802];[0.75774459, 0.12112771, 0.12112771];[0.00419565, 0.00672797, 0.00170282, 0.00417216, 0.00545843, 0.00113025]
[0.77528547, -0.0631611, 0.63161099, 0.07752855, -0.00775285, -0.00631611];[0.77945797, -0.05648547, 0.63334468, 0.08175626, -0.00237547, -0.00520163];[0.75688155, 0.12155922, 0.12155922];[0.0041725, 0.00667563, 0.00173369, 0.00422771, 0.00537738, 0.00111448]
[0.7689307, -0.06393321, 0.63933213, 0.07689307, -0.00768931, -0.00639332];[0.77307964, -0.05731065, 0.64109642, 0.08117576, -0.00239353, -0.00529481];[0.75600697, 0.12199652, 0.12199652];[0.00414894, 0.00662256, 0.00176429, 0.00428269, 0.00529578, 0.00109851]
[0.76249904, -0.06469893, 0.64698935, 0.0762499, -0.00762499, -0.00646989];[0.76662398, -0.05813016, 0.64878394, 0.080587, -0.00241138, -0.00538754];[0.755121, 0.1224395, 0.1224395];[0.00412494, 0.00656877, 0.00179459, 0.0043371, 0.00521361, 0.00108235]
[0.75599113, -0.06545819, 0.65458186, 0.07559911, -0.00755991, -0.00654582];[0.76009165, -0.05894392, 0.65640648, 0.07999002, -0.00242901, -0.00547981];[0.75422381, 0.1228881, 0.1228881];[0.00410052, 0.00651427, 0.00182462, 0.00439091, 0.0051309, 0.00106601]
[0.74940762, -0.06621089, 0.66210892, 0.07494076, -0.00749408, -0.00662109];[0.7534833, -0.05975185, 0.66396326, 0.0793849, -0.00244644, -0.0055716];[0.75331556, 0.12334222, 0.12334222];[0.00407568, 0.00645904, 0.00185434, 0.00444414, 0.00504764, 0.00104949]
[0.74274917, -0.06695698, 0.66956976, 0.07427492, -0.00742749, -0.0066957];[0.74679959, -0.06055387, 0.67145353, 0.07877168, -0.00246365, -0.00566292];[0.75239643, 0.12380178, 0.12380178];[0.00405042, 0.00640311, 0.00188377, 0.00449676, 0.00496384, 0.00103278]
[0.73601645, -0.06769637, 0.67696365, 0.07360164, -0.00736016, -0.00676964];[0.74004118, -0.0613499, 0.67887655, 0.07815043, -0.00248065, -0.00575373];[0.75146662, 0.12426669, 0.12426669];[0.00402473, 0.00634647, 0.0019129, 0.00454879, 0.00487951, 0.00101591]
[0.72921013, -0.06842898, 0.68428985, 0.07292101, -0.0072921, -0.0068429];[0.73320875, -0.06213987, 0.68623157, 0.0775212, -0.00249743, -0.00584404];[0.75052631, 0.12473685, 0.12473685];[0.00399862, 0.00628911, 0.00194172, 0.00460019, 0.00479467, 0.00099886]
[0.72233088, -0.06915476, 0.69154761, 0.07223309, -0.00722331, -0.00691548];[0.72630297, -0.06292369, 0.69351786, 0.07688408, -0.00251398, -0.00593382];[0.74957571, 0.12521215, 0.12521215];[0.00397209, 0.00623107, 0.00197025, 0.00465099, 0.00470933, 0.00098166]
[0.7153794, -0.06987362, 0.69873622, 0.07153794, -0.00715379, -0.00698736];[0.71932455, -0.0637013, 0.70073468, 0.0762391, -0.00253032, -0.00602307];[0.74861502, 0.12569249, 0.12569249];[0.00394515, 0.00617232, 0.00199846, 0.00470116, 0.00462347, 0.00096429]
[0.70835639, -0.0705855, 0.70585496, 0.07083564, -0.00708356, -0.00705855];[0.71227417, -0.06447262, 0.70788131, 0.07558634, -0.00254643, -0.00611177];[0.74764447, 0.12617776, 0.12617776];[0.00391778, 0.00611288, 0.00202635, 0.0047507, 0.00453713, 0.00094678]
[0.70126254, -0.07129031, 0.71290311, 0.07012625, -0.00701263, -0.00712903];[0.70515254, -0.06523756, 0.71495704, 0.07492587, -0.00256232, -0.00619991];[0.74666429, 0.12666785, 0.12666785];[0.00389, 0.00605275, 0.00205393, 0.00479962, 0.00445031, 0.00092912]
[0.69409856, -0.071988, 0.71987998, 0.06940986, -0.00694099, -0.0071988];[0.69796037, -0.06599607, 0.72196117, 0.07425775, -0.00257798, -0.00628747];[0.74567471, 0.12716264, 0.12716264];[0.00386181, 0.00599193, 0.00208119, 0.00484789, 0.00436301, 0.00091133]
[0.68686518, -0.07267849, 0.72678485, 0.06868652, -0.00686865, -0.00726785];[0.69069837, -0.06674805, 0.72889298, 0.07358205, -0.00259341, -0.00637445];[0.74467598, 0.12766201, 0.12766201];[0.00383319, 0.00593044, 0.00210813, 0.00489553, 0.00427524, 0.0008934]
[0.67956311, -0.07336171, 0.73361705, 0.06795631, -0.00679563, -0.00733617];[0.68336728, -0.06749345, 0.73575179, 0.07289883, -0.00260861, -0.00646083];[0.74366836, 0.12816582, 0.12816582];[0.00380417, 0.00586826, 0.00213474, 0.00494252, 0.00418702, 0.00087534]
[0.67219308, -0.07403759, 0.74037589, 0.06721931, -0.00672193, -0.00740376];[0.67596781, -0.06823218, 0.74253691, 0.07220816, -0.00262358, -0.00654659];[0.74265211, 0.12867394, 0.12867394];[0.00377473, 0.00580541, 0.00216102, 0.00498885, 0.00409835, 0.00085717]
[0.66475584, -0.07470607, 0.74706069, 0.06647558, -0.00664756, -0.00747061];[0.66850072, -0.06896419, 0.74924767, 0.07151012, -0.00263831, -0.00663173];[0.74162751, 0.12918625, 0.12918625];[0.00374488, 0.00574188, 0.00218698, 0.00503454, 0.00400925, 0.00083888]
[0.65725212, -0.07536708, 0.75367079, 0.06572521, -0.00657252, -0.00753671];[0.66096673, -0.06968938, 0.75588339, 0.07080476, -0.0026528, -0.00671622];[0.74059484, 0.12970258, 0.12970258];[0.00371461, 0.0056777, 0.0022126, 0.00507955, 0.00391972, 0.00082049]
[0.64968267, -0.07602055, 0.76020551, 0.06496827, -0.00649683, -0.00760206];[0.65336662, -0.0704077, 0.76244341, 0.07009218, -0.00266706, -0.00680007];[0.73955441, 0.1302228, 0.1302228];[0.00368395, 0.00561285, 0.0022379, 0.00512391, 0.00382977, 0.00080199]
[0.64204826, -0.07666642, 0.76666422, 0.06420483, -0.00642048, -0.00766664];[0.64570113, -0.07111907, 0.76892707, 0.06937243, -0.00268108, -0.00688325];[0.73850651, 0.13074675, 0.13074675];[0.00365287, 0.00554735, 0.00226285, 0.0051676, 0.0037394, 0.00078339]
[0.63434965, -0.07730463, 0.77304626, 0.06343496, -0.0063435, -0.00773046];[0.63797103, -0.07182343, 0.77533373, 0.06864558, -0.00269485, -0.00696575];[0.73745147, 0.13127427, 0.13127427];[0.00362138, 0.0054812, 0.00228747, 0.00521062, 0.00364865, 0.00076471]
[0.62658759, -0.0779351, 0.779351, 0.06265876, -0.00626588, -0.00779351];[0.63017709, -0.0725207, 0.78166275, 0.06791173, -0.00270838, -0.00704756];[0.7363896, 0.1318052, 0.1318052];[0.0035895, 0.0054144, 0.00231175, 0.00525297, 0.0035575, 0.00074595]
[0.61876289, -0.07855778, 0.78557781, 0.06187629, -0.00618763, -0.00785578];[0.62232008, -0.07321082, 0.78791349, 0.06717092, -0.00272166, -0.00712867];[0.73532126, 0.13233937, 0.13233937];[0.00355719, 0.00534696, 0.00233568, 0.00529463, 0.00346597, 0.00072711]
[0.6108763, -0.07917261, 0.79172605, 0.06108763, -0.00610876, -0.00791726];[0.6144008, -0.07389373, 0.79408533, 0.06642326, -0.0027347, -0.00720906];[0.73424679, 0.1328766, 0.1328766];[0.0035245, 0.00527888, 0.00235928, 0.00533563, 0.00337406, 0.0007082]
[0.60292863, -0.07977951, 0.79779513, 0.06029286, -0.00602929, -0.00797795];[0.60642002, -0.07456934, 0.80017766, 0.0656688, -0.00274748, -0.00728872];[0.73316656, 0.13341672, 0.13341672];[0.00349139, 0.00521017, 0.00238253, 0.00537594, 0.00328181, 0.00068923]
[0.59492066, -0.08037844, 0.80378443, 0.05949207, -0.00594921, -0.00803784];[0.59837856, -0.07523761, 0.80618986, 0.06490763, -0.00276002, -0.00736763];[0.73208092, 0.13395954, 0.13395954];[0.0034579, 0.00514083, 0.00240543, 0.00541556, 0.00318919, 0.00067021]
[0.58685321, -0.08096933, 0.80969335, 0.05868532, -0.00586853, -0.00809693];[0.5902772, -0.07589846, 0.81212134, 0.06413982, -0.00277229, -0.00744579];[0.73099027, 0.13450486, 0.13450486];[0.00342399, 0.00507087, 0.00242799, 0.0054545, 0.00309624, 0.00065114]
[0.57872707, -0.08155213, 0.8155213, 0.05787271, -0.00578727, -0.00815521];[0.58211676, -0.07655182, 0.81797151, 0.06336545, -0.00278432, -0.00752319];[0.72989501, 0.1350525, 0.1350525];[0.00338969, 0.00500031, 0.00245021, 0.00549274, 0.00300295, 0.00063202]
[0.57054305, -0.08212677, 0.82126769, 0.05705431, -0.00570543, -0.00821268];[0.57389805, -0.07719765, 0.82373977, 0.06258461, -0.00279608, -0.0075998];[0.72879553, 0.13560224, 0.13560224];[0.003355, 0.00492912, 0.00247208, 0.0055303, 0.00290935, 0.00061288]
[0.56230199, -0.0826932, 0.82693197, 0.0562302, -0.00562302, -0.00826932];[0.56562189, -0.07783586, 0.82942556, 0.06179738, -0.00280759, -0.00767562];[0.72769225, 0.13615387, 0.13615387];[0.0033199, 0.00485734, 0.00249359, 0.00556718, 0.00281543, 0.0005937]
[0.55400469, -0.08325135, 0.83251355, 0.05540047, -0.00554005, -0.00832514];[0.55728911, -0.07846641, 0.83502831, 0.06100383, -0.00281883, -0.00775063];[0.72658561, 0.1367072, 0.1367072];[0.00328442, 0.00478494, 0.00251476, 0.00560336, 0.00272122, 0.00057451]
[0.54565199, -0.08380119, 0.83801188, 0.0545652, -0.00545652, -0.00838012];[0.54890053, -0.07908922, 0.84054746, 0.06020404, -0.00282981, -0.00782483];[0.72547604, 0.13726198, 0.13726198];[0.00324854, 0.00471197, 0.00253558, 0.00563884, 0.00262671, 0.00055529]
[0.53724473, -0.08434264, 0.8434264, 0.05372447, -0.00537245, -0.00843426];[0.540457, -0.07970423, 0.84598247, 0.05939811, -0.00284052, -0.00789819];[0.724364, 0.137818, 0.137818];[0.00321227, 0.00463841, 0.00255607, 0.00567364, 0.00253193, 0.00053607]
[0.52878375, -0.08487566, 0.84875659, 0.05287837, -0.00528784, -0.00848757];[0.53195936, -0.0803114, 0.85133278, 0.05858611, -0.00285096, -0.00797072];[0.72324995, 0.13837503, 0.13837503];[0.00317561, 0.00456426, 0.00257619, 0.00570774, 0.00243688, 0.00051685]
[0.52026988, -0.08540019, 0.8540019, 0.05202699, -0.0052027, -0.00854002];[0.52340845, -0.08091065, 0.85659787, 0.05776813, -0.00286114, -0.00804238];[0.72213436, 0.13893282, 0.13893282];[0.00313857, 0.00448954, 0.00259597, 0.00574114, 0.00234156, 0.00049764]
[0.51170399, -0.08591618, 0.85916181, 0.0511704, -0.00511704, -0.00859162];[0.51480513, -0.08150192, 0.86177721, 0.05694425, -0.00287104, -0.00811318];[0.72101772, 0.13949114, 0.13949114];[0.00310114, 0.00441426, 0.0026154, 0.00577385, 0.002246, 0.00047844]
[0.50308693, -0.08642358, 0.86423581, 0.05030869, -0.00503087, -0.00864236];[0.50615025, -0.08208517, 0.86687029, 0.05611456, -0.00288067, -0.00818311];[0.71990054, 0.14004973, 0.14004973];[0.00306332, 0.00433841, 0.00263448, 0.00580587, 0.0021502, 0.00045925]
[0.49441956, -0.08692234, 0.86922339, 0.04944196, -0.0049442, -0.00869223];[0.49744468, -0.08266033, 0.8718766, 0.05527916, -0.00289002, -0.00825214];[0.71878331, 0.14060835, 0.14060835];[0.00302512, 0.00426201, 0.00265321, 0.0058372, 0.00205418, 0.00044009]
[0.48570275, -0.0874124, 0.87412404, 0.04857028, -0.00485703, -0.00874124];[0.48868929, -0.08322734, 0.87679565, 0.05443811, -0.00289909, -0.00832027];[0.71766655, 0.14116672, 0.14116672];[0.00298654, 0.00418506, 0.00267161, 0.00586783, 0.00195794, 0.00042097]
[0.47693737, -0.08789373, 0.87893728, 0.04769374, -0.00476937, -0.00878937];[0.47988496, -0.08378615, 0.88162694, 0.05359152, -0.00290788, -0.00838748];[0.71655081, 0.1417246, 0.1417246];[0.00294759, 0.00410758, 0.00268966, 0.00589778, 0.00186149, 0.00040189]
[0.4681243, -0.08836626, 0.88366263, 0.04681243, -0.00468124, -0.00883663];[0.47103255, -0.0843367, 0.88636999, 0.05273948, -0.00291639, -0.00845378];[0.71543661, 0.14228169, 0.14228169];[0.00290825, 0.00402956, 0.00270736, 0.00592705, 0.00176485, 0.00038285]
[0.45926442, -0.08882996, 0.88829961, 0.04592644, -0.00459264, -0.008883];[0.46213296, -0.08487894, 0.89102434, 0.05188206, -0.00292462, -0.00851913];[0.71432452, 0.14283774, 0.14283774];[0.00286854, 0.00395102, 0.00272473, 0.00595562, 0.00166802, 0.00036387]
[0.45035861, -0.08928478, 0.89284776, 0.04503586, -0.00450359, -0.00892848];[0.45318707, -0.08541282, 0.89558951, 0.05101937, -0.00293256, -0.00858355];[0.7132151, 0.14339245, 0.14339245];[0.00282846, 0.00387196, 0.00274175, 0.00598351, 0.00157103, 0.00034493]
[0.44140776, -0.08973066, 0.89730663, 0.04414078, -0.00441408, -0.00897307];[0.44419577, -0.08593827, 0.90006507, 0.0501515, -0.00294021, -0.008647];[0.71210891, 0.14394555, 0.14394555];[0.00278801, 0.00379239, 0.00275844, 0.00601072, 0.00147387, 0.00032607]
[0.43241277, -0.09016758, 0.90167577, 0.04324128, -0.00432413, -0.00901676];[0.43515997, -0.08645525, 0.90445056, 0.04927853, -0.00294757, -0.00870949];[0.71100654, 0.14449673, 0.14449673];[0.0027472, 0.00371233, 0.00277479, 0.00603725, 0.00137656, 0.00030727]
[0.42337454, -0.09059547, 0.90595474, 0.04233745, -0.00423375, -0.00905955];[0.42608056, -0.08696371, 0.90874555, 0.04840056, -0.00295463, -0.008771];[0.70990858, 0.14504571, 0.14504571];[0.00270602, 0.00363176, 0.00279081, 0.00606311, 0.00127912, 0.00028855]
[0.41429398, -0.09101431, 0.91014312, 0.0414294, -0.00414294, -0.00910143];[0.41695845, -0.08746359, 0.91294962, 0.04751769, -0.0029614, -0.00883152];[0.70881564, 0.14559218, 0.14559218];[0.00266447, 0.00355072, 0.0028065, 0.00608829, 0.00118154, 0.00026991]
[0.40517199, -0.09142405, 0.91424048, 0.0405172, -0.00405172, -0.0091424];[0.40779455, -0.08795485, 0.91706234, 0.04663, -0.00296788, -0.00889104];[0.70772832, 0.14613584, 0.14613584];[0.00262256, 0.0034692, 0.00282186, 0.0061128, 0.00108384, 0.00025136]
[0.39600947, -0.09182464, 0.91824642, 0.03960095, -0.00396009, -0.00918246];[0.39858978, -0.08843743, 0.92108331, 0.0457376, -0.00297405, -0.00894956];[0.70664725, 0.14667637, 0.14667637];[0.00258031, 0.00338721, 0.00283689, 0.00613665, 0.00098604, 0.0002329]
[0.38680736, -0.09221605, 0.92216054, 0.03868074, -0.00386807, -0.00922161];[0.38934505, -0.08891128, 0.92501214, 0.04484057, -0.00297993, -0.00900705];[0.70557305, 0.14721348, 0.14721348];[0.00253769, 0.00330477, 0.0028516, 0.00615983, 0.00088814, 0.00021456]
[0.37756657, -0.09259824, 0.92598244, 0.03775666, -0.00377567, -0.00925982];[0.38006129, -0.08937636, 0.92884843, 0.04393902, -0.0029855, -0.00906353];[0.70450635, 0.14774683, 0.14774683];[0.00249472, 0.00322188, 0.00286599, 0.00618236, 0.00079017, 0.00019629]
[0.36828802, -0.09297117, 0.92971175, 0.0368288, -0.00368288, -0.00929712];[0.37073943, -0.08983262, 0.9325918, 0.04303304, -0.00299077, -0.00911897];[0.7034478, 0.1482761, 0.1482761];[0.00245141, 0.00313855, 0.00288005, 0.00620424, 0.00069211, 0.00017815]
[0.35897265, -0.09333481, 0.93334808, 0.03589726, -0.00358973, -0.00933348];[0.36138039, -0.09028, 0.93624189, 0.04212273, -0.00299573, -0.00917336];[0.70239804, 0.14880098, 0.14880098];[0.00240774, 0.00305481, 0.00289381, 0.00622547, 0.000594, 0.00016012]
[0.34962137, -0.09368911, 0.93689108, 0.03496214, -0.00349621, -0.00936891];[0.35198512, -0.09071848, 0.93979833, 0.04120818, -0.00300038, -0.0092267];[0.70135773, 0.14932113, 0.14932113];[0.00236375, 0.00297063, 0.00290725, 0.00624604, 0.00049583, 0.00014221]
[0.34023514, -0.09403404, 0.94034039, 0.03402351, -0.00340235, -0.0094034];[0.34255455, -0.09114799, 0.94326078, 0.0402895, -0.00300472, -0.00927898];[0.70032753, 0.14983623, 0.14983623];[0.00231941, 0.00288605, 0.00292039, 0.00626599, 0.00039763, 0.00012442]
[0.33081488, -0.09436957, 0.94369567, 0.03308149, -0.00330815, -0.00943696];[0.33308962, -0.0915685, 0.94662889, 0.03936679, -0.00300874, -0.0093302];[0.69930811, 0.15034595, 0.15034595];[0.00227474, 0.00280107, 0.00293322, 0.0062853, 0.00029941, 0.00010676]
[0.32136154, -0.09469566, 0.94695658, 0.03213615, -0.00321362, -0.00946957];[0.32359128, -0.09197995, 0.94990233, 0.03844013, -0.00301246, -0.00938034];[0.69830013, 0.15084993, 0.15084993];[2.22973646e-03, 2.71570861e-03, 2.94575000e-03, 6.30398352e-03, 2.01164143e-04, 8.92342306e-05]
[0.31187606, -0.09501228, 0.95012279, 0.03118761, -0.00311876, -0.00950123];[0.31406047, -0.09238231, 0.95308078, 0.03750965, -0.00301585, -0.00942939];[0.69730427, 0.15134786, 0.15134786];[2.18441336e-03, 2.62996685e-03, 2.95798802e-03, 6.32203600e-03, 1.02908615e-04, 7.18400401e-05]
[0.3023594, -0.0953194, 0.953194, 0.03023594, -0.00302359, -0.00953194];[0.30449816, -0.09277554, 0.95616392, 0.03657542, -0.00301893, -0.00947735];[0.69632121, 0.1518394, 0.1518394];[2.13876152e-03, 2.54386217e-03, 2.96992240e-03, 6.33948324e-03, 4.66159401e-06, 5.45864583e-05]
[0.2928125, -0.09561699, 0.95616988, 0.02928125, -0.00292812, -0.0095617];[0.2949053, -0.09315958, 0.95915146, 0.03563757, -0.00302169, -0.00952422];[0.69535162, 0.15232419, 0.15232419];[2.09279652e-03, 2.45740635e-03, 2.98157831e-03, 6.35631620e-03, 9.35651228e-05, 3.74799787e-05]
[0.28323632, -0.09590501, 0.95905015, 0.02832363, -0.00283236, -0.0095905];[0.28528284, -0.09353441, 0.96204309, 0.03469618, -0.00302412, -0.00956998];[0.69439618, 0.15280191, 0.15280191];[2.04651806e-03, 2.37060151e-03, 2.99294320e-03, 6.37254666e-03, 1.91759730e-04, 2.05175368e-05]
[0.27363182, -0.09618345, 0.96183451, 0.02736318, -0.00273632, -0.00961835];[0.27563175, -0.09389997, 0.96483854, 0.03375136, -0.00302623, -0.00961464];[0.69345558, 0.15327221, 0.15327221];[1.99992829e-03, 2.28347771e-03, 3.00403236e-03, 6.38817656e-03, 2.89910539e-04, 3.71439106e-06]
[0.26399995, -0.09645227, 0.96452269, 0.0264, -0.00264, -0.00964523];[0.26595299, -0.09425624, 0.96753753, 0.03280321, -0.00302802, -0.00965817];[0.69253051, 0.15373475, 0.15373475];[1.95304208e-03, 2.19603480e-03, 3.01484229e-03, 6.40320912e-03, 3.88015766e-04, 1.29423513e-05]
[0.25434168, -0.09671144, 0.96711442, 0.02543417, -0.00254342, -0.00967114];[0.25624754, -0.09460316, 0.9701398, 0.03185184, -0.00302947, -0.00970059];[0.69162163, 0.15418919, 0.15418919];[1.90585791e-03, 2.10828241e-03, 3.02537838e-03, 6.41766652e-03, 4.86053738e-04, 2.94468199e-05]
[0.24465798, -0.09696094, 0.96960944, 0.0244658, -0.00244658, -0.00969609];[0.24651636, -0.0949407, 0.97264509, 0.03089734, -0.0030306, -0.00974187];[0.69072964, 0.15463518, 0.15463518];[1.85837720e-03, 2.02023919e-03, 3.03564599e-03, 6.43154226e-03, 5.84022855e-04, 4.57844618e-05]
[0.23494982, -0.09720075, 0.9720075, 0.02349498, -0.0023495, -0.00972008];[0.23676042, -0.09526883, 0.97505315, 0.02993983, -0.0030314, -0.00978203];[0.6898552, 0.1550724, 0.1550724];[1.81060401e-03, 1.93192275e-03, 3.04564988e-03, 6.44484957e-03, 6.81901609e-04, 6.19513210e-05]
[0.22521816, -0.09743084, 0.97430836, 0.02252182, -0.00225218, -0.00974308];[0.22698071, -0.0955875, 0.97736375, 0.0289794, -0.00303187, -0.00982105];[0.68899901, 0.1555005, 0.1555005];[1.76255441e-03, 1.84333993e-03, 3.05539499e-03, 6.45758340e-03, 7.79688348e-04, 7.79703160e-05]
[0.21546398, -0.09765118, 0.97651179, 0.0215464, -0.00215464, -0.00976512];[0.21717821, -0.09589668, 0.97957668, 0.02801617, -0.003032, -0.00985893];[0.68816172, 0.15591914, 0.15591914];[1.71422788e-03, 1.75449759e-03, 3.06488550e-03, 6.46976717e-03, 8.77361706e-04, 9.38090040e-05]
[0.20568825, -0.09786176, 0.97861757, 0.02056882, -0.00205688, -0.00978618];[0.20735389, -0.09619634, 0.9816917, 0.02705023, -0.0030318, -0.00989566];[0.68734401, 0.156328, 0.156328];[0.00166564, 0.00166542, 0.00307413, 0.00648141, 0.00097492, 0.00010948]
[0.19589195, -0.09806255, 0.98062549, 0.0195892, -0.00195892, -0.00980625];[0.19750873, -0.09648644, 0.98370861, 0.02608168, -0.00303126, -0.00993125];[0.68654654, 0.15672673, 0.15672673];[0.00161678, 0.00157611, 0.00308312, 0.00649248, 0.00107234, 0.000125]
[0.18607607, -0.09825353, 0.98253534, 0.01860761, -0.00186076, -0.00982535];[0.18764373, -0.09676694, 0.98562722, 0.02511065, -0.00303039, -0.00996568];[0.68576995, 0.15711502, 0.15711502];[0.00156766, 0.00148659, 0.00309188, 0.00650304, 0.00116963, 0.00014033]
[0.17624157, -0.09843469, 0.98434695, 0.01762416, -0.00176242, -0.00984347];[0.17775987, -0.09703781, 0.98744734, 0.02413722, -0.00302917, -0.00999895];[0.68501491, 0.15749254, 0.15749254];[0.0015183, 0.00139688, 0.00310039, 0.00651306, 0.00126675, 0.00015548]
[0.16638945, -0.09860601, 0.98606011, 0.01663895, -0.00166389, -0.0098606];[0.16785815, -0.09729902, 0.9891688, 0.02316151, -0.00302762, -0.01003107];[0.68428205, 0.15785897, 0.15785897];[0.0014687, 0.00130699, 0.00310869, 0.00652256, 0.00136373, 0.00017047]
[0.1565207, -0.09876747, 0.98767468, 0.01565207, -0.00156521, -0.00987675];[0.15793955, -0.09755055, 0.99079142, 0.02218361, -0.00302573, -0.01006203];[0.683572, 0.158214, 0.158214];[0.00141885, 0.00121692, 0.00311674, 0.00653154, 0.00146052, 0.00018528]
[0.14663629, -0.09891905, 0.98919048, 0.01466363, -0.00146636, -0.0098919];[0.14800507, -0.09779234, 0.99231506, 0.02120365, -0.00302349, -0.01009182];[0.68288538, 0.15855731, 0.15855731];[0.00136878, 0.00112671, 0.00312458, 0.00654002, 0.00155713, 0.00019992]
[0.13673722, -0.09906074, 0.99060736, 0.01367372, -0.00136737, -0.00990607];[0.13805571, -0.09802439, 0.99373955, 0.02022172, -0.00302091, -0.01012045];[0.6822228, 0.1588886, 0.1588886];[0.00131849, 0.00103635, 0.00313219, 0.006548, 0.00165354, 0.00021438]
